#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/12,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.91;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
119.96;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
179.77;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
239.98;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/10,Rest/0
299.85;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
360;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
419.81;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
479.84;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
539.95;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
599.78;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
659.74;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
719.93;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
779.74;8;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/10,Rest/0
839.95;5;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
899.8;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
959.89;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
1019.72;6;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
1079.68;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
1139.88;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
1199.99;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
1260;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1319.95;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1379.73;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1439.71;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
