#TimeStamp;DistanceTraveled
59.99;828.81
119.92;808.45
179.98;280.97
239.98;312.38
299.99;469.13
359.82;531.26
419.82;487.26
479.96;244.14
539.88;253.03
599.89;263.48
659.73;268.04
719.98;254.89
779.65;310.92
839.96;316.64
899.96;311.61
959.96;265.93
1019.66;346.78
1079.84;397.35
1139.94;327.49
1199.83;217.65
1259.92;318.32
1319.97;470.03
1379.69;809.98
1439.78;753.51
1499.94;754.43
1559.98;703.59
1619.86;800.09
1679.96;727.12
1739.98;769.53
1799.95;732.65
1859.92;763.14
1920;736.29
1979.82;737.6
2039.98;739.66
2099.81;770.12
2159.78;770.03
2219.92;718.85
2279.86;769.19
2340;792.65
2399.98;774.22
2459.73;763.37
2519.98;756.37
2579.89;730.4
2640;767.32
2699.84;772.25
2759.96;778.78
2819.96;777
2879.77;771.14
2939.99;740.68
2999.91;834.95
3059.94;738.63
3119.92;747.36
3180;726.77
3239.96;813.81
3299.96;749.82
3359.96;759.07
3419.92;817.02
3479.98;730.91
3539.97;768.2
3599.83;788.44
3659.85;732.75
3719.94;793.37
3780;740.86
3839.8;695.39
3899.86;730.14
3959.62;758.53
4019.87;751.7
4079.83;776.21
4139.96;755.23
4199.99;807.74
4260;786.38
4319.95;755.85
4379.85;731.38
4439.93;750.87
4499.91;779.35
4559.61;792.92
4619.94;761.48
4679.85;787.88
4739.96;717.69
4799.96;789.9
4859.99;732.34
4919.66;771.68
4979.99;723.61
5039.84;790.47
5099.99;778.02
5159.74;756.43
5219.86;760.18
5279.92;769.91
5339.97;796.28
5399.96;764.36
5459.99;782.42
5519.96;765.68
5579.95;786.3
5639.84;744.29
5699.78;797.17
5759.9;743.23
5819.88;769.37
5879.76;846.9
5939.91;770.18
5999.98;682.23
6059.96;785.84
6119.91;732.96
6179.77;750.65
6239.97;778.9
6299.91;771.5
6359.86;783.35
6419.97;771.41
6479.99;726.15
6539.96;787.42
6599.9;681.7
6659.83;789.46
6720;758.26
6779.85;797.9
6839.87;779.51
6900;816.51
6959.96;787.89
7019.84;758.94
7079.9;765.05
7139.86;713.51
7199.77;730.22
