#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.99;0;0;0;3;0/59.99;0/59.99,1/59.99,2/59.99;0/0;0/59.99,1/59.99,2/59.99;0/0;0/21,1/19,2/14;0/0;0/27,1/25,2/20;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
119.92;0;7;0;3;0/119.92;0/94.14,1/88.88,2/79.42;0/0;0/119.92,1/119.92,2/119.92;0/0;0/38,1/29,2/34;0/0;0/43,1/37,2/37;0/0;0/0,1/0,2/0;0/0;0/2,1/2,2/3;0/0;0/3,1/4,2/5
179.98;0;15;0;3;0/179.98;0/95.02,1/89.88,2/80.38;0/0;0/179.98,1/179.98,2/179.98;0/0;0/32,1/21,2/36;0/0;0/37,1/31,2/37;0/0;0/0,1/0,2/0;0/0;0/6,1/4,2/5;0/0;0/9,1/10,2/11
239.98;0;26;0;3;0/239.98;0/96.21,1/91.38,2/94.93;0/0;0/239.98,1/239.98,2/239.98;0/0;0/28,1/17,2/29;0/0;0/31,1/25,2/33;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/8;0/0;0/15,1/16,2/15
299.99;0;36;0;3;0/299.99;0/112.58,1/91.86,2/95.52;0/0;0/299.99,1/299.99,2/299.99;0/0;0/24,1/12,2/22;0/0;0/27,1/19,2/27;0/0;0/0,1/0,2/0;0/0;0/12,1/12,2/12;0/0;0/19,1/22,2/21
359.82;0;49;0;3;0/359.82;0/117.28,1/93.12,2/114.03;0/0;0/359.82,1/359.82,2/359.82;0/0;0/19,1/8,2/20;0/0;0/21,1/16,2/27;0/0;0/0,1/0,2/0;0/0;0/17,1/16,2/16;0/0;0/25,1/28,2/25
419.82;0;63;0;3;0/419.82;0/135.38,1/94.33,2/114.83;0/0;0/419.82,1/419.82,2/419.82;0/0;0/18,1/15,2/17;0/0;0/24,1/23,2/21;0/0;0/0,1/0,2/0;0/0;0/20,1/21,2/22;0/0;0/29,1/33,2/31
479.96;0;71;0;3;0/479.96;0/136.19,1/95.15,2/115.78;0/0;0/479.96,1/479.96,2/479.96;0/0;0/17,1/8,2/17;0/0;0/21,1/20,2/19;0/0;0/0,1/0,2/0;0/0;0/23,1/24,2/24;0/0;0/35,1/39,2/37
539.88;0;83;0;3;0/539.88;0/136.54,1/96.83,2/116.56;0/0;0/539.88,1/539.88,2/539.88;0/0;0/16,1/13,2/20;0/0;0/21,1/23,2/23;0/0;0/0,1/0,2/0;0/0;0/27,1/28,2/28;0/0;0/41,1/45,2/43
599.89;0;90;0;3;0/599.89;0/138.03,1/97.77,2/125.02;0/0;0/599.89,1/599.89,2/599.89;0/0;0/12,1/10,2/19;0/0;0/17,1/21,2/21;0/0;0/0,1/0,2/0;0/0;0/29,1/30,2/31;0/0;0/47,1/51,2/48
659.73;0;101;0;3;0/659.73;0/139.15,1/98.85,2/158.4;0/0;0/659.73,1/659.73,2/659.73;0/0;0/17,1/16,2/13;0/0;0/20,1/26,2/18;0/0;0/0,1/0,2/0;0/0;0/35,1/33,2/33;0/0;0/53,1/57,2/51
719.98;0;111;0;3;0/719.98;0/147.28,1/99.55,2/159.71;0/0;0/719.98,1/719.98,2/719.98;0/0;0/23,1/11,2/21;0/0;0/27,1/22,2/24;0/0;0/0,1/0,2/0;0/0;0/38,1/35,2/38;0/0;0/58,1/63,2/57
779.65;0;125;0;3;0/779.65;0/159.87,1/100.46,2/174.07;0/0;0/779.65,1/779.65,2/779.65;0/0;0/19,1/8,2/23;0/0;0/22,1/19,2/25;0/0;0/0,1/0,2/0;0/0;0/42,1/40,2/43;0/0;0/63,1/69,2/62
839.96;0;139;0;3;0/839.96;0/160.36,1/101.75,2/177.09;0/0;0/839.96,1/839.96,2/839.96;0/0;0/13,1/8,2/16;0/0;0/16,1/19,2/20;0/0;0/0,1/0,2/0;0/0;0/47,1/45,2/47;0/0;0/69,1/75,2/67
