#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.39;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.91;41.21;0.34;PP/0.06,TA/0.03,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
119.98;41.82;0.47;PP/0.07,TA/0.03,IS/0.05,PS/0,RB/0,OB/0.03,RP/0
179.77;42.46;0.57;PP/0.08,TA/0.03,IS/0.09,PS/0,RB/0,OB/0.05,RP/0
239.99;43.05;0.74;PP/0.09,TA/0.03,IS/0.17,PS/0,RB/0,OB/0.08,RP/0
299.68;43.35;0.95;PP/0.09,TA/0.03,IS/0.28,PS/0,RB/0,OB/0.12,RP/0
360;43.53;1.2;PP/0.1,TA/0.03,IS/0.44,PS/0,RB/0.01,OB/0.17,RP/0
419.99;43.76;1.43;PP/0.1,TA/0.03,IS/0.57,PS/0,RB/0.01,OB/0.21,RP/0
479.63;43.84;1.51;PP/0.11,TA/0.03,IS/0.61,PS/0,RB/0.01,OB/0.21,RP/0
539.87;43.87;1.59;PP/0.12,TA/0.03,IS/0.64,PS/0,RB/0.01,OB/0.22,RP/0
599.8;43.87;1.68;PP/0.13,TA/0.03,IS/0.68,PS/0,RB/0.01,OB/0.22,RP/0
659.97;43.88;1.77;PP/0.14,TA/0.03,IS/0.72,PS/0,RB/0.01,OB/0.22,RP/0
719.98;43.99;1.85;PP/0.15,TA/0.03,IS/0.74,PS/0,RB/0.01,OB/0.23,RP/0
779.83;44.12;1.91;PP/0.16,TA/0.03,IS/0.77,PS/0,RB/0.01,OB/0.23,RP/0
839.97;44.12;1.97;PP/0.16,TA/0.03,IS/0.8,PS/0,RB/0.01,OB/0.23,RP/0
900;42.91;2.06;PP/0.17,TA/0.03,IS/0.83,PS/0,RB/0.01,OB/0.23,RP/0
959.64;42.91;2.13;PP/0.18,TA/0.03,IS/0.87,PS/0,RB/0.01,OB/0.24,RP/0
1019.87;42.91;2.22;PP/0.18,TA/0.04,IS/0.91,PS/0,RB/0.01,OB/0.24,RP/0
1079.89;43.1;2.29;PP/0.2,TA/0.04,IS/0.94,PS/0,RB/0.01,OB/0.24,RP/0
1139.81;43.23;2.35;PP/0.2,TA/0.04,IS/0.96,PS/0,RB/0.01,OB/0.24,RP/0
1199.91;43.23;2.41;PP/0.21,TA/0.04,IS/0.98,PS/0,RB/0.01,OB/0.24,RP/0
1259.9;43.42;2.46;PP/0.21,TA/0.04,IS/1,PS/0,RB/0.01,OB/0.25,RP/0
1319.87;43.42;2.52;PP/0.22,TA/0.04,IS/1.03,PS/0,RB/0.01,OB/0.25,RP/0
1379.76;43.64;2.57;PP/0.22,TA/0.04,IS/1.06,PS/0,RB/0.01,OB/0.25,RP/0
1439.79;43.64;2.63;PP/0.22,TA/0.04,IS/1.09,PS/0,RB/0.01,OB/0.25,RP/0
1499.95;43.64;2.67;PP/0.23,TA/0.04,IS/1.11,PS/0,RB/0.01,OB/0.26,RP/0
1559.97;43.05;2.75;PP/0.23,TA/0.04,IS/1.14,PS/0,RB/0.01,OB/0.26,RP/0
1619.7;43.06;2.82;PP/0.24,TA/0.04,IS/1.18,PS/0,RB/0.01,OB/0.27,RP/0
1679.98;43.06;2.86;PP/0.24,TA/0.04,IS/1.2,PS/0,RB/0.01,OB/0.27,RP/0
1739.91;43.06;2.92;PP/0.24,TA/0.04,IS/1.23,PS/0,RB/0.01,OB/0.27,RP/0
1799.72;43.17;2.99;PP/0.25,TA/0.04,IS/1.27,PS/0,RB/0.01,OB/0.28,RP/0
1859.83;43.17;3.03;PP/0.25,TA/0.04,IS/1.29,PS/0,RB/0.01,OB/0.28,RP/0
1919.81;43.32;3.11;PP/0.26,TA/0.04,IS/1.32,PS/0,RB/0.01,OB/0.28,RP/0
1979.99;43.34;3.18;PP/0.27,TA/0.04,IS/1.36,PS/0,RB/0.01,OB/0.28,RP/0
2039.88;43.49;3.26;PP/0.27,TA/0.04,IS/1.39,PS/0,RB/0.01,OB/0.29,RP/0
2099.99;43.23;3.34;PP/0.28,TA/0.04,IS/1.42,PS/0,RB/0.01,OB/0.29,RP/0
2159.94;43.23;3.4;PP/0.29,TA/0.04,IS/1.45,PS/0,RB/0.01,OB/0.29,RP/0
2219.78;43.23;3.46;PP/0.29,TA/0.04,IS/1.47,PS/0,RB/0.01,OB/0.29,RP/0
2279.78;43.23;3.51;PP/0.3,TA/0.04,IS/1.5,PS/0,RB/0.01,OB/0.29,RP/0
2339.88;43.37;3.58;PP/0.3,TA/0.04,IS/1.53,PS/0,RB/0.01,OB/0.29,RP/0
2399.86;43.49;3.65;PP/0.3,TA/0.04,IS/1.55,PS/0,RB/0.01,OB/0.3,RP/0
2459.98;43.49;3.7;PP/0.31,TA/0.04,IS/1.57,PS/0,RB/0.01,OB/0.3,RP/0
2519.87;43.49;3.74;PP/0.31,TA/0.04,IS/1.59,PS/0,RB/0.01,OB/0.3,RP/0
