#TimeStamp;Bot;Pod;OutputStation
64.31;9;172;0
70.95;0;134;1
74.41;9;172;0
81.28;0;134;1
84.34;9;172;0
91.29;4;74;1
94.43;9;172;0
101.15;4;74;1
104.47;7;251;0
111.17;4;74;1
114.38;7;251;0
121.33;4;74;1
124.42;7;251;0
131.11;4;74;1
134.47;0;134;0
141.07;10;89;1
144.39;0;134;0
151.36;6;24;1
154.45;0;134;0
161.24;8;294;1
164.46;0;134;0
171.33;2;240;1
174.45;5;189;0
181.23;2;240;1
184.45;4;74;0
191.39;3;164;1
194.48;4;74;0
201.39;3;164;1
204.48;10;89;0
211.42;1;115;1
214.51;6;24;0
221.28;9;172;1
224.53;8;294;0
231.3;11;276;1
234.51;8;294;0
241.3;11;276;1
244.56;8;294;0
251.39;7;251;1
254.5;2;240;0
261.48;0;134;1
264.53;3;164;0
271.53;5;189;1
274.57;1;115;0
281.64;5;189;1
284.62;1;115;0
291.46;5;189;1
294.65;11;276;0
301.5;5;189;1
304.68;7;251;0
311.55;4;74;1
314.68;7;251;0
321.68;4;74;1
324.51;7;251;0
331.75;10;89;1
334.72;0;134;0
341.72;6;24;1
344.75;0;134;0
351.79;8;294;1
354.79;0;134;0
361.83;2;240;1
364.75;0;134;0
372.07;3;164;1
374.8;9;130;0
382.05;1;115;1
384.76;5;189;0
391.85;1;115;1
394.84;4;74;0
402.09;11;276;1
404.88;4;74;0
411.9;11;276;1
414.97;10;89;0
422.1;11;276;1
425.05;6;24;0
432.14;7;251;1
435.06;6;24;0
442.2;0;134;1
444.78;6;24;0
452.47;9;130;1
454.84;6;24;0
462.64;9;130;1
464.89;8;294;0
472.61;9;130;1
474.81;8;294;0
482.71;9;130;1
485.14;8;294;0
492.82;5;189;1
495.24;3;164;0
502.62;5;189;1
505.28;1;115;0
512.87;5;189;1
515.62;11;276;0
522.9;4;74;1
525.94;11;276;0
533.13;10;89;1
535.71;11;276;0
543.13;2;169;1
546.04;11;276;0
553.13;6;24;1
556.11;9;130;0
563.17;8;294;1
566.1;9;130;0
573.26;3;164;1
575.89;9;130;0
583.02;3;164;1
586.13;0;34;0
593.29;3;164;1
596.17;0;34;0
603.34;7;15;1
606.22;5;189;0
613.46;1;115;1
616.13;4;74;0
623.6;9;130;1
626.27;10;89;0
633.4;5;189;1
636.34;10;89;0
643.39;4;74;1
646.64;2;169;0
653.69;4;74;1
656.48;2;169;0
663.76;4;74;1
666.48;2;169;0
673.7;4;74;1
676.75;2;169;0
686.81;6;24;0
696.89;8;294;0
700.19;2;169;1
706.96;3;164;0
711.54;6;24;1
717.01;7;15;0
721.23;1;275;1
727.08;7;15;0
731.63;8;294;1
737.1;7;15;0
742.03;8;294;1
747.12;7;15;0
751.97;8;294;1
756.88;7;15;0
761.93;3;164;1
767.19;7;15;0
777.26;7;15;0
787.31;7;15;0
797.39;11;270;0
807.74;9;130;0
818.16;0;295;0
821.14;11;270;1
828.56;0;295;0
831.14;11;270;1
838.53;4;74;0
841.1;9;130;1
848.69;10;204;0
853.78;0;295;1
858.73;6;24;0
866.7;4;74;1
868.74;2;169;0
876.63;4;74;1
878.68;5;27;0
886.76;10;204;1
888.56;1;275;0
896.42;10;204;1
898.79;1;275;0
906.59;10;204;1
909.03;8;294;0
916.8;6;24;1
919.14;3;56;0
926.71;6;24;1
929.21;3;56;0
936.63;2;169;1
939.39;3;56;0
946.95;5;27;1
949.38;3;56;0
957.04;5;27;1
959.59;11;270;0
967.07;1;275;1
969.57;11;270;0
977.33;8;294;1
979.37;9;130;0
