#TimeStamp;TripTime;Type
57;21;O
63;38;O
65;27;O
72;32;O
76;22;O
82;45;O
90;34;O
92;31;O
99;15;O
106;36;O
108;40;O
110;47;O
114;17;O
122;39;O
143;15;O
150;16;O
159;15;O
170;16;O
181;17;O
183;16;O
193;15;O
198;14;O
213;15;O
223;18;O
223;16;O
233;15;O
236;21;O
259;15;O
264;16;O
274;19;O
275;18;O
284;17;O
288;23;O
299;22;O
308;20;O
315;18;O
323;18;O
341;16;O
344;16;O
354;19;O
358;14;O
367;12;O
393;18;O
394;16;O
396;28;O
406;19;O
414;19;O
424;16;O
434;15;O
444;19;O
470;29;O
486;28;O
501;15;O
505;17;O
514;16;O
517;37;O
524;15;O
531;36;O
537;21;O
540;14;O
550;14;O
559;12;O
570;14;O
579;13;O
594;15;O
610;14;O
624;17;O
625;15;O
634;15;O
641;37;O
647;20;O
681;21;O
694;18;O
695;15;O
705;15;O
707;42;O
715;15;O
718;30;O
728;18;O
729;15;O
737;34;O
743;35;O
757;32;O
769;14;O
815;15;O
826;15;O
847;15;O
849;38;O
856;22;O
860;18;O
862;18;O
871;14;O
872;20;O
880;18;O
887;16;O
887;36;O
896;17;O
897;15;O
928;18;O
929;17;O
930;28;O
968;15;O
977;17;O
987;16;O
987;14;O
997;17;O
1004;14;O
1004;29;O
1022;23;O
1025;14;O
1035;14;O
1047;16;O
1048;15;O
1058;15;O
1065;42;O
1070;13;O
1070;17;O
1082;14;O
1090;17;O
1093;14;O
1108;20;O
1118;18;O
1139;15;O
1149;16;O
1160;17;O
1168;21;O
1173;13;O
1184;23;O
1189;18;O
1230;15;O
1253;34;O
1259;21;O
1260;15;O
1282;13;O
1282;17;O
1290;15;O
1299;14;O
1310;19;O
1325;14;O
1370;19;O
1371;15;O
1380;14;O
1391;14;O
1392;13;O
1403;13;O
1410;14;O
1433;12;O
1445;14;O
1471;14;O
1493;13;O
1502;15;O
1543;15;O
1564;13;O
1571;34;O
1592;14;O
1603;15;O
1604;13;O
1635;13;O
1646;13;O
1661;23;O
1684;13;O
1684;15;O
1693;14;O
1716;13;O
1725;15;O
1734;15;O
1746;12;O
1757;17;O
1758;14;O
1775;14;O
1776;12;O
1797;13;O
1809;14;O
1845;15;O
1855;14;O
1865;14;O
1867;13;O
1885;14;O
1896;14;O
1897;13;O
1906;14;O
1916;14;O
1917;13;O
1928;13;O
1938;13;O
1946;14;O
1957;13;O
1966;14;O
1968;14;O
1979;21;O
1980;18;O
1997;15;O
2021;18;O
2021;14;O
2030;13;O
2032;18;O
2042;18;O
2042;15;O
2052;15;O
2067;19;O
2067;14;O
2070;45;O
2088;15;O
2098;19;O
2108;15;O
2118;19;O
2124;15;O
2134;15;O
2139;28;O
2152;13;O
2168;14;O
2188;14;O
2190;13;O
2198;15;O
2209;13;O
2221;18;O
2223;15;O
2258;18;O
2258;15;O
2268;14;O
2299;15;O
2300;13;O
2308;14;O
2310;13;O
2320;16;O
2323;14;O
2332;13;O
2357;16;O
2358;14;O
2370;15;O
2379;14;O
2381;13;O
2393;19;O
2394;14;O
2409;14;O
2409;19;O
2415;23;O
2420;16;O
2421;17;O
2432;12;O
2444;13;O
2490;15;O
2501;15;O
2512;13;O
2530;19;O
2531;15;O
2581;15;O
2592;15;O
2593;14;O
2598;18;O
2611;15;O
2636;14;O
2646;15;O
2653;16;O
2662;20;O
2662;15;O
2671;14;O
2684;17;O
2686;14;O
2705;12;O
2747;19;O
2747;15;O
2757;14;O
2773;16;O
2773;14;O
2780;29;O
2794;13;O
2804;15;O
2813;14;O
2823;14;O
2835;13;O
2845;12;O
2865;13;O
2874;15;O
2883;14;O
2904;15;O
2914;15;O
2936;14;O
2944;12;O
2957;14;O
2964;14;O
2974;15;O
2984;14;O
3005;15;O
3007;14;O
3014;14;O
3016;14;O
3027;14;O
3027;17;O
3048;28;O
3056;16;O
3066;16;O
3076;16;O
3079;16;O
3085;12;O
3106;16;O
3115;13;O
3116;16;O
3127;16;O
3140;18;O
3157;16;O
3187;16;O
3194;31;O
3197;16;O
3208;15;O
3218;17;O
3238;17;O
3239;15;O
3251;20;O
3273;16;O
3282;26;O
3308;14;O
3339;15;O
3349;15;O
3353;15;O
3371;17;O
3374;15;O
3397;16;O
3419;14;O
3426;16;O
3445;16;O
3453;17;O
3454;28;O
3479;17;O
3480;14;O
3494;16;O
3502;16;O
3516;16;O
3526;20;O
3528;33;O
3541;15;O
3548;27;O
3550;14;O
3553;17;O
3562;16;O
3581;14;O
3590;14;O
3593;17;O
3602;16;O
3604;17;O
3613;16;O
3621;14;O
3632;15;O
3642;15;O
3662;15;O
3671;14;O
3683;16;O
3691;30;O
3704;17;O
3717;16;O
3749;17;O
3757;20;O
3758;16;O
3777;20;O
3783;21;O
3789;17;O
3801;14;O
3813;15;O
3828;16;O
3838;20;O
3839;16;O
3864;16;O
3882;14;O
3932;14;O
3958;16;O
3973;14;O
3974;28;O
3999;16;O
4034;15;O
4071;17;O
4083;14;O
4089;35;O
4093;13;O
4108;17;O
4119;15;O
4127;17;O
4146;15;O
4160;19;O
4175;14;O
4191;16;O
4201;16;O
4203;22;O
4209;17;O
4227;15;O
4230;15;O
4248;15;O
4251;15;O
4261;16;O
4272;17;O
4275;21;O
4302;16;O
4321;16;O
4330;17;O
4331;16;O
4341;17;O
4372;16;O
4380;16;O
4383;17;O
4393;19;O
4421;32;O
4430;16;O
4453;17;O
4463;16;O
4465;22;O
4479;15;O
4482;15;O
4492;31;O
4492;16;O
4499;15;O
4511;18;O
4512;15;O
4519;16;O
4531;58;O
4542;29;O
4544;27;O
4550;16;O
4555;18;O
4561;34;O
4573;15;O
4575;31;O
4578;26;O
4585;18;O
4599;15;O
4602;15;O
4612;15;O
4632;15;O
4649;14;O
4654;16;O
4663;16;O
4686;16;O
4694;19;O
4703;17;O
4709;14;O
4730;15;O
4731;16;O
4780;15;O
4781;16;O
4801;16;O
4801;15;O
4820;15;O
4830;15;O
4842;16;O
4850;15;O
4859;14;O
4861;15;O
4869;14;O
4871;16;O
4880;14;O
4891;15;O
4921;16;O
4928;21;O
4931;15;O
4941;15;O
4961;35;O
4966;19;O
4980;13;O
4990;13;O
4996;60;O
5000;13;O
5004;40;O
5010;13;O
5021;15;O
5026;43;O
5035;40;O
5051;14;O
5075;29;O
5081;14;O
5092;14;O
5101;13;O
5101;15;O
5122;15;O
5122;15;O
5131;13;O
5141;14;O
5162;15;O
5163;14;O
5165;28;O
5172;14;O
5181;13;O
5192;13;O
5192;15;O
5213;15;O
5222;14;O
5232;14;O
5242;14;O
5253;14;O
5255;14;O
5265;13;O
5275;13;O
5283;14;O
5293;15;O
5313;14;O
5325;13;O
5335;13;O
5335;16;O
5343;14;O
5353;14;O
5366;13;O
5374;15;O
5405;15;O
5407;14;O
5424;14;O
5436;38;O
5447;14;O
5481;31;O
5486;45;O
5497;37;O
5516;25;O
5524;20;O
5527;33;O
5533;32;O
5537;13;O
5548;17;O
5554;18;O
5558;17;O
5559;15;O
5567;16;O
5569;35;O
5586;12;O
5587;16;O
5597;16;O
5607;16;O
5617;16;O
5620;16;O
5650;16;O
5669;27;O
5670;15;O
5688;16;O
5689;15;O
5700;15;O
5708;26;O
5718;16;O
5719;39;O
