#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.94;1;18;0;0;0;0;0;0;0;0;0
1199.8;1;18;0;0;0;0;0;0;0;0;0
1799.8;0.99;18;0;0;0;0;0;0;0;0;0
2399.99;0.99;18;0;0;0;0;0;0;0;0;0
2999.85;0.99;18;0;0;0;0;0;0;0;0;0
3599.83;0.98;18;0;0;0;0;0;0;0;0;0
4199.67;0.98;18;0;0;0;0;0;0;0;0;0
4799.65;0.98;18;0;0;0;0;0;0;0;0;0
5399.68;0.98;18;0;0;0;0;0;0;0;0;0
5999.76;0.97;18;0;0;0;0;0;0;0;0;0
6599.9;0.97;18;0;0;0;0;0;0;0;0;0
7199.76;0.97;18;0;0;0;0;0;0;0;0;0
7799.92;0.97;18;0;0;0;0;0;0;0;0;0
8399.8;0.96;18;0;0;0;0;0;0;0;0;0
8999.98;0.96;18;0;0;0;0;0;0;0;0;0
9599.73;0.96;18;0;0;0;0;0;0;0;0;0
10199.59;0.96;18;0;0;0;0;0;0;0;0;0
10799.98;0.95;18;0;0;0;0;0;0;0;0;0
11399.69;0.95;18;0;0;0;0;0;0;0;0;0
11999.61;0.95;18;0;0;0;0;0;0;0;0;0
12599.96;0.95;18;0;0;0;0;0;0;0;0;0
13199.6;0.94;18;0;0;0;0;0;0;0;0;0
13799.98;0.94;18;0;0;0;0;0;0;0;0;0
14399.64;0.94;18;0;0;0;0;0;0;0;0;0
14999.97;0.93;18;0;0;0;0;0;0;0;0;0
15599.64;0.93;18;0;0;0;0;0;0;0;0;0
16199.67;0.93;18;0;0;0;0;0;0;0;0;0
16799.74;0.93;18;0;0;0;0;0;0;0;0;0
17399.6;0.92;18;0;0;0;0;0;0;0;0;0
17999.63;0.92;18;0;0;0;0;0;0;0;0;0
18599.61;0.92;18;0;0;0;0;0;0;0;0;0
19199.97;0.92;18;0;0;0;0;0;0;0;0;0
19799.74;0.92;18;0;0;0;0;0;0;0;0;0
20399.97;0.92;18;0;0;0;0;0;0;0;0;0
20999.79;0.92;18;0;0;0;0;0;0;0;0;0
21599.62;0.92;18;0;0;0;0;0;0;0;0;0
22199.97;0.92;18;0;0;0;0;0;0;0;0;0
22799.74;0.92;18;0;0;0;0;0;0;0;0;0
23399.97;0.92;18;0;0;0;0;0;0;0;0;0
23999.79;0.92;18;0;0;0;0;0;0;0;0;0
24599.62;0.92;18;0;0;0;0;0;0;0;0;0
25199.97;0.92;18;0;0;0;0;0;0;0;0;0
25799.74;0.92;18;0;0;0;0;0;0;0;0;0
26399.97;0.92;18;0;0;0;0;0;0;0;0;0
26999.79;0.92;18;0;0;0;0;0;0;0;0;0
27599.62;0.92;18;0;0;0;0;0;0;0;0;0
28199.97;0.92;18;0;0;0;0;0;0;0;0;0
28799.74;0.92;18;0;0;0;0;0;0;0;0;0
29399.97;0.92;18;0;0;0;0;0;0;0;0;0
29999.79;0.92;18;0;0;0;0;0;0;0;0;0
