#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;40.43;0.08;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.91;42.61;0.57;PP/0.06,TA/0.22,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
119.88;43.35;0.71;PP/0.07,TA/0.22,IS/0.07,PS/0,RB/0.01,OB/0.03,RP/0
179.83;43.81;0.85;PP/0.08,TA/0.23,IS/0.14,PS/0,RB/0.01,OB/0.06,RP/0
239.88;44.41;1.06;PP/0.08,TA/0.23,IS/0.25,PS/0,RB/0.01,OB/0.09,RP/0
299.82;44;1.31;PP/0.08,TA/0.23,IS/0.41,PS/0,RB/0.01,OB/0.13,RP/0
360;44.16;1.59;PP/0.09,TA/0.23,IS/0.61,PS/0,RB/0.01,OB/0.18,RP/0
419.89;44.58;1.89;PP/0.1,TA/0.26,IS/0.78,PS/0,RB/0.01,OB/0.21,RP/0
479.99;44.73;1.95;PP/0.11,TA/0.26,IS/0.81,PS/0,RB/0.01,OB/0.22,RP/0
539.87;44.9;2.04;PP/0.11,TA/0.26,IS/0.86,PS/0,RB/0.01,OB/0.22,RP/0
599.94;45.14;2.14;PP/0.12,TA/0.28,IS/0.9,PS/0,RB/0.01,OB/0.22,RP/0
659.86;44.72;2.22;PP/0.13,TA/0.28,IS/0.95,PS/0,RB/0.01,OB/0.22,RP/0
719.85;44.72;2.3;PP/0.13,TA/0.28,IS/1,PS/0,RB/0.01,OB/0.23,RP/0
779.6;44.61;2.44;PP/0.15,TA/0.31,IS/1.05,PS/0,RB/0.01,OB/0.23,RP/0
840;44.87;2.55;PP/0.16,TA/0.32,IS/1.1,PS/0,RB/0.01,OB/0.23,RP/0
899.82;45;2.63;PP/0.16,TA/0.32,IS/1.14,PS/0,RB/0.01,OB/0.24,RP/0
959.98;45.19;2.73;PP/0.16,TA/0.33,IS/1.19,PS/0,RB/0.01,OB/0.24,RP/0
1019.83;45.34;2.8;PP/0.17,TA/0.33,IS/1.24,PS/0,RB/0.01,OB/0.24,RP/0
1079.92;45.34;2.85;PP/0.17,TA/0.33,IS/1.27,PS/0,RB/0.01,OB/0.24,RP/0
1139.98;44.75;2.96;PP/0.18,TA/0.35,IS/1.31,PS/0,RB/0.01,OB/0.25,RP/0
1199.8;44.75;3.04;PP/0.19,TA/0.35,IS/1.36,PS/0,RB/0.01,OB/0.25,RP/0
1259.87;44.75;3.11;PP/0.19,TA/0.35,IS/1.4,PS/0,RB/0.01,OB/0.25,RP/0
1319.87;44.84;3.17;PP/0.19,TA/0.35,IS/1.43,PS/0,RB/0.01,OB/0.25,RP/0
1379.73;44.84;3.26;PP/0.2,TA/0.35,IS/1.49,PS/0,RB/0.01,OB/0.25,RP/0
1439.98;44.63;3.39;PP/0.2,TA/0.38,IS/1.54,PS/0,RB/0.01,OB/0.26,RP/0
1499.98;44.63;3.5;PP/0.22,TA/0.38,IS/1.58,PS/0,RB/0.01,OB/0.26,RP/0
1559.98;45.02;3.59;PP/0.23,TA/0.4,IS/1.61,PS/0,RB/0.01,OB/0.27,RP/0
1619.99;45.02;3.65;PP/0.23,TA/0.4,IS/1.65,PS/0,RB/0.01,OB/0.27,RP/0
1679.84;45.2;3.72;PP/0.23,TA/0.41,IS/1.67,PS/0,RB/0.01,OB/0.27,RP/0
1740;45.2;3.79;PP/0.24,TA/0.41,IS/1.71,PS/0,RB/0.01,OB/0.27,RP/0
1799.8;44.86;3.88;PP/0.24,TA/0.41,IS/1.76,PS/0,RB/0.01,OB/0.27,RP/0
1859.86;45.05;4.03;PP/0.25,TA/0.46,IS/1.82,PS/0,RB/0.01,OB/0.27,RP/0
