#TimeStamp;Bot;Pod;OutputStation
69.88;0;130;2
79.89;0;130;2
89.81;13;235;2
93.06;15;30;1
99.86;7;47;2
103.36;15;30;1
104.79;11;177;0
109.85;5;82;2
113.38;17;230;1
119.7;10;148;2
123.06;17;230;1
128.52;15;30;0
129.89;10;148;2
133.33;6;11;1
138.69;7;47;0
139.92;2;49;2
143.34;6;11;1
148.51;4;282;0
149.55;9;183;2
153.02;6;11;1
159.79;14;122;2
163.2;0;130;1
169.68;17;230;2
173.33;1;132;1
178.58;9;183;0
179.91;17;230;2
183.14;16;278;1
189.93;17;230;2
193.32;16;278;1
196.91;13;206;0
199.94;6;11;2
203.03;16;278;1
209.94;6;11;2
213.38;16;278;1
219.14;17;230;0
219.93;6;11;2
223.43;12;187;1
229.38;17;230;0
229.96;6;11;2
233.53;3;289;1
239.28;16;278;0
240;6;11;2
243.57;11;177;1
249.9;0;130;2
251.1;12;187;0
253.5;8;261;1
260;0;130;2
261.35;3;289;0
263.39;8;261;1
270.02;0;130;2
271.45;3;289;0
273.58;10;148;1
280.04;4;282;2
281.28;11;177;0
283.63;15;30;1
289.83;4;282;2
291.46;6;11;0
294.02;2;49;1
300.02;1;132;2
304.07;5;82;1
306.6;15;30;0
309.83;13;206;2
313.99;7;47;1
316.62;15;30;0
320.03;17;230;2
323.81;14;122;1
330.11;5;82;0
330.11;8;261;2
334.12;9;183;1
340.14;10;148;2
340.18;7;47;0
344.14;16;278;1
350.14;2;49;2
354.18;12;187;1
357.27;9;183;0
360.15;6;11;2
364.04;3;289;1
369.5;10;148;0
370.22;6;11;2
374.23;0;130;1
379.4;14;122;0
380.07;15;30;2
384.1;0;130;1
389.4;12;187;0
390.24;5;82;2
394.15;0;130;1
400.28;16;278;2
404.31;11;177;1
413.27;15;30;0
414.08;11;177;1
415.01;3;289;2
424.31;4;282;1
424.89;5;82;0
425.14;3;289;2
434.21;1;132;1
435.07;0;130;0
435.12;3;289;2
444.34;1;132;1
444.93;11;177;0
445.12;10;148;2
454.38;13;206;1
455.19;8;123;2
459.81;6;147;0
464.2;17;230;1
465.19;4;282;2
472.34;1;132;0
474.48;17;230;1
475.25;11;177;2
482.42;1;132;0
484.49;17;230;1
492.46;3;289;0
494.6;17;230;1
502.25;13;206;0
504.45;2;49;1
509.69;1;132;2
514.6;2;49;1
520.6;17;230;2
524.6;9;183;1
530.73;17;230;2
534.45;7;47;1
540.76;3;289;2
544.31;7;47;1
549.68;9;183;0
554.5;14;122;1
559.45;9;183;0
561.9;2;49;2
564.65;12;187;1
571.72;2;49;2
573.76;17;230;0
574.76;16;278;1
581.94;7;47;2
584;17;230;0
584.81;15;30;1
591.95;7;47;2
594.11;14;122;0
594.99;15;30;1
602.02;7;47;2
604.16;1;132;0
604.69;0;130;1
612.07;12;187;2
614.22;3;289;0
615.03;0;130;1
622.04;17;230;2
624.15;16;278;0
625.2;0;130;1
634.39;16;278;0
635.32;5;82;1
644.79;16;278;0
645.16;10;148;1
654.8;7;47;0
655.38;10;148;1
664.84;7;47;0
665.27;10;148;1
675.1;12;187;0
675.32;6;147;1
685.06;0;130;0
685.4;8;123;1
692.2;7;47;2
695.04;5;82;0
695.29;4;282;1
702.25;7;47;2
705.15;3;95;0
705.44;4;282;1
712.34;12;187;2
715.23;6;147;0
715.81;13;206;1
722.27;14;237;2
724.99;6;147;0
725.85;13;206;1
735.31;6;147;0
735.98;11;177;1
745.24;8;123;0
746.19;9;183;1
755.32;4;282;0
756.44;9;183;1
765.36;13;206;0
766.34;2;49;1
773.52;8;123;2
775.47;14;237;0
776.48;1;132;1
783.74;8;123;2
785.47;11;177;0
786.72;17;230;1
793.78;4;282;2
796.74;16;278;1
800.04;9;183;0
804.01;4;282;2
806.75;15;128;1
810.05;1;132;0
813.93;13;206;2
816.84;0;130;1
823.97;14;237;2
827.1;0;130;1
831.99;8;123;0
834.08;7;302;2
837.1;5;82;1
844.11;2;49;2
847.17;12;187;1
850.07;4;282;0
854.15;17;230;2
857.21;10;204;1
864.11;17;230;2
867.29;6;147;1
873.91;11;177;2
877.24;6;147;1
881.56;7;302;0
884.16;11;177;2
887.29;3;283;1
894.14;10;204;0
894.24;16;278;2
897.35;13;206;1
904.04;17;230;0
904.63;15;128;2
907.24;8;123;1
914.66;15;128;2
918.23;11;177;0
924.42;9;183;2
928.42;11;177;0
930.53;17;230;1
934.74;1;132;2
938.55;11;177;0
945.08;0;130;2
948.59;13;206;0
951.01;9;183;1
955.11;5;82;2
958.87;15;128;0
964.9;1;132;1
965.16;4;282;2
969.05;15;128;0
974.99;1;132;1
975.32;6;147;2
979.08;16;278;0
984.62;5;82;1
985.39;3;283;2
988.93;2;47;0
994.73;5;82;1
995.35;3;283;2
999.04;14;131;0
1005.02;5;82;1
1005.44;7;302;2
1009.15;0;130;0
1015;5;82;1
1015.49;10;204;2
1019.21;6;147;0
1024.8;16;278;1
1025.43;8;123;2
1029.09;1;132;0
1034.84;4;282;1
1035.58;12;76;2
1039.26;7;302;0
1045.06;3;283;1
1045.63;17;230;2
1049.15;5;82;0
1055.06;6;147;1
1055.66;11;177;2
1059.1;10;204;0
1064.84;1;132;1
1065.56;11;177;2
1069.31;10;204;0
1075.71;9;183;2
1078.65;7;302;1
1079.53;16;278;0
1086.05;13;206;2
1089.67;8;123;0
1091.17;11;177;1
1096;15;128;2
1099.53;6;147;0
1100.95;11;177;1
1106.11;2;47;2
1109.32;12;76;0
1110.82;9;183;1
1116.23;2;47;2
1119.73;12;76;0
1121.21;9;183;1
1126.13;2;47;2
1129.88;4;282;0
1131.27;8;123;1
1135.98;2;47;2
1140.04;1;132;0
1141.32;6;147;1
1146.11;14;131;2
1150.01;1;132;0
1154.78;4;282;1
1156.15;0;130;2
1160.08;13;206;0
1165.07;17;10;1
1166.22;3;283;2
1170.29;11;177;0
1176.29;3;283;2
1180.3;11;177;0
1183.39;13;206;1
1186.68;5;82;2
1190.34;15;128;0
1196.69;10;204;2
1200.38;8;123;0
1201.14;3;283;1
1206.47;9;183;2
1210.64;2;47;0
1211.06;3;283;1
1216.73;12;76;2
1220.49;14;131;0
1221.11;3;283;1
1226.67;6;147;2
1230.8;7;137;0
1231.24;0;130;1
1236.77;6;147;2
1240.76;7;137;0
1241.1;5;82;1
1246.85;4;282;2
1250.8;9;183;0
1251.27;10;204;1
1257.18;1;132;2
1260.82;9;183;0
1264.15;12;76;1
1267.24;17;10;2
1270.82;9;183;0
1273.88;7;137;1
1277.34;11;177;2
1280.61;5;82;0
1284.09;7;137;1
1287.28;16;148;2
1290.87;6;147;0
1294.19;17;10;1
1297.28;13;206;2
1300.87;6;147;0
1304.21;17;10;1
1307.34;15;128;2
1310.87;4;282;0
1314.25;9;183;1
1317.43;8;123;2
1320.58;1;132;0
1324.22;5;82;1
