#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.91;0;0;0;3;0/59.91;0/59.91,1/59.91,2/59.91;0/0;0/59.91,1/59.91,2/59.91;0/0;0/36,1/30,2/42;0/0;0/38,1/36,2/50;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
119.94;0;5;0;3;0/119.94;0/109.96,1/93.46,2/70.5;0/0;0/119.94,1/119.94,2/119.94;0/0;0/34,1/23,2/41;0/0;0/37,1/33,2/44;0/0;0/0,1/0,2/0;0/0;0/0,1/1,2/4;0/0;0/1,1/3,2/6
179.96;0;16;0;3;0/179.96;0/138.91,1/94.74,2/71.5;0/0;0/179.96,1/179.96,2/179.96;0/0;0/32,1/16,2/34;0/0;0/33,1/27,2/38;0/0;0/0,1/0,2/0;0/0;0/4,1/4,2/8;0/0;0/5,1/9,2/12
239.66;0;23;0;3;0/239.66;0/159.95,1/95.98,2/71.74;0/0;0/239.66,1/239.66,2/239.66;0/0;0/27,1/15,2/27;0/0;0/29,1/24,2/33;0/0;0/0,1/0,2/0;0/0;0/7,1/7,2/9;0/0;0/9,1/15,2/17
299.98;0;35;0;3;0/299.98;0/162.75,1/96.91,2/72.31;0/0;0/299.98,1/299.98,2/299.98;0/0;0/23,1/16,2/20;0/0;0/24,1/26,2/27;0/0;0/0,1/0,2/0;0/0;0/11,1/12,2/12;0/0;0/14,1/21,2/23
359.94;0;51;0;3;0/359.94;0/178.94,1/97.59,2/72.84;0/0;0/359.94,1/359.94,2/359.94;0/0;0/19,1/20,2/20;0/0;0/22,1/29,2/24;0/0;0/0,1/0,2/0;0/0;0/15,1/18,2/18;0/0;0/19,1/27,2/29
419.75;0;62;0;3;0/419.75;0/195.62,1/98.71,2/78.48;0/0;0/419.75,1/419.75,2/419.75;0/0;0/14,1/15,2/18;0/0;0/18,1/26,2/21;0/0;0/0,1/0,2/0;0/0;0/19,1/21,2/22;0/0;0/23,1/33,2/35
479.92;0;75;0;3;0/479.92;0/205.19,1/99.79,2/78.98;0/0;0/479.92,1/479.92,2/479.92;0/0;0/13,1/12,2/19;0/0;0/16,1/27,2/19;0/0;0/0,1/0,2/0;0/0;0/24,1/25,2/26;0/0;0/28,1/39,2/41
539.67;0;83;0;3;0/539.67;0/233.07,1/100.45,2/105.11;0/0;0/539.67,1/539.67,2/539.67;0/0;0/13,1/8,2/20;0/0;0/16,1/21,2/22;0/0;0/0,1/0,2/0;0/0;0/26,1/28,2/29;0/0;0/31,1/45,2/44
599.8;0;92;0;3;0/599.8;0/248.18,1/101.83,2/116.73;0/0;0/599.8,1/599.8,2/599.8;0/0;0/11,1/14,2/14;0/0;0/14,1/24,2/17;0/0;0/0,1/0,2/0;0/0;0/29,1/32,2/31;0/0;0/36,1/51,2/49
