#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.8;1;18;0;0;0;0;0;0;0;0;0
1199.97;0.99;18;0;0;0;0;0;0;0;0;0
1799.79;0.98;18;0;0;0;0;0;0;0;0;0
2399.89;0.98;18;0;0;0;0;0;0;0;0;0
2999.76;0.97;18;0;0;0;0;0;0;0;0;0
3599.88;0.97;18;0;0;0;0;0;0;0;0;0
4199.79;0.96;18;0;0;0;0;0;0;0;0;0
4799.97;0.96;18;0;0;0;0;0;0;0;0;0
5399.81;0.95;18;0;0;0;0;0;0;0;0;0
5999.66;0.95;18;0;0;0;0;0;0;0;0;0
6599.84;0.95;18;0;0;0;0;0;0;0;0;0
7199.99;0.95;18;0;0;0;0;0;0;0;0;0
7799.97;0.95;18;0;0;0;0;0;0;0;0;0
8400;0.95;18;0;0;0;0;0;0;0;0;0
8999.98;0.95;18;0;0;0;0;0;0;0;0;0
9599.65;0.95;18;0;0;0;0;0;0;0;0;0
10199.96;0.95;18;0;0;0;0;0;0;0;0;0
10799.69;0.95;18;0;0;0;0;0;0;0;0;0
11399.91;0.95;18;0;0;0;0;0;0;0;0;0
11999.97;0.95;18;0;0;0;0;0;0;0;0;0
12599.92;0.95;18;0;0;0;0;0;0;0;0;0
13199.83;0.95;18;0;0;0;0;0;0;0;0;0
13799.86;0.95;18;0;0;0;0;0;0;0;0;0
14399.86;0.95;18;0;0;0;0;0;0;0;0;0
14999.8;0.95;18;0;0;0;0;0;0;0;0;0
15599.65;0.95;18;0;0;0;0;0;0;0;0;0
16199.97;0.95;18;0;0;0;0;0;0;0;0;0
16799.83;0.95;18;0;0;0;0;0;0;0;0;0
17399.68;0.95;18;0;0;0;0;0;0;0;0;0
17999.71;0.95;18;0;0;0;0;0;0;0;0;0
18599.98;0.95;18;0;0;0;0;0;0;0;0;0
19199.88;0.95;18;0;0;0;0;0;0;0;0;0
19799.92;0.95;18;0;0;0;0;0;0;0;0;0
20399.98;0.95;18;0;0;0;0;0;0;0;0;0
20999.9;0.95;18;0;0;0;0;0;0;0;0;0
21599.96;0.95;18;0;0;0;0;0;0;0;0;0
22199.93;0.95;18;0;0;0;0;0;0;0;0;0
22799.86;0.95;18;0;0;0;0;0;0;0;0;0
23399.84;0.95;18;0;0;0;0;0;0;0;0;0
23999.98;0.95;18;0;0;0;0;0;0;0;0;0
24599.94;0.95;18;0;0;0;0;0;0;0;0;0
25199.88;0.95;18;0;0;0;0;0;0;0;0;0
25799.88;0.95;18;0;0;0;0;0;0;0;0;0
26399.8;0.95;18;0;0;0;0;0;0;0;0;0
26999.84;0.95;18;0;0;0;0;0;0;0;0;0
27599.98;0.95;18;0;0;0;0;0;0;0;0;0
28199.96;0.95;18;0;0;0;0;0;0;0;0;0
28799.77;0.95;18;0;0;0;0;0;0;0;0;0
29399.99;0.95;18;0;0;0;0;0;0;0;0;0
29999.73;0.95;18;0;0;0;0;0;0;0;0;0
