Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;20500;0
OutputStation0;45.50;9.50;642;0;76;86.494054364267;8068.37786821147;10.0444444444447;395.4952955546;8.44736842105263;14209.6142944683;20500
OutputStation1;45.50;15.50;1034;0;124;85.9271534854331;11700.9729469539;10.9216666666634;539.249444444451;8.33870967741935;10373.826861578;20500
