#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.64;0;0;0;2;0/59.64;0/53.91,1/59.64;0/0;0/59.64,1/59.64;0/0;0/36,1/29;0/0;0/38,1/33;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/1,1/0
119.86;0;9;0;2;0/119.86;0/63.93,1/68.74;0/0;0/119.86,1/119.86;0/0;0/43,1/36;0/0;0/46,1/37;0/0;0/0,1/0;0/0;0/4,1/5;0/0;0/6,1/6
179.98;0;12;0;2;0/179.98;0/64.87,1/88.3;0/0;0/179.98,1/179.98;0/0;0/35,1/32;0/0;0/40,1/33;0/0;0/0,1/0;0/0;0/5,1/7;0/0;0/12,1/10
239.8;0;18;0;2;0/239.8;0/66,1/109.14;0/0;0/239.8,1/239.8;0/0;0/31,1/31;0/0;0/34,1/33;0/0;0/0,1/0;0/0;0/8,1/10;0/0;0/18,1/14
299.76;0;23;0;2;0/299.76;0/67.6,1/111.15;0/0;0/299.76,1/299.76;0/0;0/29,1/31;0/0;0/31,1/33;0/0;0/0,1/0;0/0;0/10,1/13;0/0;0/24,1/20
359.81;0;29;0;2;0/359.81;0/68.75,1/139.11;0/0;0/359.81,1/359.81;0/0;0/28,1/35;0/0;0/31,1/36;0/0;0/0,1/0;0/0;0/13,1/16;0/0;0/30,1/23
419.6;0;33;0;2;0/419.6;0/70.05,1/183.24;0/0;0/419.6,1/419.6;0/0;0/23,1/37;0/0;0/28,1/37;0/0;0/0,1/0;0/0;0/15,1/18;0/0;0/36,1/25
479.99;0;36;0;2;0/479.99;0/70.84,1/215.4;0/0;0/479.99,1/479.99;0/0;0/18,1/36;0/0;0/22,1/38;0/0;0/0,1/0;0/0;0/17,1/19;0/0;0/42,1/27
539.9;0;44;0;2;0/539.9;0/72.98,1/225.51;0/0;0/539.9,1/539.9;0/0;0/27,1/33;0/0;0/29,1/35;0/0;0/0,1/0;0/0;0/21,1/23;0/0;0/48,1/33
599.71;0;48;0;2;0/599.71;0/75.06,1/226.51;0/0;0/599.71,1/599.71;0/0;0/35,1/32;0/0;0/35,1/36;0/0;0/0,1/0;0/0;0/24,1/24;0/0;0/54,1/39
659.99;0;52;0;2;0/659.99;0/118.36,1/227.51;0/0;0/659.99,1/659.99;0/0;0/33,1/31;0/0;0/34,1/34;0/0;0/0,1/0;0/0;0/25,1/27;0/0;0/55,1/45
719.9;0;60;0;2;0/719.9;0/139.49,1/228.59;0/0;0/719.9,1/719.9;0/0;0/35,1/32;0/0;0/37,1/35;0/0;0/0,1/0;0/0;0/29,1/31;0/0;0/59,1/50
779.8;0;65;0;2;0/779.8;0/141.3,1/228.97;0/0;0/779.8,1/779.8;0/0;0/30,1/27;0/0;0/34,1/29;0/0;0/0,1/0;0/0;0/31,1/34;0/0;0/65,1/56
839.98;0;72;0;2;0/839.98;0/142.06,1/231.01;0/0;0/839.98,1/839.98;0/0;0/25,1/26;0/0;0/28,1/29;0/0;0/0,1/0;0/0;0/35,1/37;0/0;0/71,1/62
899.88;0;77;0;2;0/899.88;0/144.19,1/232.11;0/0;0/899.88,1/899.88;0/0;0/23,1/24;0/0;0/26,1/27;0/0;0/0,1/0;0/0;0/37,1/40;0/0;0/77,1/68
959.62;0;83;0;2;0/959.62;0/169.09,1/234.51;0/0;0/959.62,1/959.62;0/0;0/27,1/29;0/0;0/31,1/31;0/0;0/0,1/0;0/0;0/41,1/42;0/0;0/81,1/74
1019.99;0;90;0;2;0/1019.99;0/178.49,1/235.39;0/0;0/1019.99,1/1019.99;0/0;0/26,1/27;0/0;0/30,1/29;0/0;0/0,1/0;0/0;0/44,1/46;0/0;0/86,1/80
1079.76;0;96;0;2;0/1079.76;0/180.32,1/253.61;0/0;0/1079.76,1/1079.76;0/0;0/29,1/28;0/0;0/32,1/30;0/0;0/0,1/0;0/0;0/47,1/49;0/0;0/92,1/85
1139.76;0;100;0;2;0/1139.76;0/182.4,1/264.43;0/0;0/1139.76,1/1139.76;0/0;0/28,1/31;0/0;0/32,1/32;0/0;0/0,1/0;0/0;0/49,1/51;0/0;0/98,1/89
1200;0;106;0;2;0/1200;0/183.88,1/294.08;0/0;0/1200,1/1200;0/0;0/36,1/31;0/0;0/39,1/33;0/0;0/0,1/0;0/0;0/52,1/54;0/0;0/104,1/93
1259.64;0;110;0;2;0/1259.64;0/197.84,1/311;0/0;0/1259.64,1/1259.64;0/0;0/37,1/29;0/0;0/38,1/33;0/0;0/0,1/0;0/0;0/55,1/55;0/0;0/108,1/97
1319.91;0;117;0;2;0/1319.91;0/218.8,1/320.59;0/0;0/1319.91,1/1319.91;0/0;0/37,1/32;0/0;0/38,1/37;0/0;0/0,1/0;0/0;0/58,1/59;0/0;0/112,1/102
1379.72;0;121;0;2;0/1379.72;0/269.02,1/321.58;0/0;0/1379.72,1/1379.72;0/0;0/34,1/32;0/0;0/37,1/35;0/0;0/0,1/0;0/0;0/59,1/62;0/0;0/113,1/108
1439.86;0;125;0;2;0/1439.86;0/291.24,1/322.93;0/0;0/1439.86,1/1439.86;0/0;0/33,1/30;0/0;0/36,1/33;0/0;0/0,1/0;0/0;0/62,1/63;0/0;0/117,1/114
1499.94;0;132;0;2;0/1499.94;0/292.68,1/326.81;0/0;0/1499.94,1/1499.94;0/0;0/29,1/31;0/0;0/33,1/33;0/0;0/0,1/0;0/0;0/65,1/67;0/0;0/123,1/120
1559.66;0;137;0;2;0/1559.66;0/293.92,1/328.46;0/0;0/1559.66,1/1559.66;0/0;0/29,1/29;0/0;0/33,1/30;0/0;0/0,1/0;0/0;0/67,1/70;0/0;0/129,1/126
1619.94;0;143;0;2;0/1619.94;0/295.24,1/348.47;0/0;0/1619.94,1/1619.94;0/0;0/26,1/32;0/0;0/30,1/33;0/0;0/0,1/0;0/0;0/70,1/73;0/0;0/135,1/130
1679.88;0;148;0;2;0/1679.88;0/297.7,1/358.47;0/0;0/1679.88,1/1679.88;0/0;0/31,1/29;0/0;0/34,1/31;0/0;0/0,1/0;0/0;0/73,1/75;0/0;0/141,1/135
1739.91;0;156;0;2;0/1739.91;0/299.03,1/363.44;0/0;0/1739.91,1/1739.91;0/0;0/28,1/27;0/0;0/31,1/29;0/0;0/0,1/0;0/0;0/77,1/79;0/0;0/147,1/141
1799.95;0;162;0;2;0/1799.95;0/316.01,1/364.91;0/0;0/1799.95,1/1799.95;0/0;0/24,1/22;0/0;0/27,1/23;0/0;0/0,1/0;0/0;0/80,1/82;0/0;0/151,1/147
1859.78;0;167;0;2;0/1859.78;0/334.39,1/366.13;0/0;0/1859.78,1/1859.78;0/0;0/19,1/16;0/0;0/22,1/18;0/0;0/0,1/0;0/0;0/83,1/84;0/0;0/156,1/152
