#TimeStamp;Bot;Pod;OutputStation
53.61;4;15;0
60.18;1;16;1
65.72;5;75;0
75.98;0;143;0
77.06;4;15;1
86.99;2;2;1
90.36;1;16;0
97.18;5;75;1
102.99;4;15;0
106.94;3;10;1
113.26;4;15;0
117.31;0;143;1
123.2;4;15;0
127.36;1;16;1
133.28;4;15;0
137.09;1;16;1
143.29;4;15;0
152.98;5;75;0
163.12;5;75;0
166.14;4;15;1
173.16;5;75;0
176.31;4;15;1
183.2;5;75;0
186.31;2;21;1
193.31;5;75;0
203.13;3;10;0
213.34;0;143;0
216.48;5;75;1
222.99;0;143;0
226.41;5;75;1
233.1;1;16;0
236.71;3;10;1
243.02;4;15;0
246.77;3;10;1
253.11;2;21;0
256.98;0;143;1
263.38;2;21;0
266.78;1;16;1
273.62;2;21;0
276.78;4;15;1
283.53;2;21;0
287.07;4;15;1
293.66;2;21;0
296.78;4;15;1
303.76;5;75;0
313.88;3;10;0
323.94;3;10;0
328.29;5;75;1
334.34;4;15;0
344.32;4;15;0
344.39;0;49;1
354.32;4;15;0
354.48;3;10;1
364.25;5;75;0
367.85;1;25;1
374.39;5;75;0
384.4;5;75;0
394.32;5;75;0
404.27;3;10;0
414.51;3;10;0
418.34;5;75;1
424.51;3;10;0
434.46;2;165;0
444.53;2;165;0
447.3;3;10;1
454.43;2;165;0
457.15;3;10;1
464.55;2;165;0
474.19;1;25;0
484.6;0;44;0
486.99;2;165;1
494.28;0;44;0
497.32;2;165;1
504.36;4;123;0
507.17;1;25;1
514.64;5;75;0
518.71;0;44;1
525.06;5;75;0
528.9;0;44;1
535.46;3;10;0
539.27;4;123;1
545.5;1;25;0
549.32;4;123;1
555.77;2;165;0
559.37;5;75;1
566.13;2;165;0
569.59;5;75;1
576.15;4;123;0
579.66;5;75;1
586.19;4;123;0
589.66;5;75;1
596.62;4;123;0
599.56;5;75;1
609.56;5;75;1
619.68;3;10;1
629.58;1;25;1
639.73;1;25;1
643.28;3;10;0
649.44;2;165;1
659.72;2;165;1
669.76;0;69;1
679.83;4;123;1
680.04;5;134;0
690;2;165;0
690;3;10;1
700;3;10;1
700.09;0;69;0
709.99;3;10;1
710.3;4;123;0
720;5;134;1
720.37;4;123;0
730.03;5;134;1
730.51;4;123;0
740;5;134;1
740.72;4;123;0
750.04;0;69;1
750.8;3;10;0
760.08;1;12;1
760.97;3;10;0
770.12;4;123;1
771.05;5;134;0
780.16;4;123;1
781;5;134;0
790.58;3;10;1
791.05;0;69;0
800.84;3;10;1
801;0;69;0
810.78;5;134;1
811;1;12;0
820.84;5;134;1
821.05;1;12;0
830.82;0;69;1
831;2;163;0
840.7;0;69;1
841.14;4;123;0
850.99;1;12;1
851.5;4;123;0
861.03;1;12;1
861.18;4;123;0
870.77;1;12;1
871.56;3;10;0
881.1;1;12;1
881.7;5;134;0
891.12;2;163;1
891.74;5;134;0
901.16;4;123;1
901.88;0;69;0
911.58;4;123;1
912.01;1;12;0
921.84;3;10;1
922.28;2;163;0
931.54;3;10;1
941.69;5;134;1
951.88;5;134;1
956.39;3;10;0
962.14;1;12;1
966.23;3;10;0
972.2;2;163;1
976.54;5;134;0
982.33;2;163;1
991.5;4;35;0
992.44;2;163;1
1002.11;2;163;1
1004.94;1;12;0
1012.45;3;10;1
1014.87;1;12;0
1022.07;5;134;1
1024.7;1;12;0
1032.34;4;35;1
1034.68;1;12;0
1044.99;0;20;0
1055.03;0;20;0
1058.44;1;12;1
1065.02;2;163;0
1068.43;1;12;1
1075.44;3;10;0
1079.56;0;20;1
1085.49;4;35;0
1089.23;0;20;1
1095.68;4;35;0
1099.54;0;20;1
1105.74;4;35;0
1109.56;2;163;1
1115.88;4;35;0
1119.56;3;10;1
1126.04;4;35;0
1135.77;1;12;0
1145.93;5;74;0
1149.1;4;35;1
1156.1;0;20;0
1166.19;0;20;0
1168.93;5;74;1
1176.29;0;20;0
1178.96;5;74;1
1186.34;2;163;0
1196.53;2;163;0
1198.88;0;20;1
1206.33;3;10;0
1216.62;4;35;0
1224.21;1;162;1
1226.36;5;74;0
1234.3;1;162;1
1236.4;5;74;0
1244.33;1;162;1
1254.41;1;162;1
1264.48;2;163;1
1274.72;3;10;1
1278.89;1;162;0
1284.55;4;35;1
1289.05;1;162;0
1294.79;4;35;1
1299.18;2;163;0
1309.23;3;10;0
1312.99;1;162;1
1323.33;1;162;1
1333.33;2;163;1
1343.23;5;14;1
1347.34;1;162;0
1353.38;3;10;1
1363.27;3;10;1
1373.08;3;10;1
1381.38;5;14;0
1383.17;3;10;1
1393.42;3;10;1
1396.97;4;35;0
1403.18;3;10;1
1413.31;3;10;1
1421.31;2;143;0
1423.4;0;3;1
1431.28;2;143;0
1433.47;0;3;1
1441.3;2;143;0
1443.89;1;162;1
1451.17;2;143;0
1453.83;5;14;1
1461.28;3;10;0
1463.57;4;35;1
1471.43;3;10;0
1473.93;4;35;1
1481.83;3;10;0
1486.43;2;143;1
1491.68;0;3;0
1496.43;2;143;1
1501.9;1;162;0
1506.88;3;10;1
1511.83;5;14;0
1516.99;3;10;1
1521.83;5;14;0
1526.99;0;3;1
1531.57;5;14;0
1537.08;0;3;1
1541.55;4;35;0
1546.99;0;3;1
1551.94;4;35;0
1557.22;1;162;1
1561.99;4;35;0
1567.15;5;14;1
1572.24;4;35;0
1582.26;2;143;0
1591.99;2;143;0
1595.41;4;35;1
1602.37;3;10;0
1605.46;4;35;1
1612.38;0;3;0
1616.73;2;143;1
1622.43;0;3;0
1628.42;3;10;1
1632.85;1;162;0
1643.11;1;162;0
1645.32;0;3;1
1653.04;5;14;0
1655.69;0;3;1
1663.23;5;14;0
1665.63;0;3;1
1673.46;4;35;0
1675.79;0;3;1
1683.46;2;143;0
1685.8;1;162;1
1693.65;3;10;0
1695.94;1;162;1
1703.35;3;10;0
1705.84;5;14;1
1713.48;0;3;0
1716;2;143;1
1723.68;1;162;0
1729.75;3;10;1
1733.58;1;162;0
1739.64;3;10;1
1743.58;1;162;0
1749.69;3;10;1
1753.58;5;14;0
1759.9;3;10;1
1763.62;2;143;0
1769.57;0;3;1
1779.79;1;162;1
1789.57;5;14;1
1790.04;3;10;0
1799.66;5;14;1
1803.41;0;3;0
1809.92;4;42;1
1813.62;1;162;0
1819.96;4;42;1
1823.69;1;162;0
1829.67;4;42;1
1833.47;1;162;0
1840;4;42;1
1850.04;0;3;1
1857.78;2;84;0
1860.43;0;3;1
1870.2;3;102;0
1870.6;1;162;1
1880.45;3;102;0
1890.53;4;42;0
1892.65;2;84;1
1900.6;4;42;0
1903.01;2;84;1
1910.77;4;42;0
1913.12;2;84;1
1920.83;5;14;0
1923.44;3;102;1
1930.79;5;14;0
1935.34;4;42;1
1940.88;5;14;0
1950.65;5;14;0
1961.02;0;3;0
1971.41;0;3;0
1973.76;5;14;1
1981.27;1;162;0
1991.05;2;84;0
1997.22;0;3;1
2001.05;2;84;0
2007.1;0;3;1
2011.46;3;102;0
2021.5;4;42;0
2025.1;2;84;1
2048.7;2;84;0
2049.78;5;11;1
2058.97;2;84;0
2063.29;1;134;1
2074.63;5;11;0
2082.99;2;84;1
2088;1;134;0
2093.08;0;77;1
2098.13;1;134;0
2103.13;5;11;1
2109.81;2;84;0
2113.22;3;101;1
2123.55;4;15;1
