#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;18;0;0;0;0;0;0;0;0;0
599.71;0.69;18;0;0;0;0;0;0;0;0;0
1200;0.69;18;0;0;0;0;0;0;0;0;0
1799.95;0.68;18;0;0;0;0;0;0;0;0;0
2399.67;0.68;18;0;0;0;0;0;0;0;0;0
2999.98;0.68;18;0;0;0;0;0;0;0;0;0
3599.91;0.68;18;0;0;0;0;0;0;0;0;0
4199.8;0.68;18;0;0;0;0;0;0;0;0;0
4799.66;0.68;18;0;0;0;0;0;0;0;0;0
5399.97;0.68;18;0;0;0;0;0;0;0;0;0
5999.95;0.68;18;0;0;0;0;0;0;0;0;0
6599.86;0.68;18;0;0;0;0;0;0;0;0;0
7199.74;0.68;18;0;0;0;0;0;0;0;0;0
