#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.92;0;0;0;2;0/59.92;0/59.92,1/59.92;0/0;0/59.92,1/59.92;0/0;0/36,1/35;0/0;0/40,1/42;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.78;0;3;0;2;0/119.78;0/72.83,1/79.37;0/0;0/119.78,1/119.78;0/0;0/32,1/30;0/0;0/35,1/37;0/0;0/0,1/0;0/0;0/2,1/1;0/0;0/5,1/5
179.97;0;6;0;2;0/179.97;0/74.1,1/80.56;0/0;0/179.97,1/179.97;0/0;0/24,1/25;0/0;0/29,1/31;0/0;0/0,1/0;0/0;0/3,1/3;0/0;0/11,1/11
239.9;0;13;0;2;0/239.9;0/74.97,1/81.13;0/0;0/239.9,1/239.9;0/0;0/20,1/17;0/0;0/23,1/25;0/0;0/0,1/0;0/0;0/7,1/6;0/0;0/17,1/17
299.88;0;21;0;2;0/299.88;0/75.93,1/81.76;0/0;0/299.88,1/299.88;0/0;0/17,1/14;0/0;0/23,1/19;0/0;0/0,1/0;0/0;0/10,1/11;0/0;0/23,1/23
359.58;0;27;0;2;0/359.58;0/77.38,1/82.75;0/0;0/359.58,1/359.58;0/0;0/14,1/22;0/0;0/20,1/26;0/0;0/0,1/0;0/0;0/13,1/14;0/0;0/29,1/29
419.94;0;29;0;2;0/419.94;0/79.1,1/83.98;0/0;0/419.94,1/419.94;0/0;0/15,1/19;0/0;0/23,1/22;0/0;0/0,1/0;0/0;0/13,1/16;0/0;0/35,1/35
479.86;0;36;0;2;0/479.86;0/80.52,1/85.66;0/0;0/479.86,1/479.86;0/0;0/13,1/21;0/0;0/20,1/25;0/0;0/0,1/0;0/0;0/17,1/19;0/0;0/41,1/41
539.84;0;42;0;2;0/539.84;0/82.33,1/86.73;0/0;0/539.84,1/539.84;0/0;0/18,1/18;0/0;0/26,1/21;0/0;0/0,1/0;0/0;0/20,1/22;0/0;0/47,1/47
599.97;0;46;0;2;0/599.97;0/82.94,1/88.13;0/0;0/599.97,1/599.97;0/0;0/10,1/20;0/0;0/20,1/22;0/0;0/0,1/0;0/0;0/21,1/25;0/0;0/53,1/52
660;0;53;0;2;0/660;0/84.84,1/100.01;0/0;0/660,1/660;0/0;0/15,1/16;0/0;0/25,1/17;0/0;0/0,1/0;0/0;0/24,1/29;0/0;0/59,1/57
719.97;0;58;0;2;0/719.97;0/85.9,1/140.95;0/0;0/719.97,1/719.97;0/0;0/14,1/13;0/0;0/22,1/15;0/0;0/0,1/0;0/0;0/27,1/31;0/0;0/65,1/59
779.88;0;69;0;2;0/779.88;0/87.45,1/149.67;0/0;0/779.88,1/779.88;0/0;0/20,1/17;0/0;0/26,1/20;0/0;0/0,1/0;0/0;0/33,1/36;0/0;0/71,1/65
839.98;0;75;0;2;0/839.98;0/88.72,1/150.88;0/0;0/839.98,1/839.98;0/0;0/19,1/12;0/0;0/23,1/17;0/0;0/0,1/0;0/0;0/37,1/38;0/0;0/77,1/71
899.96;0;81;0;2;0/899.96;0/89.73,1/152.01;0/0;0/899.96,1/899.96;0/0;0/15,1/12;0/0;0/20,1/18;0/0;0/0,1/0;0/0;0/39,1/42;0/0;0/83,1/76
959.85;0;88;0;2;0/959.85;0/91.14,1/152.72;0/0;0/959.85,1/959.85;0/0;0/13,1/11;0/0;0/17,1/18;0/0;0/0,1/0;0/0;0/43,1/45;0/0;0/89,1/82
1019.89;0;94;0;2;0/1019.89;0/92.86,1/154.35;0/0;0/1019.89,1/1019.89;0/0;0/11,1/19;0/0;0/17,1/24;0/0;0/0,1/0;0/0;0/45,1/49;0/0;0/95,1/88
1079.96;0;101;0;2;0/1079.96;0/94.67,1/157.72;0/0;0/1079.96,1/1079.96;0/0;0/11,1/24;0/0;0/18,1/28;0/0;0/0,1/0;0/0;0/48,1/53;0/0;0/101,1/94
1139.86;0;107;0;2;0/1139.86;0/96.67,1/158.52;0/0;0/1139.86,1/1139.86;0/0;0/17,1/16;0/0;0/22,1/22;0/0;0/0,1/0;0/0;0/52,1/55;0/0;0/107,1/100
1199.98;0;113;0;2;0/1199.98;0/98.2,1/159.41;0/0;0/1199.98,1/1199.98;0/0;0/13,1/24;0/0;0/19,1/28;0/0;0/0,1/0;0/0;0/55,1/58;0/0;0/112,1/106
1259.69;0;119;0;2;0/1259.69;0/100.12,1/160.42;0/0;0/1259.69,1/1259.69;0/0;0/15,1/24;0/0;0/22,1/29;0/0;0/0,1/0;0/0;0/58,1/61;0/0;0/118,1/112
1319.96;0;128;0;2;0/1319.96;0/101.1,1/164.22;0/0;0/1319.96,1/1319.96;0/0;0/11,1/21;0/0;0/20,1/23;0/0;0/0,1/0;0/0;0/61,1/67;0/0;0/124,1/118
1379.59;0;131;0;2;0/1379.59;0/102.37,1/165.49;0/0;0/1379.59,1/1379.59;0/0;0/8,1/15;0/0;0/17,1/17;0/0;0/0,1/0;0/0;0/62,1/69;0/0;0/130,1/124
1439.88;0;137;0;2;0/1439.88;0/103.87,1/167.47;0/0;0/1439.88,1/1439.88;0/0;0/7,1/25;0/0;0/17,1/26;0/0;0/0,1/0;0/0;0/64,1/73;0/0;0/136,1/130
1499.81;0;144;0;2;0/1499.81;0/105.48,1/169.97;0/0;0/1499.81,1/1499.81;0/0;0/9,1/25;0/0;0/19,1/26;0/0;0/0,1/0;0/0;0/68,1/76;0/0;0/142,1/136
1559.91;0;150;0;2;0/1559.91;0/106.55,1/178.27;0/0;0/1559.91,1/1559.91;0/0;0/15,1/22;0/0;0/23,1/24;0/0;0/0,1/0;0/0;0/71,1/79;0/0;0/148,1/141
1619.77;0;155;0;2;0/1619.77;0/107.94,1/182.64;0/0;0/1619.77,1/1619.77;0/0;0/17,1/25;0/0;0/27,1/27;0/0;0/0,1/0;0/0;0/73,1/82;0/0;0/154,1/146
1679.84;0;161;0;2;0/1679.84;0/109.51,1/209.64;0/0;0/1679.84,1/1679.84;0/0;0/13,1/22;0/0;0/24,1/23;0/0;0/0,1/0;0/0;0/76,1/85;0/0;0/160,1/150
1739.89;0;169;0;2;0/1739.89;0/110.82,1/223.51;0/0;0/1739.89,1/1739.89;0/0;0/22,1/17;0/0;0/32,1/19;0/0;0/0,1/0;0/0;0/80,1/89;0/0;0/166,1/154
1799.86;0;171;0;2;0/1799.86;0/112.45,1/224.97;0/0;0/1799.86,1/1799.86;0/0;0/22,1/14;0/0;0/32,1/16;0/0;0/0,1/0;0/0;0/81,1/90;0/0;0/172,1/160
1859.9;0;175;0;2;0/1859.9;0/114.17,1/227.07;0/0;0/1859.9,1/1859.9;0/0;0/23,1/17;0/0;0/33,1/19;0/0;0/0,1/0;0/0;0/83,1/92;0/0;0/178,1/166
1919.95;0;182;0;2;0/1919.95;0/115.56,1/237.2;0/0;0/1919.95,1/1919.95;0/0;0/21,1/16;0/0;0/30,1/19;0/0;0/0,1/0;0/0;0/87,1/95;0/0;0/184,1/171
1979.78;0;190;0;2;0/1979.78;0/116.62,1/246.49;0/0;0/1979.78,1/1979.78;0/0;0/20,1/19;0/0;0/30,1/19;0/0;0/0,1/0;0/0;0/90,1/100;0/0;0/190,1/177
2039.79;0;195;0;2;0/2039.79;0/117.67,1/268.04;0/0;0/2039.79,1/2039.79;0/0;0/17,1/14;0/0;0/27,1/16;0/0;0/0,1/0;0/0;0/93,1/102;0/0;0/196,1/180
2099.95;0;203;0;2;0/2099.95;0/118.62,1/297.02;0/0;0/2099.95,1/2099.95;0/0;0/14,1/11;0/0;0/21,1/15;0/0;0/0,1/0;0/0;0/98,1/105;0/0;0/202,1/184
2159.61;0;211;0;2;0/2159.61;0/119.16,1/298.28;0/0;0/2159.61,1/2159.61;0/0;0/9,1/19;0/0;0/15,1/23;0/0;0/0,1/0;0/0;0/103,1/108;0/0;0/208,1/190
2219.89;0;220;0;2;0/2219.89;0/120.62,1/299.7;0/0;0/2219.89,1/2219.89;0/0;0/12,1/23;0/0;0/18,1/27;0/0;0/0,1/0;0/0;0/107,1/113;0/0;0/214,1/196
2279.85;0;226;0;2;0/2279.85;0/122.12,1/300.16;0/0;0/2279.85,1/2279.85;0/0;0/19,1/19;0/0;0/27,1/21;0/0;0/0,1/0;0/0;0/109,1/117;0/0;0/220,1/202
2339.96;0;228;0;2;0/2339.96;0/123.56,1/301.62;0/0;0/2339.96,1/2339.96;0/0;0/17,1/16;0/0;0/25,1/18;0/0;0/0,1/0;0/0;0/110,1/118;0/0;0/226,1/208
2399.74;0;233;0;2;0/2399.74;0/125.04,1/322.6;0/0;0/2399.74,1/2399.74;0/0;0/9,1/27;0/0;0/19,1/28;0/0;0/0,1/0;0/0;0/112,1/121;0/0;0/232,1/211
2459.62;0;241;0;2;0/2459.62;0/126.87,1/335;0/0;0/2459.62,1/2459.62;0/0;0/15,1/24;0/0;0/24,1/26;0/0;0/0,1/0;0/0;0/116,1/125;0/0;0/238,1/216
2519.78;0;248;0;2;0/2519.78;0/128.81,1/336.56;0/0;0/2519.78,1/2519.78;0/0;0/18,1/27;0/0;0/26,1/29;0/0;0/0,1/0;0/0;0/120,1/128;0/0;0/244,1/222
2579.92;0;256;0;2;0/2579.92;0/130.25,1/339.35;0/0;0/2579.92,1/2579.92;0/0;0/19,1/20;0/0;0/23,1/26;0/0;0/0,1/0;0/0;0/126,1/130;0/0;0/250,1/228
2639.84;0;264;0;2;0/2639.84;0/130.84,1/340.12;0/0;0/2639.84,1/2639.84;0/0;0/19,1/11;0/0;0/21,1/20;0/0;0/0,1/0;0/0;0/131,1/133;0/0;0/255,1/234
