#TimeStamp
0.46
0.58
0.7
1.21
2.25
2.63
3.72
3.81
4
5.84
5.97
6.02
6.67
7.28
7.63
8.78
10.55
11.64
11.69
12.02
13.86
14.22
16.35
17.42
18.11
18.39
18.68
18.89
20.49
22.76
22.81
24.15
24.78
26.64
27.99
29.07
30.46
31.55
31.94
32.17
32.22
32.26
33.24
33.87
33.91
34.13
34.92
36.42
36.47
38.11
38.62
38.66
40.53
40.58
40.77
41.18
41.99
42.5
42.66
42.89
44.31
44.86
48.41
48.9
48.95
51.46
52.04
54.27
55.16
55.69
56.32
57.36
58.83
59.87
60.17
60.96
62.05
62.1
67.35
67.4
68.17
68.59
69.71
70.33
70.85
71.89
71.99
72.03
72.33
73.89
73.93
73.98
75.63
76.8
77.06
78.77
79.79
80.71
82.68
84.22
85.38
85.51
85.65
85.74
86.43
87.52
88.77
88.81
89.48
91.5
91.81
93.59
93.64
94.05
95.1
95.1
96.39
97.48
98.15
98.26
100.45
103.29
104.45
104.49
104.58
105.53
107.53
109.27
109.85
110.05
110.88
110.97
111.82
112.39
112.48
117.39
120
120.81
121.71
121.85
122.39
123
123.85
124.85
125.52
125.78
127.52
129.27
130.12
130.38
131.6
133.23
133.6
134.27
134.36
134.64
134.71
135.43
136.05
136.12
137.43
139.12
140.06
141.44
141.86
141.96
142.48
143.53
144.12
144.17
144.34
144.54
144.98
145.03
145.85
145.93
146.65
146.69
147.07
147.43
147.61
148.81
149.13
150.23
150.46
150.93
151.17
153.86
154.22
154.84
155.43
155.84
156.65
157.88
158.38
158.81
159.39
159.68
160.38
160.44
160.6
160.64
161
164.33
164.83
164.88
165.9
165.94
166.37
169.08
169.67
170.41
170.5
172.85
174.02
174.49
176.13
176.18
177.27
177.41
177.51
178.39
178.55
178.59
180.02
180.56
181.51
181.86
181.9
181.95
182.39
182.56
186.31
188.84
189.39
190.28
191.88
192.21
192.39
192.93
193.46
193.93
194.56
194.6
194.98
195.39
197.43
198.03
199.48
200.61
200.61
202.81
204.11
204.26
204.75
205.39
205.43
205.84
207.12
207.44
208.2
208.24
208.44
208.87
208.91
209
209.93
210.59
211.26
211.3
211.91
211.95
213.17
213.21
213.38
215.43
216.48
217.12
217.26
217.42
217.73
217.84
217.88
218.56
220
221.03
221.66
221.75
222.39
222.7
223.23
224.12
225.85
227
227.29
227.61
227.77
227.9
229.2
231.89
232.48
232.53
232.59
233.87
235.15
236.98
238.45
238.72
239.32
240
241.95
243.24
243.29
243.5
243.57
244.62
244.74
245.24
245.45
246.5
247.08
247.71
247.93
249.71
249.89
250.81
251.26
253.04
254.4
255.04
258.93
259.34
259.43
262.03
262.15
262.25
262.48
262.48
262.57
263.1
264.26
264.35
266.15
269.4
270.03
271.66
271.71
272.01
272.06
273.57
273.68
274.49
274.67
274.71
275.19
275.28
275.77
276.07
276.4
277.89
280
282.85
283.15
287.03
287.43
287.47
287.52
287.63
288.03
288.7
288.74
289.12
290.33
291.21
292.33
292.33
292.91
293.17
296.21
296.26
297.58
301
301.07
301.67
303.2
303.55
303.79
305.43
305.83
308.4
308.64
309.12
311.49
312.04
316.01
316.17
316.78
317.26
319.31
320
320.55
320.91
322.22
322.55
322.91
323.63
324.1
325.47
326
326.73
329.02
329.24
329.88
331.47
331.57
331.8
333.56
334.01
334.83
334.88
334.92
336.95
337.24
337.58
337.67
338.01
338.63
338.67
339.27
340
340.96
341.09
344.31
346.01
347.24
348.27
350.43
351.36
352.41
353.32
355.45
355.93
356.39
356.73
357.49
357.97
358.01
359.31
359.49
360
361.18
361.78
362.12
362.82
362.98
363.31
364.08
364.71
367.74
367.93
369.06
369.45
369.49
369.85
370.01
370.29
370.7
371.11
371.18
371.7
372.58
373.21
373.75
373.8
374.54
374.58
374.63
375.63
375.92
378.63
378.83
378.94
380
381.97
382.14
382.96
384.25
384.63
385.31
385.35
385.93
387.77
388.71
389.96
393.48
394.58
396.63
396.96
398.21
398.76
