#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.81;1;18;0;0;0;0;0;0;0;0;0
1199.59;0.99;18;0;0;0;0;0;0;0;0;0
1799.82;0.99;18;0;0;0;0;0;0;0;0;0
2399.87;0.98;18;0;0;0;0;0;0;0;0;0
2999.96;0.98;18;0;0;0;0;0;0;0;0;0
3599.59;0.98;18;0;0;0;0;0;0;0;0;0
4199.85;0.97;18;0;0;0;0;0;0;0;0;0
4799.9;0.97;18;0;0;0;0;0;0;0;0;0
5400;0.97;18;0;0;0;0;0;0;0;0;0
5999.93;0.96;18;0;0;0;0;0;0;0;0;0
6600;0.96;18;0;0;0;0;0;0;0;0;0
7199.61;0.96;18;0;0;0;0;0;0;0;0;0
7799.69;0.95;18;0;0;0;0;0;0;0;0;0
8399.71;0.95;18;0;0;0;0;0;0;0;0;0
8999.77;0.94;18;0;0;0;0;0;0;0;0;0
9599.75;0.94;18;0;0;0;0;0;0;0;0;0
10199.64;0.94;18;0;0;0;0;0;0;0;0;0
10799.83;0.93;18;0;0;0;0;0;0;0;0;0
11399.77;0.93;18;0;0;0;0;0;0;0;0;0
11999.68;0.93;18;0;0;0;0;0;0;0;0;0
12599.83;0.93;18;0;0;0;0;0;0;0;0;0
13199.59;0.92;18;0;0;0;0;0;0;0;0;0
13799.67;0.92;18;0;0;0;0;0;0;0;0;0
14399.67;0.92;18;0;0;0;0;0;0;0;0;0
14999.67;0.92;18;0;0;0;0;0;0;0;0;0
15599.67;0.92;18;0;0;0;0;0;0;0;0;0
16199.67;0.92;18;0;0;0;0;0;0;0;0;0
16799.67;0.92;18;0;0;0;0;0;0;0;0;0
17399.67;0.92;18;0;0;0;0;0;0;0;0;0
17999.67;0.92;18;0;0;0;0;0;0;0;0;0
18599.67;0.92;18;0;0;0;0;0;0;0;0;0
19199.67;0.92;18;0;0;0;0;0;0;0;0;0
19799.67;0.92;18;0;0;0;0;0;0;0;0;0
20399.67;0.92;18;0;0;0;0;0;0;0;0;0
