#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
78.25;0;77.56;77.52;-Infinity;77.56;77.56
108.25;0;98.86;29.96;-Infinity;98.86;98.86
120.55;2;117.52;117.52;-Infinity;117.52;117.52
150.02;1;147.03;147.03;-Infinity;147.03;147.03
171.19;2;166.77;166.77;-Infinity;166.77;166.77
198.39;0;194.74;194.74;-Infinity;194.74;194.74
241.06;2;233.69;233.69;-Infinity;233.69;233.69
258.71;0;254.61;254.61;-Infinity;254.61;254.61
260.19;1;254.18;254.18;-Infinity;254.18;254.18
280.97;2;272.87;272.87;-Infinity;272.87;272.87
350.67;1;339.89;200.54;-Infinity;339.89;339.89
381.24;1;369.52;120.69;-Infinity;369.52;369.52
401.44;2;399.09;399.09;-Infinity;399.09;399.09
408.88;0;398.67;300.54;-Infinity;398.67;398.67
411.1;1;410.25;410.25;-Infinity;410.25;410.25
421.68;1;420.3;420.3;-Infinity;420.3;420.30
421.68;2;419.11;419.11;-Infinity;419.11;419.11
442.1;2;438.14;438.14;-Infinity;438.14;438.14
452.16;2;446.4;446.4;-Infinity;446.4;446.40
462.42;2;456.27;456.27;-Infinity;456.27;456.27
472.46;2;463.29;463.29;-Infinity;463.29;463.29
482.1;1;474.16;474.16;-Infinity;474.16;474.16
482.88;2;472.08;311.65;-Infinity;472.08;472.08
499.39;0;498.88;498.88;-Infinity;498.88;498.88
512.9;2;501.21;271.62;-Infinity;501.21;501.21
523.32;2;511.29;241.99;-Infinity;511.29;511.29
539.81;0;528.1;280.87;-Infinity;528.1;528.10
549.95;0;536.88;140.95;-Infinity;536.88;536.88
553.57;2;540.87;151.91;-Infinity;540.87;540.87
562.21;1;559.72;559.68;-Infinity;559.72;559.72
572.63;1;568.46;568.46;-Infinity;568.46;568.46
583.05;1;577.77;577.77;-Infinity;577.77;577.77
593.11;1;586.36;586.33;-Infinity;586.36;586.36
603.15;1;590.95;252.1;-Infinity;590.95;590.95
623.99;2;609.77;161.53;-Infinity;609.77;609.77
629.81;0;628.76;628.76;-Infinity;628.76;628.76
633.62;1;620.51;222.18;-Infinity;620.51;620.51
644.46;2;629.36;171.58;-Infinity;629.36;629.36
650.33;0;647.85;647.85;-Infinity;647.85;647.85
