#TimeStamp;Runtime;Requests
0.51;0.03;18
2.57;0;3
3.66;0;4
4.68;0;2
5.75;0;3
6.78;0;4
8.38;0;2
9.4;0;5
10.43;0;1
11.43;0;2
12.51;0;4
13.54;0;2
14.55;0;4
15.57;0;5
16.79;0;2
17.79;0;7
18.8;0;3
19.84;0;4
20.91;0;4
21.92;0;3
22.93;0;1
23.94;0;4
25.08;0;3
26.09;0;1
27.15;0;4
28.31;0;1
29.38;0;3
30.44;0;4
31.68;0;1
33.05;0;2
34.07;0;4
36.11;0;1
37.2;0;3
38.21;0;1
39.22;0;3
40.24;0;2
41.26;0;2
42.33;0;7
43.35;0;3
44.38;0;3
45.4;0;3
46.42;0;6
47.42;0;1
48.47;0;3
49.47;0;3
50.6;0;2
51.76;0;4
52.76;0;5
53.76;0;1
54.76;0;3
55.92;0;2
56.93;0;1
57.96;0;2
58.98;0;3
59.98;0;2
61.02;0;1
62.02;0;4
63.02;0;1
64.02;0;2
65.11;0;4
66.37;0;1
67.37;0;2
68.41;0;1
69.75;0;2
70.78;0;2
71.8;0;3
73.02;0;1
74.44;0;3
75.45;0;2
77.67;0;1
78.74;0;1
79.96;0;1
80.97;0;1
81.97;0;2
82.99;0;1
84.32;0;1
85.45;0;1
91.69;0;1
93.61;0;1
94.75;0;1
101.66;0;1
103.38;0;1
104.47;0;1
112.05;0;1
113.72;0;1
114.96;0;1
122.17;0;1
123.76;0;1
124.83;0;1
132.02;0;1
133.74;0;1
134.83;0;1
142.2;0;1
143.65;0;1
144.82;0;1
152.39;0;1
153.85;0;1
154.88;0;1
162.39;0;1
163.99;0;1
165.07;0;1
172.07;0;1
174.12;0;1
175.23;0;1
181.91;0;1
183.9;0;1
184.91;0;1
192.34;0;1
193.77;0;1
194.8;0;1
202.57;0;1
204.14;0;1
205.37;0;1
212.55;0;1
213.97;0;1
215.37;0;1
222.51;0;1
224.06;0;1
225.23;0;1
232.4;0;1
234.17;0;1
235.27;0;1
242.11;0;1
243.88;0;1
244.95;0;1
252.38;0;1
253.7;0;1
254.88;0;1
262.25;0;1
264.28;0;1
265.41;0;1
272.28;0;1
274.37;0;1
275.78;0;1
282.61;0;1
284.59;0;1
285.85;0;1
292.39;0;1
294.5;0;1
295.5;0;1
302.61;0;1
304.63;0;1
305.65;0;1
312.36;0;1
314.4;0;1
315.73;0;1
322.44;0;1
324.51;0;1
325.53;0;1
332.58;0;1
334.52;0;1
335.73;0;1
342.62;0;1
344.31;0;1
345.62;0;1
352.39;0;1
354.64;0;1
355.73;0;1
362.44;0;1
364.71;0;1
365.75;0;1
372.62;0;1
374.54;0;1
375.74;0;1
379.38;0;1
381.39;0;1
382.52;0;1
384.66;0;1
385.94;0;2
387.55;0;1
388.86;0;1
392.36;0;1
394.71;0;1
395.84;0;1
402.62;0;1
404.78;0;1
406.04;0;1
413.04;0;1
415.62;0;2
423.04;0;1
426.04;0;2
433.04;0;1
436.04;0;2
443.04;0;1
445.46;0;1
446.54;0;1
453.04;0;1
455.51;0;1
456.54;0;1
463.04;0;1
465.88;0;1
467.01;0;1
473.04;0;1
476.04;0;1
477.16;0;1
483.04;0;1
485.9;0;1
486.97;0;1
488.09;0;1
493.09;0;1
496.09;0;1
497.1;0;2
503.51;0;1
506.09;0;1
507.39;0;1
513.51;0;1
516.32;0;1
517.39;0;1
523.51;0;1
526.32;0;1
527.44;0;1
533.74;0;1
536.32;0;1
537.81;0;1
541.83;0;1
543.48;0;1
545.64;0;1
547.33;0;2
553.93;0;1
556.32;0;1
557.48;0;1
563.99;0;1
566.74;0;1
567.86;0;1
573.99;0;1
576.99;0;1
578.11;0;1
583.99;0;1
587.04;0;1
588.15;0;1
593.99;0;1
597.35;0;1
598.57;0;1
603.99;0;1
607.39;0;1
608.65;0;1
613.99;0;1
617.39;0;1
618.65;0;1
619.81;0;1
623.99;0;1
627.77;0;1
628.82;0;2
633.99;0;1
637.29;0;1
638.65;0;1
644.04;0;1
647.87;0;1
649.04;0;1
654.46;0;1
657.87;0;1
659.04;0;1
664.88;0;1
667.88;0;1
669.04;0;1
675.3;0;1
677.92;0;1
679.04;0;1
685.72;0;1
687.25;0;1
689.04;0;1
696.51;0;1
697.63;0;1
699.04;0;1
706.51;0;1
707.63;0;1
709.04;0;1
716.93;0;1
718.05;0;1
719.14;0;1
723.93;0;1
726.94;0;1
728.32;0;1
729.39;0;1
730.7;0;1
737.35;0;1
738.47;0;1
739.5;0;1
747.35;0;1
748.47;0;1
749.5;0;1
757.77;0;1
758.89;0;1
759.92;0;1
767.77;0;1
768.89;0;1
770.19;0;1
778.19;0;1
779.31;0;2
788.61;0;1
789.73;0;2
798.61;0;1
799.73;0;2
808.61;0;1
809.73;0;2
818.61;0;1
819.73;0;2
828.61;0;1
829.73;0;2
838.61;0;1
839.73;0;2
848.61;0;1
849.73;0;1
851.03;0;1
858.61;0;1
860;0;1
861.14;0;1
863.45;0;1
868.61;0;1
869.77;0;1
870.86;0;1
871.98;0;1
879.03;0;1
880.07;0;1
881.45;0;1
889.45;0;1
890.57;0;2
899.45;0;1
900.57;0;2
909.45;0;1
910.57;0;2
919.45;0;1
920.57;0;2
925.57;0;1
929.37;0;1
930.37;0;1
931.42;0;1
933.74;0;1
939.47;0;1
940.61;0;1
941.92;0;1
949.47;0;1
950.61;0;1
951.92;0;1
959.47;0;1
960.66;0;2
969.48;0;1
970.66;0;1
972.06;0;1
979.48;0;1
980.66;0;1
982.06;0;1
989.48;0;1
990.66;0;1
991.75;0;1
996.16;0;1
998.96;0;1
1000.33;0;1
1001.42;0;2
1009.12;0;1
1010.66;0;1
1012.01;0;1
1019.48;0;1
1020.66;0;1
1022.06;0;1
1029.48;0;1
1031.64;0;2
1039.48;0;1
1041.64;0;2
1049.48;0;1
1051.64;0;2
1059.48;0;1
1061.22;0;1
1062.31;0;1
1064.32;0;1
1066.06;0;1
