#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.91;0;0;0;2;0/59.91;0/59.91,1/59.91;0/0;0/59.91,1/59.91;0/0;0/31,1/39;0/0;0/40,1/42;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.96;0;6;0;2;0/119.96;0/66.75,1/94.78;0/0;0/119.96,1/119.96;0/0;0/27,1/34;0/0;0/34,1/39;0/0;0/0,1/0;0/0;0/4,1/2;0/0;0/6,1/3
179.89;0;11;0;2;0/179.89;0/67.72,1/95.42;0/0;0/179.89,1/179.89;0/0;0/22,1/27;0/0;0/28,1/33;0/0;0/0,1/0;0/0;0/7,1/4;0/0;0/12,1/9
240;0;19;0;2;0/240;0/68.23,1/96.38;0/0;0/240,1/240;0/0;0/16,1/21;0/0;0/22,1/27;0/0;0/0,1/0;0/0;0/11,1/8;0/0;0/18,1/15
299.9;0;23;0;2;0/299.9;0/70.38,1/97.74;0/0;0/299.9,1/299.9;0/0;0/21,1/21;0/0;0/29,1/24;0/0;0/0,1/0;0/0;0/12,1/11;0/0;0/24,1/21
359.91;0;32;0;2;0/359.91;0/70.9,1/99.1;0/0;0/359.91,1/359.91;0/0;0/15,1/26;0/0;0/23,1/28;0/0;0/0,1/0;0/0;0/16,1/16;0/0;0/30,1/27
419.83;0;37;0;2;0/419.83;0/71.86,1/100.86;0/0;0/419.83,1/419.83;0/0;0/16,1/28;0/0;0/24,1/31;0/0;0/0,1/0;0/0;0/18,1/19;0/0;0/36,1/33
479.77;0;42;0;2;0/479.77;0/73.72,1/101.86;0/0;0/479.77,1/479.77;0/0;0/12,1/23;0/0;0/21,1/25;0/0;0/0,1/0;0/0;0/20,1/22;0/0;0/42,1/39
539.79;0;48;0;2;0/539.79;0/74.97,1/103.39;0/0;0/539.79,1/539.79;0/0;0/14,1/15;0/0;0/21,1/19;0/0;0/0,1/0;0/0;0/24,1/24;0/0;0/48,1/45
599.81;0;51;0;2;0/599.81;0/76.32,1/104.27;0/0;0/599.81,1/599.81;0/0;0/7,1/15;0/0;0/18,1/15;0/0;0/0,1/0;0/0;0/24,1/27;0/0;0/54,1/51
659.72;0;58;0;2;0/659.72;0/78.27,1/120.74;0/0;0/659.72,1/659.72;0/0;0/14,1/13;0/0;0/25,1/14;0/0;0/0,1/0;0/0;0/28,1/30;0/0;0/59,1/55
