#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.91;0;0;0;3;0/59.91;0/59.91,1/59.91,2/59.91;0/0;0/59.91,1/59.91,2/59.91;0/0;0/42,1/35,2/35;0/0;0/44,1/42,2/43;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
119.88;0;4;0;3;0/119.88;0/102.41,1/94.76,2/66.23;0/0;0/119.88,1/119.88,2/119.88;0/0;0/40,1/29,2/32;0/0;0/42,1/39,2/37;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/4;0/0;0/2,1/3,2/6
179.85;0;15;0;3;0/179.85;0/140.13,1/95.11,2/66.96;0/0;0/179.85,1/179.85,2/179.85;0/0;0/39,1/21,2/26;0/0;0/40,1/33,2/31;0/0;0/0,1/0,2/0;0/0;0/2,1/5,2/8;0/0;0/4,1/9,2/12
239.88;0;29;0;3;0/239.88;0/170.23,1/95.66,2/67.71;0/0;0/239.88,1/239.88,2/239.88;0/0;0/34,1/18,2/19;0/0;0/37,1/27,2/25;0/0;0/0,1/0,2/0;0/0;0/4,1/11,2/14;0/0;0/7,1/15,2/18
299.68;0;45;0;3;0/299.68;0/189.85,1/96.46,2/68.07;0/0;0/299.68,1/299.68,2/299.68;0/0;0/30,1/13,2/14;0/0;0/32,1/23,2/19;0/0;0/0,1/0,2/0;0/0;0/9,1/16,2/20;0/0;0/12,1/21,2/24
360;0;58;0;3;0/360;0/194.31,1/97.33,2/68.95;0/0;0/360,1/360,2/360;0/0;0/23,1/14,2/14;0/0;0/27,1/23,2/18;0/0;0/0,1/0,2/0;0/0;0/10,1/22,2/26;0/0;0/17,1/27,2/30
419.84;0;73;0;3;0/419.84;0/195.06,1/98.12,2/69.68;0/0;0/419.84,1/419.84,2/419.84;0/0;0/17,1/16,2/14;0/0;0/21,1/26,2/18;0/0;0/0,1/0,2/0;0/0;0/15,1/27,2/31;0/0;0/23,1/33,2/36
479.94;0;85;0;3;0/479.94;0/202.58,1/99.15,2/71.34;0/0;0/479.94,1/479.94,2/479.94;0/0;0/13,1/6,2/23;0/0;0/16,1/20,2/23;0/0;0/0,1/0,2/0;0/0;0/19,1/30,2/36;0/0;0/28,1/39,2/42
539.99;0;92;0;3;0/539.99;0/232.99,1/100.12,2/94.33;0/0;0/539.99,1/539.99,2/539.99;0/0;0/16,1/8,2/21;0/0;0/20,1/20,2/23;0/0;0/0,1/0,2/0;0/0;0/22,1/33,2/37;0/0;0/31,1/45,2/45
