#TimeStamp;Bot;Pod;OutputStation
72.21;3;32;0
82.31;2;142;0
87.28;5;74;1
97.52;5;74;1
102.55;1;389;0
107.6;2;142;1
112.63;4;95;0
117.6;2;142;1
122.67;4;95;0
127.74;3;32;1
132.3;4;95;0
137.81;0;47;1
142.46;5;74;0
147.99;1;389;1
152.7;5;74;0
158.41;1;389;1
162.73;2;142;0
168.66;1;389;1
172.72;2;142;0
178.59;1;389;1
182.58;0;47;0
188.66;1;389;1
192.77;0;47;0
198.55;4;95;1
202.67;3;32;0
208.83;5;74;1
212.73;3;32;0
218.98;2;142;1
227.28;4;95;0
229.03;2;142;1
237.52;1;389;0
238.91;2;142;1
249.2;0;47;1
252.28;5;74;0
259.01;0;47;1
266.85;2;142;0
268.89;3;32;1
276.99;2;142;0
279.24;3;32;1
289.14;4;95;1
298.99;4;95;1
303.6;3;32;0
309.27;1;389;1
313.55;3;32;0
319.31;5;74;1
323.7;0;47;0
329.73;2;142;1
333.75;0;47;0
339.62;2;142;1
344.17;0;47;0
349.77;2;142;1
354.37;4;95;0
360.04;2;142;1
364.5;4;95;0
369.96;0;47;1
374.31;1;389;0
380.19;0;47;1
384.56;1;389;0
390.02;4;95;1
394.61;1;389;0
404.77;1;389;0
414.46;1;389;0
424.69;5;74;0
434.84;2;142;0
437.69;1;389;1
444.92;0;47;0
454.5;3;45;1
455.02;0;47;0
464.56;3;45;1
464.84;4;95;0
474.72;3;45;1
474.79;1;389;0
484.76;3;45;1
494.65;5;74;1
504.74;5;74;1
507.62;3;45;0
514.67;2;142;1
517.67;3;45;0
524.81;2;142;1
527.78;3;45;0
534.76;0;47;1
537.66;5;74;0
544.67;0;47;1
548.92;2;142;0
554.88;0;47;1
559.28;2;142;0
564.74;4;95;1
569.65;2;142;0
574.58;4;95;1
579.71;0;47;0
584.82;4;95;1
589.66;0;47;0
594.92;4;95;1
599.89;0;47;0
605.17;1;389;1
609.8;0;47;0
615.37;1;389;1
620.32;4;95;0
625.66;3;45;1
630.53;4;95;0
635.8;0;47;1
645.88;1;389;0
655.76;3;45;0
658.28;4;95;1
665.57;0;47;0
673.14;1;389;1
682.76;5;254;1
690;2;192;0
693.18;3;45;1
700.24;2;192;0
703.09;0;47;1
709.96;1;389;0
713.24;0;47;1
720.3;5;254;0
722.88;0;47;1
730.68;3;45;0
732.93;0;47;1
743.06;0;47;1
753.13;1;389;1
763.01;5;254;1
766.99;0;47;0
772.89;4;238;1
777.06;0;47;0
783.28;4;238;1
786.79;1;389;0
793.07;4;238;1
796.91;5;254;0
803.28;4;238;1
813.23;3;45;1
823.12;3;45;1
830.18;4;238;0
833.29;3;45;1
843.18;0;47;1
853.23;1;389;1
858.02;3;45;0
863.36;2;164;1
870.15;0;47;0
873.4;4;238;1
880.04;0;47;0
883.78;5;254;1
890.28;1;389;0
899.01;3;45;1
900.04;1;389;0
908.8;3;45;1
910.3;2;164;0
919.08;0;47;1
920.34;5;254;0
930.61;5;254;0
933.69;2;164;1
940.42;5;254;0
943.68;1;389;1
950.64;5;254;0
953.84;1;389;1
960.68;5;254;0
971.09;4;238;0
981.14;4;238;0
983.83;5;254;1
990.81;4;238;0
993.73;5;254;1
1001.02;3;45;0
1003.68;5;254;1
1010.98;0;47;0
1013.57;5;254;1
1021.02;2;164;0
1023.52;4;238;1
1031.21;2;164;0
1033.6;4;238;1
1041.63;1;389;0
1043.73;3;45;1
1051.85;5;254;0
1053.88;3;45;1
1061.87;5;254;0
1064.18;3;45;1
1072.07;5;254;0
1074.1;3;45;1
1082.24;4;238;0
1084.11;0;47;1
1094.3;0;47;1
1104.61;2;164;1
1114.7;1;389;1
1127.13;2;164;0
1178.19;4;159;1
