#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;0;0;0;0;0;0;0
59.64;4;0;0;29.83;0;29.84;0;0.54
119.91;6;0;0;61.22;0;61.22;0;0.49
179.72;6;0;0;85.87;0;85.88;0;0.58
239.98;10;5;0;100.21;0;100.47;0;0.55
299.95;13;8;0;142.32;0;146.19;0;0.55
359.6;14;6;0;148.9;0;172.72;0;0.5
419.82;16;11;0;186.36;0;220.22;0;0.5
479.97;16;8;0;204.62;0;256.27;0;0.51
539.95;16;6;0;232.74;0;299.42;0;0.51
599.94;16;3;0;241.97;0;336.38;0;0.5
659.73;16;0;0;248;0;372.87;0;0.5
719.76;16;0;0;279.09;0;421.51;0;0.52
779.68;16;0;0;327.87;0;477.41;0;0.52
839.86;16;0;0;371.9;0;529.84;0;0.54
899.99;16;0;0;394.27;0;570.01;0;0.57
959.65;16;0;0;434.21;0;619.18;0;0.58
1019.98;16;0;0;485.7;0;676.16;0;0.57
1079.69;16;0;0;489.52;0;712.89;0;0.56
1139.86;16;0;0;504.06;0;749.88;0;0.76
1199.64;16;0;0;0;0;0;0;0
1259.98;16;0;0;0;0;0;0;0
1319.71;16;0;0;0;0;0;0;0
1379.65;16;0;0;0;0;0;0;0
1439.66;16;0;0;0;0;0;0;0
1499.66;16;0;0;0;0;0;0;0
1559.66;16;0;0;0;0;0;0;0
1619.66;16;0;0;0;0;0;0;0
1679.66;16;0;0;0;0;0;0;0
1739.66;16;0;0;0;0;0;0;0
1799.66;16;0;0;0;0;0;0;0
1859.66;16;0;0;0;0;0;0;0
1919.66;16;0;0;0;0;0;0;0
1979.66;16;0;0;0;0;0;0;0
2039.66;16;0;0;0;0;0;0;0
2099.66;16;0;0;0;0;0;0;0
2159.66;16;0;0;0;0;0;0;0
2219.66;16;0;0;0;0;0;0;0
2279.66;16;0;0;0;0;0;0;0
2339.66;16;0;0;0;0;0;0;0
2399.66;16;0;0;0;0;0;0;0
2459.66;16;0;0;0;0;0;0;0
2519.66;16;0;0;0;0;0;0;0
2579.66;16;0;0;0;0;0;0;0
2639.66;16;0;0;0;0;0;0;0
2699.66;16;0;0;0;0;0;0;0
2759.66;16;0;0;0;0;0;0;0
2819.66;16;0;0;0;0;0;0;0
2879.66;16;0;0;0;0;0;0;0
2939.66;16;0;0;0;0;0;0;0
2999.66;16;0;0;0;0;0;0;0
3059.66;16;0;0;0;0;0;0;0
3119.66;16;0;0;0;0;0;0;0
3179.66;16;0;0;0;0;0;0;0
3239.66;16;0;0;0;0;0;0;0
3299.66;16;0;0;0;0;0;0;0
3359.66;16;0;0;0;0;0;0;0
3419.66;16;0;0;0;0;0;0;0
3479.66;16;0;0;0;0;0;0;0
3539.66;16;0;0;0;0;0;0;0
3599.66;16;0;0;0;0;0;0;0
3659.66;16;0;0;0;0;0;0;0
3719.66;16;0;0;0;0;0;0;0
3779.66;16;0;0;0;0;0;0;0
3839.66;16;0;0;0;0;0;0;0
3899.66;16;0;0;0;0;0;0;0
3959.66;16;0;0;0;0;0;0;0
4019.66;16;0;0;0;0;0;0;0
4079.66;16;0;0;0;0;0;0;0
4139.66;16;0;0;0;0;0;0;0
4199.66;16;0;0;0;0;0;0;0
4259.66;16;0;0;0;0;0;0;0
4319.66;16;0;0;0;0;0;0;0
4379.66;16;0;0;0;0;0;0;0
4439.66;16;0;0;0;0;0;0;0
4499.66;16;0;0;0;0;0;0;0
4559.66;16;0;0;0;0;0;0;0
4619.66;16;0;0;0;0;0;0;0
4679.66;16;0;0;0;0;0;0;0
4739.66;16;0;0;0;0;0;0;0
4799.66;16;0;0;0;0;0;0;0
4859.66;16;0;0;0;0;0;0;0
4919.66;16;0;0;0;0;0;0;0
4979.66;16;0;0;0;0;0;0;0
5039.66;16;0;0;0;0;0;0;0
5099.66;16;0;0;0;0;0;0;0
5159.66;16;0;0;0;0;0;0;0
5219.66;16;0;0;0;0;0;0;0
5279.66;16;0;0;0;0;0;0;0
5339.66;16;0;0;0;0;0;0;0
5399.66;16;0;0;0;0;0;0;0
5459.66;16;0;0;0;0;0;0;0
5519.66;16;0;0;0;0;0;0;0
5579.66;16;0;0;0;0;0;0;0
5639.66;16;0;0;0;0;0;0;0
5699.66;16;0;0;0;0;0;0;0
5759.66;16;0;0;0;0;0;0;0
5819.66;16;0;0;0;0;0;0;0
5879.66;16;0;0;0;0;0;0;0
5939.66;16;0;0;0;0;0;0;0
5999.66;16;0;0;0;0;0;0;0
6059.66;16;0;0;0;0;0;0;0
6119.66;16;0;0;0;0;0;0;0
6179.66;16;0;0;0;0;0;0;0
6239.66;16;0;0;0;0;0;0;0
6299.66;16;0;0;0;0;0;0;0
6359.66;16;0;0;0;0;0;0;0
6419.66;16;0;0;0;0;0;0;0
6479.66;16;0;0;0;0;0;0;0
6539.66;16;0;0;0;0;0;0;0
6599.66;16;0;0;0;0;0;0;0
6659.66;16;0;0;0;0;0;0;0
6719.66;16;0;0;0;0;0;0;0
6779.66;16;0;0;0;0;0;0;0
6839.66;16;0;0;0;0;0;0;0
6899.66;16;0;0;0;0;0;0;0
6959.66;16;0;0;0;0;0;0;0
7019.66;16;0;0;0;0;0;0;0
7079.66;16;0;0;0;0;0;0;0
7139.66;16;0;0;0;0;0;0;0
7199.66;16;0;0;0;0;0;0;0
