#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.94;0;0;0;3;0/59.94;0/52.22,1/38.63,2/43.88;0/0;0/59.94,1/59.94,2/59.94;0/0;0/34,1/28,2/39;0/0;0/37,1/33,2/48;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/1,1/3,2/2
119.59;0;0;0;3;0/119.59;0/53.61,1/40.12,2/44.27;0/0;0/119.59,1/119.59,2/119.59;0/0;0/31,1/28,2/33;0/0;0/34,1/33,2/42;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/7,1/9,2/8
179.67;0;0;0;3;0/179.67;0/54.39,1/42.27,2/45.41;0/0;0/179.67,1/179.67,2/179.67;0/0;0/28,1/27,2/27;0/0;0/31,1/32,2/36;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/13,1/15,2/14
239.76;0;0;0;3;0/239.76;0/55.3,1/44.28,2/46.79;0/0;0/239.76,1/239.76,2/239.76;0/0;0/25,1/30,2/21;0/0;0/28,1/35,2/30;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/19,1/21,2/20
299.78;0;0;0;3;0/299.78;0/55.91,1/45.58,2/47.34;0/0;0/299.78,1/299.78,2/299.78;0/0;0/19,1/27,2/15;0/0;0/22,1/33,2/24;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/25,1/26,2/26
360;0;0;0;3;0/360;0/56.96,1/46.55,2/47.68;0/0;0/360,1/360,2/360;0/0;0/13,1/20,2/12;0/0;0/16,1/27,2/20;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/31,1/32,2/32
419.61;0;2;0;3;0/419.61;0/59.14,1/47.4,2/48.97;0/0;0/419.61,1/419.61,2/419.61;0/0;0/18,1/16,2/8;0/0;0/20,1/24,2/16;0/0;0/0,1/0,2/0;0/0;0/1,1/0,2/1;0/0;0/37,1/38,2/38
479.68;0;3;0;3;0/479.68;0/61.36,1/47.89,2/50.41;0/0;0/479.68,1/479.68,2/479.68;0/0;0/27,1/11,2/7;0/0;0/29,1/18,2/16;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/1;0/0;0/43,1/44,2/44
539.78;0;3;0;3;0/539.78;0/64.89,1/49.45,2/52.35;0/0;0/539.78,1/539.78,2/539.78;0/0;0/30,1/11,2/7;0/0;0/32,1/18,2/16;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/1;0/0;0/49,1/50,2/50
599.63;0;5;0;3;0/599.63;0/66.44,1/51.74,2/54.15;0/0;0/599.63,1/599.63,2/599.63;0/0;0/28,1/15,2/10;0/0;0/30,1/24,2/17;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/3;0/0;0/55,1/56,2/56
659.97;0;5;0;3;0/659.97;0/67.07,1/53.84,2/56.45;0/0;0/659.97,1/659.97,2/659.97;0/0;0/22,1/15,2/24;0/0;0/24,1/24,2/30;0/0;0/0,1/0,2/0;0/0;0/1,1/1,2/3;0/0;0/61,1/62,2/62
719.97;0;6;0;3;0/719.97;0/68.49,1/55.5,2/58.47;0/0;0/719.97,1/719.97,2/719.97;0/0;0/24,1/10,2/18;0/0;0/24,1/20,2/24;0/0;0/0,1/0,2/0;0/0;0/2,1/1,2/3;0/0;0/67,1/68,2/68
779.83;0;6;0;3;0/779.83;0/69.64,1/57.68,2/59.95;0/0;0/779.83,1/779.83,2/779.83;0/0;0/30,1/8,2/19;0/0;0/30,1/18,2/25;0/0;0/0,1/0,2/0;0/0;0/2,1/1,2/3;0/0;0/73,1/74,2/74
839.92;0;7;0;3;0/839.92;0/70.8,1/59.36,2/60.53;0/0;0/839.92,1/839.92,2/839.92;0/0;0/26,1/9,2/13;0/0;0/27,1/18,2/19;0/0;0/0,1/0,2/0;0/0;0/2,1/2,2/3;0/0;0/79,1/80,2/80
899.6;0;8;0;3;0/899.6;0/71.53,1/61.24,2/62.89;0/0;0/899.6,1/899.6,2/899.6;0/0;0/22,1/7,2/10;0/0;0/24,1/15,2/16;0/0;0/0,1/0,2/0;0/0;0/2,1/3,2/3;0/0;0/85,1/86,2/86
959.62;0;10;0;3;0/959.62;0/73.52,1/63.53,2/64.89;0/0;0/959.62,1/959.62,2/959.62;0/0;0/25,1/6,2/19;0/0;0/26,1/15,2/24;0/0;0/0,1/0,2/0;0/0;0/3,1/3,2/4;0/0;0/91,1/92,2/92
