#TimeStamp;DistanceTraveled
59.94;633.66
119.59;136.34
179.67;0
239.76;0
299.78;0
360;1.84
419.61;43.16
479.68;5.04
539.78;19.96
599.63;44
659.97;0
719.97;18
779.83;0
839.92;24
899.6;22
959.62;39
1019.99;6.78
1079.77;35.22
1139.78;21.95
1199.71;1.05
1259.71;18
1319.7;22
1379.69;29.31
1439.7;29.69
1499.92;41.39
1559.74;25.61
1619.96;58.4
1679.74;31.6
1739.87;48
1799.58;65
1859.96;11.49
1919.93;41.51
1979.93;11.04
2039.99;36.96
2099.68;48
2159.79;50.08
2219.97;38.23
2279.99;19.63
2339.9;50.06
2399.9;15
2459.93;25
2519.71;65.85
2579.7;18.15
2639.66;80.26
2699.59;55.93
2759.98;13.8
2819.71;75.7
2879.94;80.3
2939.96;90.79
2999.66;33.21
3059.96;78.28
3119.77;37.45
3179.98;47.4
3239.98;50
3299.97;101.22
3359.67;169.4
3419.7;165.19
3479.68;111.06
3539.81;22.55
3599.86;35.93
3659.75;36.68
3719.98;22.85
3779.64;73.27
3839.91;96.32
3899.93;7.41
3959.78;0
4019.78;15
4079.71;47.36
4139.96;110.64
4199.79;73.97
4259.92;154.74
4319.96;88.29
4379.92;2
4439.92;73.22
4499.93;104.92
4559.74;149.09
4619.71;59.62
4679.97;115.9
4739.6;147.49
4799.75;241.63
4860;349.1
4919.87;102.65
4979.76;94.69
5039.98;88.02
5099.77;20.67
5159.67;129.58
5219.97;132.26
5279.86;127.78
5339.86;114.18
5399.86;124.77
5459.96;174.32
5519.99;136.11
5579.98;0
5639.68;88.78
5699.97;66.91
5759.91;62.29
5819.71;65.02
5879.58;109.63
5939.64;91.19
5999.77;219.53
6059.73;477.41
6119.94;559.31
6179.64;123.93
6239.64;0
6299.64;0
6359.64;0
6419.64;0
6479.64;0
6539.64;0
6599.64;0
6659.64;0
6719.64;0
6779.64;0
6839.64;0
6899.64;0
6959.64;0
7019.64;0
7079.64;0
7139.64;0
7199.64;0
7259.64;0
7319.64;0
7379.64;0
7439.64;0
7499.64;0
7559.64;0
7619.64;0
7679.64;0
7739.64;0
7799.64;0
7859.64;0
7919.64;0
7979.64;0
8039.64;0
8099.64;0
8159.64;0
8219.64;0
8279.64;0
8339.64;0
8399.64;0
8459.64;0
8519.64;0
8579.64;0
8639.64;0
8699.64;0
8759.64;0
8819.64;0
8879.64;0
8939.64;0
8999.64;0
9059.64;0
9119.64;0
9179.64;0
9239.64;0
9299.64;0
9359.64;0
9419.64;0
9479.64;0
9539.64;0
9599.64;0
9659.64;0
9719.64;0
9779.64;0
9839.64;0
9899.64;0
9959.64;0
10019.64;0
10079.64;0
10139.64;0
10199.64;0
10259.64;0
10319.64;0
10379.64;0
10439.64;0
10499.64;0
10559.64;0
10619.64;0
10679.64;0
10739.64;0
10799.64;0
10859.64;0
10919.64;0
10979.64;0
11039.64;0
11099.64;0
11159.64;0
11219.64;0
11279.64;0
11339.64;0
11399.64;0
11459.64;0
11519.64;0
11579.64;0
11639.64;0
11699.64;0
11759.64;0
11819.64;0
11879.64;0
11939.64;0
11999.64;0
12059.64;0
12119.64;0
12179.64;0
12239.64;0
12299.64;0
12359.64;0
12419.64;0
12479.64;0
12539.64;0
12599.64;0
12659.64;0
12719.64;0
12779.64;0
12839.64;0
12899.64;0
12959.64;0
13019.64;0
13079.64;0
13139.64;0
13199.64;0
13259.64;0
13319.64;0
13379.64;0
13439.64;0
13499.64;0
13559.64;0
13619.64;0
13679.64;0
13739.64;0
13799.64;0
13859.64;0
13919.64;0
13979.64;0
14039.64;0
14099.64;0
14159.64;0
14219.64;0
14279.64;0
14339.64;0
14399.64;0
14459.64;0
14519.64;0
14579.64;0
14639.64;0
14699.64;0
14759.64;0
14819.64;0
14879.64;0
14939.64;0
14999.64;0
15059.64;0
15119.64;0
15179.64;0
15239.64;0
15299.64;0
15359.64;0
15419.64;0
15479.64;0
15539.64;0
15599.64;0
15659.64;0
15719.64;0
15779.64;0
15839.64;0
15899.64;0
15959.64;0
16019.64;0
16079.64;0
16139.64;0
16199.64;0
16259.64;0
16319.64;0
16379.64;0
16439.64;0
16499.64;0
16559.64;0
16619.64;0
16679.64;0
16739.64;0
16799.64;0
16859.64;0
16919.64;0
16979.64;0
17039.64;0
17099.64;0
17159.64;0
17219.64;0
17279.64;0
17339.64;0
17399.64;0
17459.64;0
17519.64;0
17579.64;0
17639.64;0
17699.64;0
17759.64;0
17819.64;0
17879.64;0
17939.64;0
17999.64;0
18059.64;0
18119.64;0
18179.64;0
18239.64;0
18299.64;0
18359.64;0
18419.64;0
18479.64;0
18539.64;0
18599.64;0
18659.64;0
18719.64;0
18779.64;0
18839.64;0
18899.64;0
18959.64;0
19019.64;0
19079.64;0
19139.64;0
19199.64;0
19259.64;0
19319.64;0
19379.64;0
19439.64;0
19499.64;0
19559.64;0
19619.64;0
19679.64;0
19739.64;0
19799.64;0
19859.64;0
19919.64;0
19979.64;0
20039.64;0
20099.64;0
20159.64;0
20219.64;0
20279.64;0
20339.64;0
20399.64;0
20459.64;0
