#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.63;1;18;0;0;0;0;0;0;0;0;0
1199.71;0.99;18;0;0;0;0;0;0;0;0;0
1799.58;0.99;18;0;0;0;0;0;0;0;0;0
2399.9;0.98;18;0;0;0;0;0;0;0;0;0
2999.66;0.98;18;0;0;0;0;0;0;0;0;0
3599.86;0.98;18;0;0;0;0;0;0;0;0;0
4199.79;0.97;18;0;0;0;0;0;0;0;0;0
4799.75;0.97;18;0;0;0;0;0;0;0;0;0
5399.86;0.97;18;0;0;0;0;0;0;0;0;0
5999.77;0.96;18;0;0;0;0;0;0;0;0;0
6599.64;0.96;18;0;0;0;0;0;0;0;0;0
7199.64;0.96;18;0;0;0;0;0;0;0;0;0
7799.64;0.96;18;0;0;0;0;0;0;0;0;0
8399.64;0.96;18;0;0;0;0;0;0;0;0;0
8999.64;0.96;18;0;0;0;0;0;0;0;0;0
9599.64;0.96;18;0;0;0;0;0;0;0;0;0
10199.64;0.96;18;0;0;0;0;0;0;0;0;0
10799.64;0.96;18;0;0;0;0;0;0;0;0;0
11399.64;0.96;18;0;0;0;0;0;0;0;0;0
11999.64;0.96;18;0;0;0;0;0;0;0;0;0
12599.64;0.96;18;0;0;0;0;0;0;0;0;0
13199.64;0.96;18;0;0;0;0;0;0;0;0;0
13799.64;0.96;18;0;0;0;0;0;0;0;0;0
14399.64;0.96;18;0;0;0;0;0;0;0;0;0
14999.64;0.96;18;0;0;0;0;0;0;0;0;0
15599.64;0.96;18;0;0;0;0;0;0;0;0;0
16199.64;0.96;18;0;0;0;0;0;0;0;0;0
16799.64;0.96;18;0;0;0;0;0;0;0;0;0
17399.64;0.96;18;0;0;0;0;0;0;0;0;0
17999.64;0.96;18;0;0;0;0;0;0;0;0;0
18599.64;0.96;18;0;0;0;0;0;0;0;0;0
19199.64;0.96;18;0;0;0;0;0;0;0;0;0
19799.64;0.96;18;0;0;0;0;0;0;0;0;0
20399.64;0.96;18;0;0;0;0;0;0;0;0;0
