#TimeStamp;Bot;Pod;OutputStation
38.17;0;172;1
43.52;2;79;2
48.18;0;172;1
52.12;13;78;0
53.39;2;79;2
57.85;0;172;1
62.07;13;78;0
63.59;2;79;2
68.21;0;172;1
72.2;13;78;0
73.62;2;79;2
77.91;0;172;1
82.24;13;78;0
83.58;2;79;2
88.1;0;172;1
92.48;13;78;0
93.61;2;79;2
98.26;0;172;1
102.39;13;78;0
103.55;2;79;2
108.33;0;172;1
112.46;13;78;0
113.61;2;79;2
118.33;0;172;1
122.46;13;78;0
123.48;2;79;2
128.33;0;172;1
132.42;13;78;0
133.33;2;79;2
138.75;0;172;1
142.64;13;78;0
143.25;2;79;2
148.82;0;172;1
152.59;13;78;0
153.64;2;79;2
159.08;0;172;1
162.68;13;78;0
163.64;2;79;2
169.13;0;172;1
172.7;13;78;0
173.56;2;79;2
179.07;0;172;1
182.6;13;78;0
183.34;2;79;2
189.25;0;172;1
192.6;13;78;0
193.4;2;79;2
199.26;0;172;1
202.75;13;78;0
203.43;2;79;2
209.34;0;172;1
212.8;13;78;0
213.55;2;79;2
219.43;0;172;1
222.8;13;78;0
223.57;2;79;2
229.4;0;172;1
232.79;13;78;0
233.43;2;79;2
239.58;0;172;1
242.8;13;78;0
243.57;2;79;2
249.4;0;172;1
252.8;13;78;0
253.43;2;79;2
259.77;0;172;1
262.76;13;78;0
263.67;2;79;2
269.86;0;172;1
272.74;13;78;0
273.67;2;79;2
279.78;0;172;1
282.56;13;78;0
283.67;2;79;2
289.7;0;172;1
292.81;13;78;0
293.67;2;79;2
299.78;0;172;1
302.83;13;78;0
303.67;2;79;2
309.6;0;172;1
312.78;13;78;0
313.67;2;79;2
319.79;0;172;1
322.71;13;78;0
323.67;2;79;2
329.97;0;172;1
332.58;13;78;0
333.73;2;79;2
340;0;172;1
342.5;13;78;0
343.71;2;79;2
350;0;172;1
352.83;13;78;0
353.71;2;79;2
360.04;0;172;1
362.85;13;78;0
363.76;12;169;2
370.01;0;172;1
372.89;15;185;0
373.76;12;169;2
380.1;0;172;1
382.93;15;185;0
383.57;12;169;2
390.44;0;172;1
392.62;15;185;0
393.57;12;169;2
400.42;0;172;1
403.02;15;185;0
403.8;12;169;2
410.45;0;172;1
413.44;15;185;0
413.99;12;169;2
420.42;0;172;1
423.52;15;185;0
423.99;12;169;2
430.45;0;172;1
433.57;15;185;0
433.99;12;169;2
440.42;0;172;1
443.57;15;185;0
444.15;12;169;2
450.5;0;172;1
453.99;15;185;0
454.17;12;169;2
460.42;0;172;1
464.17;15;185;0
464.21;12;169;2
470.52;0;172;1
474.23;15;185;0
474.23;12;169;2
480.3;17;46;1
484.46;12;169;2
484.63;15;185;0
490.28;17;46;1
494.45;12;169;2
494.63;15;185;0
500.56;17;46;1
504.63;12;169;2
505.05;15;185;0
510.94;17;46;1
514.87;12;169;2
515.47;15;185;0
520.98;17;46;1
525.05;12;169;2
525.47;15;185;0
531.36;17;46;1
535.29;12;169;2
535.47;15;185;0
541.36;17;46;1
545.29;12;169;2
545.47;15;185;0
551.4;17;46;1
555.29;12;169;2
555.47;15;185;0
561.82;17;46;1
565.29;11;77;2
565.87;15;185;0
572.04;17;46;1
575.29;7;267;2
575.62;15;185;0
582.24;17;46;1
585.47;7;267;2
585.91;15;185;0
592.66;17;46;1
595.52;7;267;2
596.13;15;185;0
602.89;17;46;1
605.94;7;267;2
606.13;15;185;0
612.89;17;46;1
616.02;7;267;2
616.13;15;185;0
623.08;17;46;1
626.08;15;185;0
626.08;7;267;2
633.31;17;46;1
636.02;15;185;0
636.17;7;267;2
643.23;17;46;1
646.02;15;185;0
646.5;7;267;2
653.5;17;46;1
656.02;15;185;0
656.55;7;267;2
663.65;17;46;1
666.02;15;185;0
666.59;7;267;2
673.65;17;46;1
676.02;15;185;0
676.59;7;267;2
683.92;17;46;1
686.02;15;185;0
686.59;7;267;2
694.27;17;46;1
696.15;9;115;0
696.62;7;267;2
704.32;17;46;1
706.2;9;115;0
706.61;7;267;2
714.07;17;46;1
716.52;9;115;0
716.52;7;267;2
724.07;17;46;1
726.93;9;115;0
726.93;7;267;2
734.37;17;46;1
737.31;9;115;0
737.31;7;267;2
744.49;17;46;1
747.31;9;115;0
747.35;7;267;2
754.49;17;46;1
757.35;9;115;0
757.35;7;267;2
764.49;17;46;1
767.73;9;115;0
767.73;7;267;2
774.49;17;46;1
777.73;7;267;2
777.77;9;115;0
784.54;17;46;1
787.73;7;267;2
787.77;9;115;0
794.54;17;46;1
797.73;7;267;2
797.81;9;115;0
804.79;17;46;1
807.73;7;267;2
808.19;9;115;0
814.96;17;46;1
817.73;7;267;2
818.19;9;115;0
825.2;3;217;1
827.46;7;267;2
827.99;9;115;0
835.25;3;217;1
837.68;7;267;2
837.92;9;115;0
844.92;3;217;1
847.39;7;267;2
848.19;9;115;0
854.96;3;217;1
857.39;7;267;2
858.23;9;115;0
865.02;3;217;1
867.39;7;267;2
868.19;9;115;0
875.14;1;132;1
877.47;7;267;2
878;9;115;0
885.23;1;132;1
887.77;7;267;2
888.19;9;115;0
895.29;1;132;1
897.81;7;267;2
898.19;9;115;0
905.44;1;132;1
907.81;7;267;2
908.19;9;115;0
915.7;1;132;1
918.11;10;103;2
918.19;17;46;0
925.64;1;132;1
928.19;10;103;2
928.29;17;46;0
935.75;1;132;1
938.31;10;103;2
938.71;17;46;0
946.17;1;132;1
948.73;17;46;0
948.73;10;103;2
956.28;1;132;1
959.11;17;46;0
959.15;10;103;2
966.59;1;132;1
969.11;17;46;0
969.15;10;103;2
976.72;1;132;1
979.11;17;46;0
979.57;10;103;2
986.72;1;132;1
989.11;17;46;0
989.99;10;103;2
997.01;1;132;1
