#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.76;0.09;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.93;42.42;0.48;PP/0.07,TA/0.11,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
119.97;43.19;0.58;PP/0.1,TA/0.11,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
179.8;43.41;0.74;PP/0.16,TA/0.13,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
239.91;44.06;0.82;PP/0.18,TA/0.13,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
299.6;44.79;0.94;PP/0.19,TA/0.16,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
359.98;44.91;1.04;PP/0.21,TA/0.18,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
419.6;44.91;1.13;PP/0.22,TA/0.2,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
479.73;44.91;1.2;PP/0.23,TA/0.2,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
539.94;44.91;1.27;PP/0.24,TA/0.2,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
599.97;45.01;1.37;PP/0.27,TA/0.2,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
659.98;45.06;1.47;PP/0.31,TA/0.2,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
720;45.26;1.63;PP/0.34,TA/0.25,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
779.89;45.26;1.89;PP/0.35,TA/0.48,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
839.65;45.26;2.21;PP/0.35,TA/0.79,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
899.82;45.27;2.52;PP/0.35,TA/1.08,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
959.99;45.27;2.81;PP/0.35,TA/1.36,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1019.89;45.27;3.14;PP/0.35,TA/1.67,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1079.77;45.27;3.44;PP/0.35,TA/1.96,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1139.77;45.27;3.75;PP/0.35,TA/2.25,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1199.93;45.27;4.07;PP/0.35,TA/2.56,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1259.58;45.27;4.37;PP/0.35,TA/2.85,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1319.7;45.27;4.7;PP/0.35,TA/3.16,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1379.97;45.29;5.02;PP/0.35,TA/3.47,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1439.93;45.29;5.32;PP/0.35,TA/3.75,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1499.98;45.29;5.64;PP/0.35,TA/4.06,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1559.96;45.29;5.93;PP/0.35,TA/4.34,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1619.76;45.29;6.24;PP/0.35,TA/4.64,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1679.91;45.27;6.56;PP/0.35,TA/4.95,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1739.94;45.27;6.86;PP/0.35,TA/5.23,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
