#TimeStamp;TripTime;Type
54;33;O
54;19;O
66;34;O
77;15;O
80;41;O
80;47;O
80;16;O
83;28;O
91;53;O
92;37;O
92;45;O
93;33;O
96;32;O
98;53;O
104;50;O
105;53;O
113;24;O
113;60;O
118;42;O
123;22;O
126;36;O
132;19;O
133;71;O
137;77;O
138;28;O
139;43;O
147;21;O
149;18;O
149;28;O
154;48;O
159;23;O
162;15;O
162;106;O
164;23;O
167;44;O
171;15;O
181;14;O
196;17;O
199;22;O
202;21;O
204;50;O
207;37;O
217;30;O
220;51;O
222;24;O
224;27;O
234;17;O
235;16;O
242;21;O
242;35;O
245;17;O
247;16;O
265;18;O
270;30;O
276;27;O
277;18;O
279;23;O
285;15;O
288;10;O
290;23;O
302;41;O
308;17;O
315;18;O
317;18;O
323;22;O
331;21;O
341;20;O
341;14;O
345;18;O
351;44;O
355;18;O
362;22;O
367;25;O
367;18;O
370;25;O
375;27;O
382;30;O
383;22;O
386;18;O
395;18;O
396;24;O
405;16;O
408;20;O
423;23;O
426;16;O
430;19;O
431;23;O
433;31;O
437;18;O
442;24;O
442;20;O
451;13;O
457;17;O
461;19;O
466;18;O
468;18;O
474;15;O
479;17;O
485;27;O
489;21;O
491;19;O
501;23;O
504;22;O
512;21;O
515;44;O
518;17;O
530;41;O
537;25;O
539;18;O
539;16;O
542;30;O
549;26;O
555;23;O
557;16;O
560;50;O
571;68;O
575;24;O
579;46;O
580;20;O
590;17;O
591;34;O
600;37;O
620;30;O
621;18;O
629;29;O
630;22;O
633;41;O
641;98;O
641;53;O
644;38;O
650;17;O
659;31;O
663;40;O
671;53;O
696;83;O
