#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.69;0.08;PP/0,TA/0,IS/0,PS/0,RB/0.02,OB/0,RP/0
59.96;41.45;0.41;PP/0.05,TA/0.11,IS/0,PS/0,RB/0.02,OB/0,RP/0
119.73;41.79;0.68;PP/0.05,TA/0.35,IS/0,PS/0,RB/0.02,OB/0,RP/0
179.73;41.8;0.96;PP/0.06,TA/0.57,IS/0.03,PS/0,RB/0.02,OB/0,RP/0
239.73;42.11;1.23;PP/0.06,TA/0.82,IS/0.03,PS/0,RB/0.02,OB/0,RP/0
299.87;42.11;1.48;PP/0.06,TA/1.03,IS/0.05,PS/0,RB/0.02,OB/0,RP/0
359.87;41.77;1.74;PP/0.06,TA/1.25,IS/0.05,PS/0,RB/0.02,OB/0,RP/0
419.99;41.78;2.01;PP/0.06,TA/1.5,IS/0.05,PS/0,RB/0.02,OB/0,RP/0
479.89;41.78;2.23;PP/0.06,TA/1.68,IS/0.06,PS/0,RB/0.02,OB/0,RP/0
539.94;41.78;2.5;PP/0.06,TA/1.94,IS/0.06,PS/0,RB/0.02,OB/0,RP/0
599.94;41.78;2.75;PP/0.06,TA/2.16,IS/0.06,PS/0,RB/0.02,OB/0,RP/0
659.9;41.84;2.98;PP/0.06,TA/2.36,IS/0.06,PS/0,RB/0.02,OB/0,RP/0
719.87;41.84;3.2;PP/0.06,TA/2.57,IS/0.06,PS/0,RB/0.02,OB/0,RP/0
779.87;41.96;3.43;PP/0.06,TA/2.75,IS/0.06,PS/0,RB/0.02,OB/0,RP/0
839.87;41.96;3.67;PP/0.06,TA/2.96,IS/0.06,PS/0,RB/0.02,OB/0,RP/0
899.94;41.96;3.89;PP/0.08,TA/3.15,IS/0.06,PS/0,RB/0.02,OB/0,RP/0
959.94;42.03;4.11;PP/0.1,TA/3.35,IS/0.06,PS/0,RB/0.02,OB/0,RP/0
1019.74;42.03;4.33;PP/0.1,TA/3.54,IS/0.08,PS/0,RB/0.02,OB/0,RP/0
1079.77;42.13;4.55;PP/0.1,TA/3.74,IS/0.08,PS/0,RB/0.02,OB/0,RP/0
1139.68;42.13;4.77;PP/0.11,TA/3.91,IS/0.08,PS/0,RB/0.02,OB/0,RP/0
1199.6;42.35;4.92;PP/0.13,TA/3.97,IS/0.08,PS/0,RB/0.02,OB/0,RP/0
1259.68;42.84;4.99;PP/0.13,TA/3.99,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1319.96;42.86;5.02;PP/0.13,TA/4.01,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1379.91;43.2;5.03;PP/0.13,TA/4.01,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1439.73;42.54;5.05;PP/0.13,TA/4.01,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1499.77;42.54;5.06;PP/0.13,TA/4.02,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1559.96;42.54;5.08;PP/0.13,TA/4.04,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1619.82;42.56;5.11;PP/0.13,TA/4.07,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1679.74;42.59;5.13;PP/0.13,TA/4.07,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1739.96;42.61;5.14;PP/0.13,TA/4.07,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1799.87;42.61;5.16;PP/0.13,TA/4.07,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1859.73;42.63;5.17;PP/0.13,TA/4.07,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1919.73;42.68;5.2;PP/0.13,TA/4.08,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
1979.92;42.62;5.22;PP/0.13,TA/4.1,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
2039.91;42.62;5.24;PP/0.13,TA/4.11,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
2099.72;42.63;5.25;PP/0.13,TA/4.13,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
2159.77;42.64;5.27;PP/0.13,TA/4.15,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
2219.96;42.67;5.3;PP/0.13,TA/4.16,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
2279.82;42.69;5.31;PP/0.13,TA/4.16,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
2339.73;42.69;5.33;PP/0.13,TA/4.18,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
2399.96;42.75;5.35;PP/0.13,TA/4.19,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
2459.87;42.76;5.36;PP/0.13,TA/4.19,IS/0.09,PS/0,RB/0.02,OB/0,RP/0
