#TimeStamp;Bot;Pod;OutputStation
34.34;0;425;0
43.04;2;79;2
44.37;0;425;0
53.08;2;79;2
54.04;0;425;0
63.12;2;79;2
63.17;3;217;1
64.27;0;425;0
72.87;2;79;2
73.17;3;217;1
74.39;0;425;0
83.13;2;79;2
83.17;3;217;1
84.41;0;425;0
92.78;2;79;2
93.17;3;217;1
94.29;0;425;0
103.01;2;79;2
103.17;3;217;1
104.06;0;425;0
112.88;2;79;2
113.17;3;217;1
114.06;0;425;0
123.17;3;217;1
123.17;2;79;2
124.06;0;425;0
132.88;3;217;1
132.88;2;79;2
134.06;0;425;0
142.88;3;217;1
142.88;2;79;2
144.16;0;425;0
152.88;3;217;1
152.88;2;79;2
154.06;0;425;0
162.88;3;217;1
162.88;2;79;2
164.06;0;425;0
172.88;3;217;1
172.88;2;79;2
174.06;0;425;0
183.16;3;217;1
183.16;2;79;2
184.06;0;425;0
192.94;3;217;1
192.94;2;79;2
194.06;0;425;0
202.88;3;217;1
202.88;2;79;2
204.45;0;425;0
212.97;3;217;1
212.97;2;79;2
214.48;0;425;0
222.99;2;79;2
223.22;3;217;1
224.48;0;425;0
232.94;2;79;2
233.22;3;217;1
234.87;0;425;0
242.86;8;35;2
243.57;3;217;1
245.23;0;425;0
253.15;8;35;2
253.64;3;217;1
255.29;0;425;0
262.93;8;35;2
263.64;3;217;1
265.12;0;425;0
272.93;8;35;2
273.64;3;217;1
275.32;0;425;0
283.14;8;35;2
283.64;3;217;1
285.32;0;425;0
292.95;8;35;2
294.06;3;217;1
295.36;0;425;0
302.95;8;35;2
304.06;3;217;1
305.74;0;425;0
312.95;8;35;2
314.43;3;217;1
315.74;0;425;0
322.95;8;35;2
324.1;3;217;1
325.74;0;425;0
332.95;8;35;2
334.48;3;217;1
335.78;0;425;0
343.22;10;152;2
344.77;3;217;1
345.97;0;425;0
353.23;10;152;2
354.9;3;217;1
355.95;0;425;0
363.27;10;152;2
365.34;3;217;1
366.18;0;425;0
373.11;10;152;2
375.38;3;217;1
375.99;0;425;0
383.11;10;152;2
385.74;3;217;1
386.25;0;425;0
393.32;10;152;2
395.78;3;217;1
396.2;0;425;0
403.44;10;152;2
406.01;3;217;1
406.2;0;425;0
413.49;10;152;2
416.01;3;217;1
416.2;0;425;0
423.91;10;152;2
426.01;3;217;1
426.32;0;425;0
433.91;10;152;2
436.2;3;217;1
436.62;0;425;0
444.33;10;152;2
446.43;3;217;1
446.62;0;425;0
454.33;10;152;2
456.43;3;217;1
456.62;0;425;0
464.33;10;152;2
466.43;3;217;1
466.74;0;425;0
474.75;10;152;2
476.62;3;217;1
477.04;0;425;0
484.75;10;152;2
486.85;3;217;1
487.04;0;425;0
495.17;10;152;2
496.85;3;217;1
497.16;0;425;0
505.59;10;152;2
506.85;3;217;1
507.46;0;425;0
516.01;10;152;2
517.04;3;217;1
517.46;0;425;0
526.01;10;152;2
527.31;3;217;1
527.46;0;425;0
536.01;10;152;2
537.31;3;217;1
537.58;0;425;0
546.01;10;152;2
547.31;3;217;1
547.88;0;425;0
556.01;10;152;2
557.31;3;217;1
557.88;0;425;0
566.01;10;152;2
567.31;3;217;1
567.88;0;425;0
576.01;10;152;2
577.31;3;217;1
577.88;0;425;0
586.01;10;152;2
587.31;3;217;1
587.88;0;425;0
596.01;10;152;2
597.31;3;217;1
597.88;0;425;0
605.7;10;152;2
607.36;3;217;1
607.99;17;46;0
615.66;10;152;2
617.17;5;10;1
617.75;17;46;0
625.75;10;152;2
627.17;5;10;1
627.8;17;46;0
635.93;7;267;2
637.46;5;10;1
637.92;17;46;0
646.02;7;267;2
647.32;5;10;1
648.06;17;46;0
655.74;7;267;2
657.32;5;10;1
657.92;17;46;0
666.06;7;267;2
667.32;5;10;1
667.92;17;46;0
676.48;7;267;2
677.32;5;10;1
677.92;17;46;0
686.58;7;267;2
687.32;5;10;1
688.18;17;46;0
696.9;7;267;2
697.32;5;10;1
698.6;17;46;0
707.35;7;267;2
707.5;1;132;1
709.02;17;46;0
717.44;7;267;2
717.5;1;132;1
719.4;17;46;0
727.43;7;267;2
727.92;1;132;1
729.18;17;46;0
737.5;7;267;2
738.34;1;132;1
739.18;17;46;0
747.85;7;267;2
748.76;1;132;1
749.18;17;46;0
757.85;7;267;2
758.76;1;132;1
759.18;17;46;0
767.85;7;267;2
768.76;1;132;1
769.18;17;46;0
