#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.95;0;0;0;3;0/59.95;0/59.95,1/59.28,2/56.94;0/0;0/59.95,1/59.95,2/59.95;0/0;0/21,1/17,2/16;0/0;0/27,1/24,2/19;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/1,2/1
120;0;12;0;3;0/120;0/78.03,1/64.96,2/63.78;0/0;0/120,1/120,2/120;0/0;0/36,1/28,2/31;0/0;0/41,1/35,2/36;0/0;0/0,1/0,2/0;0/0;0/4,1/4,2/4;0/0;0/5,1/6,2/6
179.82;0;21;0;3;0/179.82;0/79,1/66.12,2/65.01;0/0;0/179.82,1/179.82,2/179.82;0/0;0/37,1/25,2/34;0/0;0/41,1/32,2/40;0/0;0/0,1/0,2/0;0/0;0/7,1/7,2/7;0/0;0/11,1/12,2/12
239.65;0;35;0;3;0/239.65;0/80.64,1/66.8,2/66.01;0/0;0/239.65,1/239.65,2/239.65;0/0;0/32,1/23,2/38;0/0;0/38,1/29,2/41;0/0;0/0,1/0,2/0;0/0;0/11,1/11,2/13;0/0;0/17,1/18,2/18
299.64;0;48;0;3;0/299.64;0/81.98,1/68.58,2/67.23;0/0;0/299.64,1/299.64,2/299.64;0/0;0/34,1/30,2/30;0/0;0/38,1/34,2/38;0/0;0/0,1/0,2/0;0/0;0/17,1/15,2/16;0/0;0/23,1/24,2/24
359.97;0;59;0;3;0/359.97;0/82.6,1/83.34,2/68.1;0/0;0/359.97,1/359.97,2/359.97;0/0;0/25,1/34,2/27;0/0;0/32,1/36,2/35;0/0;0/0,1/0,2/0;0/0;0/20,1/19,2/20;0/0;0/29,1/28,2/30
419.97;0;69;0;3;0/419.97;0/84.09,1/117.34,2/69.69;0/0;0/419.97,1/419.97,2/419.97;0/0;0/22,1/35,2/29;0/0;0/31,1/37,2/35;0/0;0/0,1/0,2/0;0/0;0/23,1/22,2/24;0/0;0/35,1/31,2/36
479.76;0;80;0;3;0/479.76;0/84.86,1/139.44,2/70.78;0/0;0/479.76,1/479.76,2/479.76;0/0;0/25,1/33,2/32;0/0;0/35,1/36,2/36;0/0;0/0,1/0,2/0;0/0;0/27,1/26,2/27;0/0;0/41,1/35,2/42
539.72;0;93;0;3;0/539.72;0/85.93,1/140.26,2/71.88;0/0;0/539.72,1/539.72,2/539.72;0/0;0/25,1/34,2/30;0/0;0/33,1/39,2/35;0/0;0/0,1/0,2/0;0/0;0/32,1/29,2/32;0/0;0/46,1/41,2/48
