Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;55.50;3.50;118;0;83;16.270884503625;58.9912854807427;10.0444444444445;62.3038888888888;1.42168674698795;6034.78023629922;7200
OutputStation1;55.50;9.50;112;0;85;14.8109432132466;55.3185514348769;10.0444444444445;61.2875035964612;1.31764705882353;6092.48669333647;7200
OutputStation2;55.50;15.50;118;0;83;16.1364096831802;51.2637551271422;10.0749999999999;42.1978715691905;1.42168674698795;6034.65045625978;7200
