#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.86;1;18;0;0;0;0;0;0;0;0;0
1199.93;0.99;18;0;0;0;0;0;0;0;0;0
1799.7;0.99;18;0;0;0;0;0;0;0;0;0
2399.88;0.98;18;0;0;0;0;0;0;0;0;0
2999.9;0.98;18;0;0;0;0;0;0;0;0;0
3599.7;0.98;18;0;0;0;0;0;0;0;0;0
4199.98;0.98;18;0;0;0;0;0;0;0;0;0
4799.95;0.97;18;0;0;0;0;0;0;0;0;0
5399.98;0.97;18;0;0;0;0;0;0;0;0;0
5999.83;0.97;18;0;0;0;0;0;0;0;0;0
6599.61;0.96;18;0;0;0;0;0;0;0;0;0
7199.95;0.96;18;0;0;0;0;0;0;0;0;0
7799.66;0.95;18;0;0;0;0;0;0;0;0;0
8399.83;0.95;18;0;0;0;0;0;0;0;0;0
8999.93;0.95;18;0;0;0;0;0;0;0;0;0
9599.8;0.95;18;0;0;0;0;0;0;0;0;0
10199.83;0.94;18;0;0;0;0;0;0;0;0;0
10799.8;0.94;18;0;0;0;0;0;0;0;0;0
11399.62;0.94;18;0;0;0;0;0;0;0;0;0
11999.91;0.93;18;0;0;0;0;0;0;0;0;0
12599.99;0.93;18;0;0;0;0;0;0;0;0;0
13199.88;0.92;18;0;0;0;0;0;0;0;0;0
13799.98;0.92;18;0;0;0;0;0;0;0;0;0
14399.81;0.92;18;0;0;0;0;0;0;0;0;0
14999.92;0.91;18;0;0;0;0;0;0;0;0;0
15599.99;0.91;18;0;0;0;0;0;0;0;0;0
16199.72;0.9;18;0;0;0;0;0;0;0;0;0
16799.98;0.9;18;0;0;0;0;0;0;0;0;0
17399.71;0.9;18;0;0;0;0;0;0;0;0;0
17999.81;0.89;18;0;0;0;0;0;0;0;0;0
18599.84;0.89;18;0;0;0;0;0;0;0;0;0
19199.69;0.89;18;0;0;0;0;0;0;0;0;0
19799.69;0.89;18;0;0;0;0;0;0;0;0;0
20399.69;0.89;18;0;0;0;0;0;0;0;0;0
