#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.73;0.99;18;0;0;0;0;0;0;0;0;0
1199.96;0.99;18;0;0;0;0;0;0;0;0;0
1799.91;0.99;18;0;0;0;0;0;0;0;0;0
2399.98;0.99;18;0;0;0;0;0;0;0;0;0
2999.63;0.99;18;0;0;0;0;0;0;0;0;0
3599.7;0.99;18;0;0;0;0;0;0;0;0;0
4199.77;0.99;18;0;0;0;0;0;0;0;0;0
4799.99;0.99;18;0;0;0;0;0;0;0;0;0
5399.99;0.99;18;0;0;0;0;0;0;0;0;0
5999.99;0.99;18;0;0;0;0;0;0;0;0;0
6599.99;0.99;18;0;0;0;0;0;0;0;0;0
7199.64;0.99;18;0;0;0;0;0;0;0;0;0
