#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
97.39;1;91.19;91.19;-Infinity;91.19;91.19
128.74;2;121.99;121.99;-Infinity;121.99;121.99
155.16;0;138.69;138.69;-Infinity;138.69;138.69
165.29;0;159.28;159.28;-Infinity;159.28;159.28
172.33;2;154.19;154.15;-Infinity;154.19;154.19
187.22;1;169.76;169.76;-Infinity;169.76;169.76
215.42;0;192.62;192.62;-Infinity;192.62;192.62
247.55;1;222.62;222.6;-Infinity;222.62;222.62
265.54;0;233.09;233.09;-Infinity;233.09;233.09
268.07;1;233.94;233.94;-Infinity;233.94;233.94
278.13;1;240.01;240;-Infinity;240.01;240.01
288.19;1;246.83;246.8;-Infinity;246.83;246.83
292.41;2;258.12;258.12;-Infinity;258.12;258.12
302.17;2;274.18;274.18;-Infinity;274.18;274.18
315.75;0;280.83;280.83;-Infinity;280.83;280.83
328.15;1;248.19;248.19;-Infinity;248.19;248.19
338.5;1;279.28;279.28;-Infinity;279.28;279.28
342.71;2;301.94;301.94;-Infinity;301.94;301.94
366.16;0;325.15;325.15;-Infinity;325.15;325.15
406.19;0;348.8;348.8;-Infinity;348.8;348.80
413.12;2;364.65;364.65;-Infinity;364.65;364.65
433.26;2;365.89;365.89;-Infinity;365.89;365.89
436.39;0;359.33;359.33;-Infinity;359.33;359.33
436.43;1;348.76;348.76;-Infinity;348.76;348.76
456.74;1;364.92;364.92;-Infinity;364.92;364.92
463.18;2;382.32;382.32;-Infinity;382.32;382.32
466.63;0;381.03;381;-Infinity;381.03;381.03
510.07;1;412.58;412.57;-Infinity;412.58;412.58
526.78;0;437.13;437.13;-Infinity;437.13;437.13
533.61;2;444.6;444.57;-Infinity;444.6;444.60
536.78;0;440.31;440.31;-Infinity;440.31;440.31
563.69;2;469.97;469.95;-Infinity;469.97;469.97
574.1;2;469.31;469.31;-Infinity;469.31;469.31
576.92;0;471.33;471.32;-Infinity;471.33;471.33
589.23;1;443.9;401.7;-Infinity;443.9;443.90
597.13;0;462.17;441.9;-Infinity;462.17;462.17
609.63;1;505.05;505.05;-Infinity;505.05;505.05
614.09;2;492.38;492.38;-Infinity;492.38;492.38
616.9;0;480.78;451.56;-Infinity;480.78;480.78
622.61;1;513.23;513.22;-Infinity;513.23;513.23
637.02;0;481.49;421.56;-Infinity;481.49;481.49
683.33;1;522.73;435.69;-Infinity;522.73;522.73
684.31;2;558.48;555.53;-Infinity;558.48;558.48
687.41;0;526.22;421.83;-Infinity;526.22;526.22
714.93;2;570.77;542.56;-Infinity;570.77;570.77
717.23;0;525.01;401.42;-Infinity;525.01;525.01
721.39;1;556.54;453.27;-Infinity;556.54;556.54
727.73;0;509.87;291.3;-Infinity;509.87;509.87
734.82;2;557.27;442.32;-Infinity;557.27;557.27
741.56;1;575.17;463.39;-Infinity;575.17;575.17
745.08;2;563.19;442.53;-Infinity;563.19;563.19
791.41;1;614.12;503.13;-Infinity;614.12;614.12
797.96;0;585.83;431.76;-Infinity;585.83;585.83
801.71;1;609.37;473.31;-Infinity;609.37;609.37
805.19;2;600.86;462.43;-Infinity;600.86;600.86
808.18;0;591.7;401.84;-Infinity;591.7;591.70
815.57;2;598.31;402.41;-Infinity;598.31;598.31
845.66;2;627.82;412.36;-Infinity;627.82;627.82
848.21;0;620.98;381.47;-Infinity;620.98;620.98
864.43;1;671.5;525.79;-Infinity;671.5;671.50
876.01;2;643.49;342.35;-Infinity;643.49;643.49
896.07;2;673.08;432.72;-Infinity;673.08;673.08
904.6;1;683.46;467.86;-Infinity;683.46;683.46
