#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;0;0;0;0;0;0;0;0
59.95;20;50;0;52.5;0;52.5;0;0.49
119.99;51;111;0;109.27;0;111.85;0;0.55
179.99;71;198;0;162.67;0;171.18;0;0.6
240;92;281;0;206.85;0;230.08;0;0.57
299.93;111;352;0;256.87;0;289.66;0;0.59
359.95;138;418;0;292.73;0;349.02;0;0.59
419.66;148;466;0;305.73;0;406.97;0;0.59
479.67;148;463;0;325.81;0;464.9;0;0.61
539.64;148;458;0;290.26;0;519.95;0;0.63
599.58;148;456;0;340.87;0;579.71;0;0.64
659.84;148;453;0;324.15;0;636.11;0;0.63
719.63;148;449;0;297.13;0;692.5;0;0.65
779.94;148;442;0;233.34;0;748.19;0;0.69
839.83;148;437;0;190.44;0;803.21;0;0.68
899.94;148;432;0;183.23;0;859.17;0;0.67
959.73;148;430;0;221;0;917.42;0;0.66
1019.73;148;430;0;281;0;977.42;0;0.66
1079.73;148;428;0;322.5;0;1036.6;0;0.66
1139.73;148;428;0;382.5;0;1096.6;0;0.66
1199.73;148;426;0;428.66;0;1156.35;0;0.67
1259.79;148;425;0;447.48;0;1214.77;0;0.68
1319.86;148;421;0;425.31;0;1271.5;0;0.69
1379.81;148;419;0;460.37;0;1330.33;0;0.7
1439.97;148;419;0;520.53;0;1390.49;0;0.7
1499.98;148;411;0;334.48;0;1440.57;0;0.67
1559.98;148;405;0;259.76;0;1494.91;0;0.64
1619.71;148;402;0;231.6;0;1551.14;0;0.63
1679.71;148;401;0;285.24;0;1610.69;0;0.62
1739.7;148;398;0;305.99;0;1668.58;0;0.61
1799.96;148;396;0;303.58;0;1726.12;0;0.59
1859.96;148;393;0;310.16;0;1783.57;0;0.6
1919.95;148;387;0;294.86;0;1840.57;0;0.6
1979.95;148;386;0;348.13;0;1900.22;0;0.6
2039.95;148;384;0;396.75;0;1959.81;0;0.6
2099.99;148;382;0;394.07;0;2017.35;0;0.59
2159.87;148;376;0;297.39;0;2070.28;0;0.58
2219.87;148;370;0;261.41;0;2125.09;0;0.59
2279.87;148;367;0;287.68;0;2182.95;0;0.57
2339.87;148;364;0;297.44;0;2239.99;0;0.58
2399.87;148;360;0;252.94;0;2293.91;0;0.58
2459.87;148;356;0;275.35;0;2351.36;0;0.61
2520;148;356;0;335.48;0;2411.5;0;0.61
2579.58;148;350;0;250.93;0;2463.01;0;0.65
2639.99;148;346;0;266.59;0;2521.1;0;0.66
2699.94;148;341;0;216.05;0;2575.09;0;0.66
