#TimeStamp;TripTime;Type
34;19;O
49;32;O
53;38;O
54;34;O
61;44;O
68;44;O
388;15;O
490;15;O
590;14;O
682;14;O
751;14;O
835;14;O
931;29;O
968;16;O
1237;14;O
1312;17;O
1319;26;O
1325;28;O
1356;20;O
1363;31;O
1426;31;O
1437;30;O
1445;59;O
1455;29;O
1458;32;O
1465;31;O
1724;15;O
1784;15;O
1875;15;O
2097;15;O
2138;15;O
2330;15;O
2531;14;O
2546;28;O
2644;15;O
2715;15;O
2816;15;O
2866;15;O
2929;17;O
2968;15;O
2989;16;O
3008;15;O
3027;14;O
3046;18;O
3046;13;O
3050;27;O
3058;15;O
3072;13;O
3075;29;O
3084;20;O
3110;15;O
3139;15;O
3150;15;O
3160;15;O
3169;14;O
3186;18;O
3193;28;O
3199;14;O
3209;15;O
3230;16;O
3240;16;O
3249;15;O
3451;14;O
3532;15;O
3542;15;O
3603;15;O
3605;14;O
3636;29;O
3666;15;O
3675;14;O
3694;14;O
3704;27;O
3756;19;O
3757;15;O
3762;36;O
3765;32;O
3769;30;O
3778;23;O
3806;18;O
3923;15;O
3954;14;O
4043;14;O
4054;15;O
4087;18;O
4103;14;O
4146;14;O
4430;14;O
4531;14;O
4613;13;O
4733;14;O
4765;13;O
4865;13;O
4956;15;O
4983;10;O
5012;29;O
5063;10;O
5081;18;O
5103;9;O
5135;10;O
5318;10;O
5453;14;O
5556;13;O
5723;10;O
5757;14;O
5798;13;O
5878;14;O
5935;14;O
5966;29;O
6009;15;O
6043;17;O
6055;17;O
6056;11;O
6102;16;O
6116;8;O
6123;30;O
6140;22;O
6149;14;O
6159;15;O
6182;16;O
6191;10;O
6209;21;O
6223;14;O
6242;19;O
6246;20;O
6544;14;O
6585;18;O
6741;13;O
6857;14;O
7019;13;O
7038;14;O
7108;14;O
7139;14;O
7261;14;O
7305;15;O
7315;17;O
7366;14;O
7417;16;O
7430;19;O
7458;17;O
7471;19;O
7471;30;O
7484;15;O
7513;28;O
7538;19;O
7547;31;O
7551;20;O
7558;30;O
7574;15;O
7628;16;O
7696;15;O
7705;14;O
7786;35;O
7800;39;O
7817;12;O
7831;17;O
7859;15;O
7892;15;O
7904;11;O
7918;55;O
7934;37;O
7934;30;O
7942;15;O
7946;25;O
7954;11;O
8000;15;O
8040;15;O
8073;28;O
8091;16;O
8273;14;O
8298;16;O
8522;12;O
8759;14;O
8877;16;O
8910;14;O
8922;15;O
8965;18;O
8967;27;O
9003;28;O
9012;12;O
9078;31;O
9078;19;O
9093;15;O
9103;14;O
9133;15;O
9144;15;O
9156;18;O
9168;15;O
9178;22;O
9180;17;O
9192;19;O
9219;16;O
9233;18;O
9236;17;O
9241;19;O
9252;21;O
9270;17;O
9300;15;O
9311;16;O
9343;31;O
9345;30;O
9427;8;O
9452;7;O
9459;32;O
9464;22;O
9480;14;O
9505;31;O
9510;15;O
9558;28;O
9559;32;O
9636;28;O
9648;32;O
9674;20;O
9680;32;O
9714;25;O
9985;14;O
10096;15;O
10126;14;O
10229;16;O
10261;18;O
10303;19;O
10320;16;O
10331;18;O
10359;32;O
10383;22;O
10385;17;O
10409;10;O
10443;26;O
10470;18;O
10487;32;O
10532;32;O
10538;26;O
10547;35;O
10556;15;O
10576;33;O
10587;14;O
10607;14;O
10617;14;O
10629;24;O
10644;31;O
