#TimeStamp;DistanceTraveled
59.96;222.57
119.88;6.43
179.84;0
239.77;0
299.82;0
359.88;0
419.7;0
479.87;12.85
539.86;29.15
599.86;14.03
659.86;6.97
719.86;0
779.91;7.07
839.66;13.93
899.66;0
959.95;0
1019.63;19
1079.63;0
1139.63;0
1199.69;7.23
1259.73;32.77
1319.73;17
1379.73;15
1439.62;0
1499.62;21
1559.62;21
1619.84;21
1679.78;45.66
1739.86;45.34
1799.76;44.9
1859.97;37.23
1919.68;108.22
1979.96;98.01
2039.8;93.64
2099.9;0
2159.9;0
2219.9;0
2279.79;0
2339.98;40
2399.87;38
2459.96;0
2519.96;0
2579.96;0
2639.96;0
2699.93;5.5
2759.88;15.5
2819.96;0
2879.83;35
2939.62;5
2999.71;19
3059.77;0
3119.77;21
3179.9;19
3239.88;49
3299.79;4.94
3359.75;44.06
3419.79;8
3479.79;21
3539.66;21
3599.88;21
3659.66;15
3719.98;39
3779.71;3
3839.71;0
3899.98;66.61
3959.84;67.89
4019.84;36.7
4079.61;44.14
4139.93;113.4
4199.6;5.27
4259.92;0
4319.92;0
4379.92;0
4439.92;0
4499.92;0
4559.96;21
4619.69;0.11
4679.65;37.75
4739.92;37.66
4799.8;22.49
4859.91;0
4919.98;0
4979.66;0
5039.66;0
5099.86;21
5159.86;0
5219.72;21
5279.92;0
5339.8;0
5399.8;0
5459.58;22.3
5519.76;17.7
5579.89;18
5639.66;22
5699.66;0
5759.81;35.19
5819.94;4.81
5879.83;0
5939.95;19
5999.97;21
6059.97;0
6119.78;42
6179.69;38.8
6240;114.34
6299.93;122.06
6359.8;4.8
6419.83;19
6479.87;21.19
6539.92;48.46
6599.91;51.39
6659.77;114.09
6719.62;54.86
6779.72;0
6839.72;0
6899.86;21
6959.93;46
7019.92;74.16
7079.73;108.3
7139.72;55.55
7199.69;17
7259.69;0
7319.82;38
7379.93;62
7439.81;96.06
7499.89;52.28
7559.97;176.29
7619.99;106.15
7679.72;41.22
7739.62;0
7799.62;0
7859.62;0
7919.62;0
7979.9;6.64
8039.81;32.47
8099.73;2.89
8159.73;0
8219.73;0
8279.81;38.11
8339.77;24.89
8399.79;21
8459.79;12.02
8519.97;63.98
8579.89;8
8639.74;62.95
8699.64;87.39
8759.78;103.65
8819.7;8.8
8879.83;23.2
8939.83;18.22
8999.99;18.07
9059.97;54.44
9119.98;40.27
9179.92;66.35
9239.63;156.27
9299.72;120.82
9359.97;143.81
9419.65;35.75
9479.65;0
9539.63;32.43
9599.58;64.57
9659.67;3
9719.67;23.29
9780;20.71
9839.64;48
9899.74;48
9959.71;25.39
10019.84;24.61
10079.66;0
10139.66;0
10199.92;21
10259.63;17
10319.99;20
10379.6;66.19
10439.62;15.81
10499.58;20
10560;32
10619.64;36
10679.64;0
10739.8;73.92
10799.88;32.08
10859.99;9.05
10919.92;28.95
10979.92;0
11039.92;0
11099.92;0
11159.89;4.5
11219.82;16.5
11279.89;17
11339.99;0
11399.99;0
11459.99;0
11519.99;0
11579.94;21
11639.98;10.82
11699.87;8.18
11759.87;49
11819.68;57.4
11879.71;192.18
11939.98;126.18
11999.97;85.24
12059.83;2
12119.94;0
12179.6;0
12239.71;0
12299.82;0
12359.93;0
12419.6;0
12479.69;0
12539.67;0
12599.69;0
12659.69;0
12719.69;0
12779.69;0
12839.69;0
12899.69;0
12959.69;0
13019.69;0
13079.69;0
13139.69;0
13199.69;0
13259.69;0
13319.69;0
13379.69;0
13439.69;0
13499.69;0
13559.69;0
13619.69;0
13679.69;0
13739.69;0
13799.69;0
13859.69;0
13919.69;0
13979.69;0
14039.69;0
14099.69;0
14159.69;0
14219.69;0
14279.69;0
14339.69;0
14399.69;0
14459.69;0
14519.69;0
14579.69;0
14639.69;0
14699.69;0
14759.69;0
14819.69;0
14879.69;0
14939.69;0
14999.69;0
15059.69;0
15119.69;0
15179.69;0
15239.69;0
15299.69;0
15359.69;0
15419.69;0
15479.69;0
15539.69;0
15599.69;0
15659.69;0
15719.69;0
15779.69;0
15839.69;0
15899.69;0
15959.69;0
16019.69;0
16079.69;0
16139.69;0
16199.69;0
16259.69;0
16319.69;0
16379.69;0
16439.69;0
16499.69;0
16559.69;0
16619.69;0
16679.69;0
16739.69;0
16799.69;0
16859.69;0
16919.69;0
16979.69;0
17039.69;0
17099.69;0
17159.69;0
17219.69;0
17279.69;0
17339.69;0
17399.69;0
17459.69;0
17519.69;0
17579.69;0
17639.69;0
17699.69;0
17759.69;0
17819.69;0
17879.69;0
17939.69;0
17999.69;0
18059.69;0
18119.69;0
18179.69;0
18239.69;0
18299.69;0
18359.69;0
18419.69;0
18479.69;0
18539.69;0
18599.69;0
18659.69;0
18719.69;0
18779.69;0
18839.69;0
18899.69;0
18959.69;0
19019.69;0
19079.69;0
19139.69;0
19199.69;0
19259.69;0
19319.69;0
19379.69;0
19439.69;0
19499.69;0
19559.69;0
19619.69;0
19679.69;0
19739.69;0
19799.69;0
19859.69;0
19919.69;0
19979.69;0
20039.69;0
20099.69;0
20159.69;0
20219.69;0
20279.69;0
20339.69;0
20399.69;0
20459.69;0
