Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;20500;0
OutputStation0;55.50;3.50;762;0;100;77.994918063587;8023.73485486157;10.0444444444447;412.291950932674;7.62;13033.9398499116;20500
OutputStation1;55.50;9.50;914;0;109;86.20965854477;11482.3243437467;10.1977777777765;536.712222222231;8.38532110091743;11557.9441960766;20500
