#TimeStamp;TripTime;Type
30;8;O
45;27;O
47;32;O
51;36;O
55;37;O
57;42;O
484;17;O
503;14;O
599;15;O
786;14;O
990;15;O
1215;17;O
1218;26;O
1293;14;O
1348;15;O
1474;30;O
1530;16;O
1576;14;O
1650;17;O
1666;28;O
1689;15;O
1699;14;O
1734;14;O
1779;28;O
1787;16;O
1810;14;O
1856;16;O
1871;14;O
1899;13;O
1907;16;O
1934;10;O
1939;11;O
1996;29;O
2008;18;O
2009;25;O
2014;11;O
2304;14;O
2353;10;O
2380;16;O
2708;14;O
2851;14;O
2889;28;O
2962;15;O
3111;28;O
3153;15;O
3193;15;O
3219;15;O
3234;15;O
3309;15;O
3343;29;O
3361;16;O
3446;14;O
3503;16;O
3606;10;O
3688;14;O
3714;16;O
3860;14;O
3900;29;O
3901;13;O
3952;19;O
3965;17;O
4045;21;O
4114;20;O
4129;22;O
4136;27;O
4547;14;O
4634;16;O
4678;14;O
4723;14;O
4769;14;O
5066;15;O
5212;13;O
5456;14;O
5484;29;O
5578;15;O
5626;29;O
5750;15;O
5767;29;O
5912;14;O
5990;29;O
6078;16;O
6103;14;O
6182;28;O
6193;19;O
6214;13;O
6223;14;O
6262;28;O
6273;27;O
6291;29;O
6296;12;O
6377;14;O
6495;34;O
6496;24;O
6538;14;O
6550;16;O
6616;19;O
6627;17;O
6640;14;O
6652;16;O
6654;15;O
6657;28;O
6678;17;O
6693;43;O
6893;14;O
6970;12;O
6977;33;O
6984;14;O
7023;14;O
7053;28;O
7069;19;O
7070;27;O
7085;15;O
7095;16;O
7108;18;O
7109;10;O
7182;13;O
7278;14;O
7309;13;O
7339;15;O
7370;15;O
7384;15;O
7412;10;O
7434;18;O
7441;19;O
7456;19;O
7465;19;O
7510;14;O
7547;12;O
7555;19;O
7571;19;O
7581;15;O
7585;23;O
7586;21;O
7622;14;O
7626;29;O
7638;31;O
7648;16;O
7987;14;O
8033;16;O
8249;14;O
8276;16;O
8330;14;O
8356;16;O
8462;14;O
8488;16;O
8496;17;O
8523;16;O
8603;14;O
8629;16;O
8662;11;O
8675;16;O
8711;16;O
8721;18;O
8728;17;O
8730;34;O
8750;28;O
8826;14;O
8857;15;O
8919;16;O
8945;12;O
9007;14;O
9054;11;O
9068;15;O
9100;13;O
9129;14;O
9175;18;O
9189;18;O
9222;11;O
9225;16;O
9237;23;O
9264;19;O
9276;12;O
9315;21;O
9335;27;O
9349;21;O
9351;14;O
9395;20;O
9550;21;O
9594;19;O
9743;15;O
9826;19;O
9886;17;O
9976;26;O
10158;14;O
10240;13;O
10350;26;O
10388;29;O
10528;29;O
10603;13;O
10694;15;O
10716;13;O
10742;12;O
10763;13;O
10866;14;O
10887;13;O
11169;14;O
11252;13;O
11564;14;O
11645;15;O
11726;14;O
11738;17;O
11740;15;O
11797;15;O
11812;15;O
11850;13;O
11861;17;O
11869;18;O
11876;15;O
11876;37;O
11881;30;O
11891;11;O
