#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.22;0.08;PP/0,TA/0,IS/0,PS/0,RB/0.02,OB/0,RP/0
59.96;40.3;0.3;PP/0.06,TA/0.02,IS/0,PS/0,RB/0.02,OB/0,RP/0
119.88;40.59;0.49;PP/0.06,TA/0.13,IS/0.05,PS/0,RB/0.02,OB/0,RP/0
179.84;40.59;0.66;PP/0.06,TA/0.28,IS/0.05,PS/0,RB/0.02,OB/0,RP/0
239.77;41;0.86;PP/0.06,TA/0.47,IS/0.05,PS/0,RB/0.02,OB/0.02,RP/0
299.82;41.01;1.1;PP/0.06,TA/0.66,IS/0.08,PS/0,RB/0.02,OB/0.02,RP/0
359.88;41.3;1.38;PP/0.06,TA/0.86,IS/0.11,PS/0,RB/0.02,OB/0.03,RP/0
419.7;41.43;1.64;PP/0.08,TA/1.08,IS/0.14,PS/0,RB/0.02,OB/0.03,RP/0
479.87;41.43;1.88;PP/0.11,TA/1.27,IS/0.14,PS/0,RB/0.02,OB/0.03,RP/0
539.86;41.43;2.08;PP/0.11,TA/1.47,IS/0.14,PS/0,RB/0.02,OB/0.03,RP/0
599.86;41.58;2.32;PP/0.11,TA/1.69,IS/0.14,PS/0,RB/0.02,OB/0.05,RP/0
659.86;41.58;2.46;PP/0.11,TA/1.81,IS/0.14,PS/0,RB/0.02,OB/0.05,RP/0
719.86;41.58;2.61;PP/0.11,TA/1.96,IS/0.14,PS/0,RB/0.02,OB/0.05,RP/0
779.91;41.59;2.74;PP/0.11,TA/2.08,IS/0.14,PS/0,RB/0.02,OB/0.05,RP/0
839.66;41.59;2.99;PP/0.11,TA/2.28,IS/0.17,PS/0,RB/0.02,OB/0.05,RP/0
899.66;41.65;3.27;PP/0.11,TA/2.53,IS/0.19,PS/0,RB/0.02,OB/0.05,RP/0
959.95;41.65;3.52;PP/0.11,TA/2.72,IS/0.24,PS/0,RB/0.02,OB/0.05,RP/0
1019.63;41.65;3.8;PP/0.14,TA/2.96,IS/0.25,PS/0,RB/0.02,OB/0.05,RP/0
1079.63;41.72;4.1;PP/0.16,TA/3.19,IS/0.3,PS/0,RB/0.02,OB/0.05,RP/0
1139.63;41.72;4.37;PP/0.17,TA/3.43,IS/0.3,PS/0,RB/0.02,OB/0.05,RP/0
1199.69;41.72;4.62;PP/0.17,TA/3.68,IS/0.3,PS/0,RB/0.02,OB/0.05,RP/0
1259.73;41.76;4.85;PP/0.17,TA/3.88,IS/0.3,PS/0,RB/0.02,OB/0.06,RP/0
1319.73;41.77;5.09;PP/0.17,TA/4.1,IS/0.32,PS/0,RB/0.02,OB/0.06,RP/0
1379.73;41.77;5.34;PP/0.17,TA/4.3,IS/0.35,PS/0,RB/0.02,OB/0.06,RP/0
1439.62;41.84;5.57;PP/0.17,TA/4.52,IS/0.36,PS/0,RB/0.02,OB/0.06,RP/0
1499.62;41.84;5.81;PP/0.19,TA/4.73,IS/0.38,PS/0,RB/0.02,OB/0.06,RP/0
1559.62;41.84;5.97;PP/0.19,TA/4.89,IS/0.38,PS/0,RB/0.02,OB/0.06,RP/0
1619.84;41.84;6.16;PP/0.19,TA/5.06,IS/0.39,PS/0,RB/0.02,OB/0.06,RP/0
1679.78;41.87;6.38;PP/0.19,TA/5.23,IS/0.43,PS/0,RB/0.02,OB/0.06,RP/0
1739.86;41.85;6.59;PP/0.19,TA/5.42,IS/0.44,PS/0,RB/0.02,OB/0.06,RP/0
1799.76;41.85;6.78;PP/0.19,TA/5.61,IS/0.44,PS/0,RB/0.02,OB/0.06,RP/0
1859.97;41.87;6.95;PP/0.19,TA/5.76,IS/0.44,PS/0,RB/0.02,OB/0.06,RP/0
1919.68;41.88;7.17;PP/0.19,TA/5.94,IS/0.46,PS/0,RB/0.02,OB/0.06,RP/0
1979.96;41.92;7.35;PP/0.19,TA/6.06,IS/0.46,PS/0,RB/0.02,OB/0.06,RP/0
2039.8;41.92;7.49;PP/0.19,TA/6.19,IS/0.47,PS/0,RB/0.02,OB/0.06,RP/0
2099.9;41.92;7.61;PP/0.2,TA/6.28,IS/0.47,PS/0,RB/0.02,OB/0.06,RP/0
2159.9;41.92;7.71;PP/0.2,TA/6.36,IS/0.47,PS/0,RB/0.02,OB/0.06,RP/0
2219.9;41.92;7.83;PP/0.2,TA/6.48,IS/0.47,PS/0,RB/0.02,OB/0.06,RP/0
2279.79;41.94;7.94;PP/0.2,TA/6.59,IS/0.47,PS/0,RB/0.02,OB/0.06,RP/0
2339.98;41.98;8.13;PP/0.2,TA/6.75,IS/0.49,PS/0,RB/0.02,OB/0.08,RP/0
2399.87;41.98;8.32;PP/0.2,TA/6.92,IS/0.5,PS/0,RB/0.02,OB/0.08,RP/0
2459.96;41.98;8.44;PP/0.2,TA/7.03,IS/0.52,PS/0,RB/0.02,OB/0.08,RP/0
2519.96;41.98;8.55;PP/0.2,TA/7.12,IS/0.53,PS/0,RB/0.02,OB/0.08,RP/0
2579.96;42.01;8.66;PP/0.2,TA/7.22,IS/0.53,PS/0,RB/0.02,OB/0.08,RP/0
2639.96;42.01;8.77;PP/0.2,TA/7.31,IS/0.55,PS/0,RB/0.02,OB/0.08,RP/0
2699.93;42.01;8.89;PP/0.2,TA/7.42,IS/0.57,PS/0,RB/0.02,OB/0.08,RP/0
2759.88;42.01;9.1;PP/0.2,TA/7.59,IS/0.58,PS/0,RB/0.02,OB/0.08,RP/0
2819.96;42.05;9.29;PP/0.2,TA/7.77,IS/0.6,PS/0,RB/0.02,OB/0.08,RP/0
2879.83;42.05;9.51;PP/0.22,TA/7.95,IS/0.6,PS/0,RB/0.02,OB/0.08,RP/0
2939.62;42.05;9.72;PP/0.22,TA/8.16,IS/0.61,PS/0,RB/0.02,OB/0.08,RP/0
2999.71;41.72;9.94;PP/0.22,TA/8.34,IS/0.61,PS/0,RB/0.02,OB/0.08,RP/0
3059.77;41.73;10.16;PP/0.22,TA/8.55,IS/0.63,PS/0,RB/0.02,OB/0.08,RP/0
3119.77;41.73;10.37;PP/0.22,TA/8.74,IS/0.63,PS/0,RB/0.02,OB/0.08,RP/0
3179.9;41.73;10.59;PP/0.22,TA/8.91,IS/0.67,PS/0,RB/0.02,OB/0.08,RP/0
3239.88;41.76;10.79;PP/0.22,TA/9.08,IS/0.69,PS/0,RB/0.02,OB/0.08,RP/0
