#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.97;0;0;0;3;0/59.97;0/59.97,1/59.97,2/59.97;0/0;0/59.97,1/59.97,2/59.97;0/0;0/0,1/0,2/0;0/0;0/6,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
119.86;0;1;0;3;0/119.86;0/109.35,1/119.86,2/119.86;0/0;0/119.86,1/119.86,2/119.86;0/0;0/0,1/0,2/0;0/0;0/4,1/3,2/0;0/0;0/0,1/0,2/0;0/0;0/1,1/0,2/0;0/0;0/2,1/0,2/0
179.93;0;5;0;3;0/179.93;0/120.44,1/175.87,2/170.05;0/0;0/179.93,1/179.93,2/179.93;0/0;0/0,1/0,2/0;0/0;0/0,1/2,2/3;0/0;0/0,1/0,2/0;0/0;0/5,1/0,2/0;0/0;0/6,1/1,2/1
239.89;0;10;0;3;0/239.89;0/180.4,1/209.98,2/203.74;0/0;0/239.89,1/239.89,2/239.89;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/5,1/2,2/3;0/0;0/6,1/3,2/4
299.92;0;10;0;3;0/299.92;0/240.43,1/270,2/260.27;0/0;0/299.92,1/299.92,2/299.92;0/0;0/0,1/0,2/0;0/0;0/4,1/3,2/0;0/0;0/0,1/0,2/0;0/0;0/5,1/2,2/3;0/0;0/6,1/3,2/4
359.9;0;13;0;3;0/359.9;0/290.69,1/310.86,2/320.25;0/0;0/359.9,1/359.9,2/359.9;0/0;0/0,1/0,2/0;0/0;0/3,1/1,2/0;0/0;0/0,1/0,2/0;0/0;0/6,1/4,2/3;0/0;0/7,1/5,2/4
419.91;0;17;0;3;0/419.91;0/321.1,1/360.5,2/380.26;0/0;0/419.91,1/419.91,2/419.91;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
479.84;0;17;0;3;0/479.84;0/381.03,1/420.43,2/440.19;0/0;0/479.84,1/479.84,2/479.84;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
539.97;0;17;0;3;0/539.97;0/441.16,1/480.56,2/500.32;0/0;0/539.97,1/539.97,2/539.97;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
599.64;0;17;0;3;0/599.64;0/500.83,1/540.23,2/559.99;0/0;0/599.64,1/599.64,2/599.64;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
659.87;0;17;0;3;0/659.87;0/561.06,1/600.46,2/620.22;0/0;0/659.87,1/659.87,2/659.87;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
719.93;0;17;0;3;0/719.93;0/621.12,1/660.52,2/680.28;0/0;0/719.93,1/719.93,2/719.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
779.97;0;17;0;3;0/779.97;0/681.16,1/720.57,2/740.32;0/0;0/779.97,1/779.97,2/779.97;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
839.97;0;17;0;3;0/839.97;0/741.16,1/780.57,2/800.33;0/0;0/839.97,1/839.97,2/839.97;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
899.84;0;17;0;3;0/899.84;0/801.03,1/840.43,2/860.19;0/0;0/899.84,1/899.84,2/899.84;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
959.8;0;17;0;3;0/959.8;0/860.99,1/900.4,2/920.16;0/0;0/959.8,1/959.8,2/959.8;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
1019.94;0;17;0;3;0/1019.94;0/921.13,1/960.54,2/980.3;0/0;0/1019.94,1/1019.94,2/1019.94;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
1079.98;0;17;0;3;0/1079.98;0/981.17,1/1020.58,2/1040.33;0/0;0/1079.98,1/1079.98,2/1079.98;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
