#TimeStamp;Runtime;Requests
0.88;0.04;18
2.93;0;3
4.13;0;5
5.39;0;5
6.76;0;2
8.02;0;5
9.05;0;3
10.06;0;2
11.1;0;3
12.14;0;4
13.14;0;2
14.14;0;1
15.23;0;4
16.28;0;2
17.28;0;2
18.32;0;4
19.65;0;2
20.68;0;2
21.68;0;3
22.73;0;4
23.77;0;3
24.77;0;2
25.81;0;3
26.89;0;1
27.9;0;3
28.9;0;4
29.9;0;2
30.9;0;3
31.93;0;3
32.95;0;4
33.99;0;2
34.99;0;5
36.03;0;5
37.03;0;3
38.12;0;4
39.32;0;2
40.59;0;5
41.59;0;4
42.59;0;3
43.68;0;4
44.77;0;4
46.03;0;3
47.4;0;4
48.44;0;5
49.44;0;4
50.44;0;3
51.49;0;4
52.53;0;4
53.53;0;3
54.74;0;3
56;0;2
57.21;0;3
58.21;0;5
59.21;0;2
60.21;0;3
61.25;0;4
62.25;0;1
63.29;0;1
64.41;0;4
65.52;0;3
66.88;0;6
68.15;0;4
69.17;0;4
70.33;0;3
71.37;0;4
72.37;0;4
73.41;0;3
74.46;0;5
75.49;0;2
76.5;0;2
77.69;0;4
78.78;0;2
79.8;0;1
81.13;0;2
82.17;0;5
83.17;0;2
85.36;0;1
86.38;0;7
87.39;0;3
88.47;0;2
89.85;0;4
90.85;0;4
91.85;0;2
92.94;0;4
93.98;0;3
94.98;0;3
96.02;0;1
97.06;0;1
98.33;0;3
99.71;0;1
102.15;0;1
103.24;0;1
104.5;0;2
105.61;0;1
106.84;0;3
107.84;0;5
108.88;0;2
109.93;0;1
110.97;0;5
112.01;0;6
113.05;0;2
114.05;0;3
115.05;0;3
116.05;0;4
117.1;0;3
118.1;0;1
119.24;0;4
120.25;0;3
121.34;0;1
122.37;0;2
123.41;0;4
124.49;0;2
125.8;0;3
126.89;0;2
128.2;0;2
129.2;0;6
130.23;0;5
131.25;0;4
132.29;0;3
133.34;0;2
134.34;0;3
135.37;0;5
136.46;0;5
137.46;0;2
138.46;0;2
139.54;0;4
140.63;0;2
141.91;0;2
142.91;0;3
144;0;1
145.05;0;2
146.16;0;1
147.25;0;3
148.25;0;3
149.28;0;4
150.53;0;3
151.57;0;2
152.59;0;5
153.66;0;1
154.83;0;6
155.84;0;2
156.88;0;2
157.97;0;3
159.01;0;3
160.05;0;5
161.09;0;4
162.1;0;1
163.19;0;2
164.28;0;2
165.7;0;3
166.76;0;3
167.85;0;1
168.95;0;2
170.3;0;3
171.31;0;1
172.64;0;1
173.74;0;3
174.74;0;5
175.74;0;1
176.74;0;1
177.82;0;3
178.87;0;2
179.88;0;2
180.91;0;1
182.05;0;2
183.09;0;3
184.1;0;3
185.17;0;5
186.29;0;1
187.56;0;3
188.59;0;1
189.99;0;1
191.01;0;2
192.09;0;4
193.18;0;1
194.27;0;1
195.56;0;1
196.59;0;6
197.59;0;2
198.68;0;2
199.77;0;1
200.86;0;5
202.04;0;5
203.04;0;2
205.7;0;1
206.93;0;3
207.93;0;3
208.97;0;4
210.01;0;2
211.06;0;1
212.09;0;2
213.1;0;1
214.42;0;4
215.42;0;4
216.44;0;1
217.46;0;3
218.46;0;4
219.65;0;2
220.71;0;4
221.84;0;3
223.18;0;1
224.21;0;4
225.3;0;1
226.34;0;3
227.34;0;4
228.43;0;3
229.43;0;3
230.47;0;3
231.52;0;5
232.52;0;3
233.55;0;1
234.55;0;3
235.55;0;2
236.6;0;5
237.6;0;3
239.09;0;1
240.18;0;6
241.48;0;1
242.64;0;4
243.68;0;4
244.68;0;1
245.68;0;4
246.81;0;4
247.81;0;5
248.85;0;4
249.9;0;6
250.94;0;2
252.19;0;1
253.19;0;3
254.49;0;2
255.64;0;3
256.66;0;5
258.66;0;1
259.75;0;2
260.78;0;3
261.92;0;1
262.95;0;2
263.98;0;5
265;0;5
266.03;0;3
267.04;0;3
268.09;0;2
269.1;0;3
270.15;0;1
271.15;0;5
272.34;0;2
273.59;0;2
274.96;0;7
275.96;0;3
276.96;0;2
278.05;0;2
279.09;0;3
280.42;0;1
281.51;0;2
282.8;0;3
283.83;0;6
284.85;0;3
285.87;0;3
286.98;0;3
287.98;0;5
289;0;2
290.02;0;3
291.11;0;2
292.11;0;1
293.2;0;1
294.42;0;4
295.71;0;2
296.81;0;2
297.88;0;3
298.96;0;3
300;0;3
301.21;0;3
302.46;0;2
303.55;0;2
304.75;0;3
305.92;0;3
306.96;0;5
307.96;0;3
308.96;0;1
310.01;0;4
311.01;0;5
312.04;0;4
313.05;0;6
314.05;0;5
315.09;0;3
316.14;0;3
317.18;0;3
318.26;0;4
319.27;0;2
320.57;0;4
321.76;0;2
322.76;0;3
323.8;0;4
324.81;0;5
326.26;0;1
327.27;0;2
328.36;0;2
329.45;0;2
330.48;0;2
331.81;0;4
333.06;0;1
334.74;0;2
335.94;0;4
337.07;0;1
338.24;0;4
339.28;0;3
340.28;0;4
341.7;0;4
342.73;0;1
344.02;0;2
345.27;0;1
346.48;0;2
347.48;0;2
348.48;0;3
349.53;0;2
350.57;0;3
351.6;0;4
352.67;0;2
353.69;0;3
354.85;0;2
355.92;0;3
356.94;0;4
357.99;0;1
359.12;0;1
360.37;0;2
362.19;0;1
363.2;0;5
364.82;0;1
365.87;0;2
367.11;0;7
368.13;0;1
369.24;0;3
370.38;0;4
371.47;0;3
372.78;0;1
373.83;0;1
374.92;0;2
376.03;0;3
377.08;0;1
378.41;0;2
379.66;0;1
380.67;0;1
381.71;0;2
382.86;0;2
383.89;0;1
384.91;0;4
385.92;0;5
386.92;0;3
387.97;0;6
389;0;2
390.04;0;1
391.06;0;3
392.3;0;1
393.62;0;1
394.75;0;2
395.75;0;2
396.84;0;2
398.22;0;1
399.33;0;4
400.55;0;5
401.76;0;2
403.02;0;3
404.27;0;4
405.27;0;3
406.27;0;4
407.32;0;3
408.32;0;3
409.32;0;3
410.36;0;4
411.36;0;1
412.45;0;3
413.45;0;1
414.49;0;4
415.54;0;2
416.78;0;2
417.82;0;2
418.83;0;3
419.86;0;3
420.87;0;3
421.91;0;5
422.92;0;4
423.95;0;3
424.96;0;3
425.96;0;2
426.96;0;5
428.01;0;2
429.1;0;3
430.14;0;4
431.14;0;3
432.14;0;3
433.14;0;5
434.14;0;5
435.14;0;4
436.23;0;6
437.41;0;3
438.45;0;7
439.45;0;3
