#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.64;1;18;0;0;0;0;0;0;0;0;0
1199.89;1;18;0;0;0;0;0;0;0;0;0
1799.86;1;18;0;0;0;0;0;0;0;0;0
2399.86;1;18;0;0;0;0;0;0;0;0;0
2999.65;1;18;0;0;0;0;0;0;0;0;0
3599.96;1;18;0;0;0;0;0;0;0;0;0
4199.99;1;18;0;0;0;0;0;0;0;0;0
4799.99;1;18;0;0;0;0;0;0;0;0;0
5399.77;1;18;0;0;0;0;0;0;0;0;0
5999.98;1;18;0;0;0;0;0;0;0;0;0
6599.95;1;18;0;0;0;0;0;0;0;0;0
7199.84;1;18;0;0;0;0;0;0;0;0;0
