#TimeStamp;Runtime;Requests
0.88;0.03;12
2.93;0;1
4.02;0;4
5.38;0;1
6.62;0;2
7.69;0;1
9.13;0;2
10.32;0;3
11.49;0;1
12.74;0;3
13.77;0;4
16.23;0;1
17.32;0;1
18.36;0;4
19.57;0;1
21.22;0;1
22.24;0;1
23.6;0;1
24.87;0;3
26.22;0;2
27.31;0;4
28.32;0;2
29.36;0;2
30.36;0;2
31.44;0;4
32.45;0;2
33.48;0;3
34.5;0;4
35.59;0;1
36.95;0;5
38.03;0;2
39.04;0;4
40.04;0;1
41.06;0;1
42.06;0;4
43.11;0;2
44.15;0;2
45.19;0;2
46.33;0;3
47.58;0;3
48.67;0;1
49.78;0;3
50.81;0;2
51.83;0;3
52.86;0;2
54.25;0;3
55.32;0;3
56.37;0;2
57.49;0;2
58.83;0;4
59.85;0;3
60.86;0;1
61.89;0;1
63.13;0;6
64.13;0;4
65.13;0;1
66.13;0;2
67.44;0;4
68.57;0;2
69.57;0;4
70.62;0;2
71.62;0;2
72.66;0;1
73.66;0;3
74.66;0;1
75.7;0;3
76.73;0;4
78.08;0;1
79.16;0;1
80.95;0;1
82.03;0;1
83.37;0;1
85.96;0;2
87.18;0;1
88.27;0;1
90.2;0;1
92.21;0;1
93.37;0;2
95.74;0;1
96.76;0;2
97.76;0;1
99.88;0;1
101.59;0;1
102.74;0;1
105.13;0;1
106.41;0;1
107.52;0;2
108.53;0;2
115.77;0;1
116.95;0;1
118.34;0;1
119.73;0;1
126.28;0;1
127.37;0;1
131.12;0;1
132.21;0;1
136.48;0;1
137.52;0;2
140.39;0;1
142.37;0;1
145.93;0;1
147.19;0;1
156.5;0;1
157.59;0;2
159.36;0;1
161.34;0;1
163.02;0;1
166.4;0;1
167.49;0;1
168.58;0;2
171.23;0;1
172.58;0;1
173.62;0;1
176.67;0;1
177.75;0;1
178.95;0;3
181.62;0;1
183.71;0;1
186.01;0;2
187.12;0;1
189.51;0;1
190.85;0;1
193.79;0;1
196.73;0;1
197.85;0;2
200;0;1
203.6;0;1
206.13;0;1
207.52;0;1
208.6;0;2
209.99;0;1
211.39;0;1
212.48;0;1
214.1;0;1
215.27;0;1
216.48;0;1
217.78;0;2
218.8;0;3
223.28;0;1
224.72;0;1
225.75;0;1
226.93;0;1
227.94;0;1
229.03;0;2
233.44;0;1
234.44;0;1
235.45;0;2
236.49;0;2
237.53;0;1
238.58;0;2
239.62;0;2
241.33;0;1
243.16;0;1
245.22;0;1
246.76;0;1
248.44;0;1
249.46;0;2
251.39;0;1
252.55;0;2
253.94;0;1
254.98;0;2
255.98;0;1
256.98;0;1
258.44;0;1
259.65;0;2
261.94;0;1
264.44;0;1
265.62;0;1
266.73;0;1
268.61;0;1
270.73;0;1
271.83;0;1
276.86;0;1
278.67;0;1
280.73;0;1
282;0;1
287.11;0;1
289.24;0;1
290.25;0;1
297.11;0;1
300.73;0;1
306.78;0;1
307.87;0;1
310.9;0;1
311.99;0;1
316.78;0;2
320.91;0;1
321.92;0;1
326.75;0;1
331.24;0;1
336.08;0;1
337.17;0;1
339.58;0;1
341.24;0;1
346.7;0;2
347.79;0;1
351.96;0;1
353.65;0;1
356.61;0;2
367.2;0;1
371.82;0;1
372.92;0;1
375.36;0;1
376.53;0;1
379.76;0;1
382.6;0;1
387.25;0;1
390.57;0;1
392.48;0;1
397.25;0;1
399.32;0;1
400.8;0;1
402.08;0;1
406.46;0;1
407.5;0;1
408.84;0;1
410.63;0;1
411.67;0;1
412.72;0;2
416.89;0;1
418.9;0;1
421.12;0;1
422.34;0;1
427.76;0;1
431.75;0;1
433;0;1
437.03;0;1
438.12;0;1
439.5;0;1
441.54;0;1
442.58;0;3
443.58;0;1
445.67;0;1
447.04;0;1
448.09;0;3
450.13;0;1
451.22;0;1
452.26;0;1
453.26;0;1
457.43;0;1
462;0;1
463.02;0;1
464.04;0;1
467.5;0;2
468.52;0;3
471.4;0;1
472.4;0;4
473.97;0;1
477.31;0;1
478.35;0;2
479.76;0;1
481.02;0;1
482.11;0;1
485.15;0;1
486.28;0;1
487.84;0;1
488.92;0;1
492.28;0;1
493.32;0;1
494.33;0;1
497.33;0;1
498.4;0;2
499.4;0;2
500.42;0;1
501.44;0;2
502.61;0;2
503.86;0;1
504.98;0;1
506.94;0;1
508;0;2
510.79;0;1
512.28;0;1
513.41;0;2
514.43;0;2
516.47;0;1
517.78;0;1
518.87;0;1
519.89;0;2
520.98;0;1
522.32;0;1
523.4;0;1
524.43;0;1
525.43;0;2
526.56;0;2
528.82;0;1
530.73;0;1
532.02;0;1
537.52;0;1
538.66;0;1
541.65;0;1
543.5;0;1
547.15;0;1
548.17;0;1
549.39;0;1
551.32;0;1
552.41;0;2
554.23;0;1
555.36;0;1
557.91;0;1
558.94;0;2
562.08;0;2
563.11;0;2
565.03;0;1
566.12;0;1
567.58;0;1
568.75;0;1
569.84;0;1
570.88;0;1
572.16;0;1
573.39;0;1
574.7;0;3
578.59;0;1
579.68;0;1
581.54;0;1
583.14;0;1
588.6;0;1
589.68;0;1
593.23;0;1
594.27;0;2
595.78;0;1
598.89;0;1
600;0;1
601.1;0;1
603.06;0;1
606.84;0;1
608.94;0;1
613.54;0;1
614.63;0;1
618.23;0;1
619.47;0;1
620.47;0;2
622.9;0;1
624.18;0;2
625.5;0;1
627.63;0;1
628.92;0;1
630.1;0;1
632.35;0;1
633.61;0;1
634.86;0;2
637.53;0;1
638.69;0;1
640.23;0;1
642.37;0;1
643.57;0;1
644.83;0;2
646.03;0;1
647.3;0;1
