#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.81;1;18;0;0;0;0;0;0;0;0;0
1199.8;0.99;18;0;0;0;0;0;0;0;0;0
1799.97;0.99;18;0;0;0;0;0;0;0;0;0
2399.69;0.99;18;0;0;0;0;0;0;0;0;0
2999.99;0.99;18;0;0;0;0;0;0;0;0;0
3599.88;0.99;18;0;0;0;0;0;0;0;0;0
4199.86;0.99;18;0;0;0;0;0;0;0;0;0
4799.69;0.99;18;0;0;0;0;0;0;0;0;0
5399.99;0.99;18;0;0;0;0;0;0;0;0;0
5999.98;0.99;18;0;0;0;0;0;0;0;0;0
6599.99;0.99;18;0;0;0;0;0;0;0;0;0
7199.76;0.99;18;0;0;0;0;0;0;0;0;0
