#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
113.4;1;106.65;106.65;-Infinity;106.65;106.65
163.33;1;138.41;138.38;-Infinity;138.41;138.41
183.66;1;149.53;149.51;-Infinity;149.53;149.53
203.65;1;162.63;162.63;-Infinity;162.63;162.63
222.76;0;216.56;216.56;-Infinity;216.56;216.56
243.83;1;162.97;162.97;-Infinity;162.97;162.97
252.89;0;230.09;230.09;-Infinity;230.09;230.09
282.78;0;250.33;250.33;-Infinity;250.33;250.33
316.87;1;227.87;227.87;-Infinity;227.87;227.87
347.33;1;242.74;242.73;-Infinity;242.74;242.74
383.26;0;324.04;324.04;-Infinity;324.04;324.04
396.96;1;287.58;287.58;-Infinity;287.58;287.58
423.75;0;382.98;382.95;-Infinity;382.98;382.98
443.67;0;356;355.99;-Infinity;356;356.00
448.13;1;326.41;326.41;-Infinity;326.41;326.41
453.9;0;348.3;348.29;-Infinity;348.3;348.30
474.02;0;318.48;318.48;-Infinity;318.48;318.48
478.03;1;343.07;343.06;-Infinity;343.07;343.07
503.91;0;410.19;410.19;-Infinity;410.19;410.19
514.47;0;388.64;388.61;-Infinity;388.64;388.64
548.26;1;370.97;370.97;-Infinity;370.97;370.97
568.79;1;376.58;376.58;-Infinity;376.58;376.58
579.1;1;412.7;412.7;-Infinity;412.7;412.70
584.63;0;366.79;366.76;-Infinity;366.79;366.79
604.72;0;422.82;422.82;-Infinity;422.82;422.82
629.64;1;436.7;436.7;-Infinity;436.7;436.70
634.9;0;413.76;412.06;-Infinity;413.76;413.76
674.96;0;447.72;422.02;-Infinity;447.72;447.72
680;1;463.52;463.52;-Infinity;463.52;463.52
695.26;0;458.16;311.94;-Infinity;458.16;458.16
705.49;0;477.6;422.51;-Infinity;477.6;477.60
710.28;1;492.42;492.41;-Infinity;492.42;492.42
740.13;1;517.15;496;-Infinity;517.15;517.15
755.88;0;500.75;332.09;-Infinity;500.75;500.75
810.41;1;577.9;463.04;-Infinity;577.9;577.90
815.92;0;553.68;372.04;-Infinity;553.68;553.68
825.92;0;538.43;371.76;-Infinity;538.43;538.43
830.68;1;558.78;382.51;-Infinity;558.78;558.78
860.9;1;631.53;543.79;-Infinity;631.53;631.53
875.93;0;559.76;401.71;-Infinity;559.76;559.76
881.38;1;519.31;332.99;-Infinity;519.31;519.31
896.44;0;564.64;392.12;-Infinity;564.64;564.64
920.26;0;560.22;405.75;-Infinity;560.22;560.22
941.9;1;698.33;544.66;-Infinity;698.33;698.33
962.11;1;638.43;483.76;-Infinity;638.43;638.43
980.04;0;604.05;395.08;-Infinity;604.05;604.05
992.44;1;628.82;413.18;-Infinity;628.82;628.82
994.09;0;609.38;389.08;-Infinity;609.38;609.38
1002.15;1;639.29;433.31;-Infinity;639.29;639.29
1032.67;1;642.7;402.99;-Infinity;642.7;642.70
