#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.89;0;0;0;2;0/59.89;0/59.04,1/59.89;0/0;0/59.89,1/59.89;0/0;0/13,1/10;0/0;0/21,1/13;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/1,1/0
119.92;0;4;0;2;0/119.92;0/63.33,1/64.19;0/0;0/119.92,1/119.92;0/0;0/17,1/17;0/0;0/26,1/20;0/0;0/0,1/0;0/0;0/2,1/2;0/0;0/6,1/6
179.62;0;10;0;2;0/179.62;0/64.51,1/65.25;0/0;0/179.62,1/179.62;0/0;0/18,1/27;0/0;0/27,1/30;0/0;0/0,1/0;0/0;0/5,1/5;0/0;0/12,1/12
239.7;0;16;0;2;0/239.7;0/65.76,1/66.19;0/0;0/239.7,1/239.7;0/0;0/24,1/36;0/0;0/34,1/38;0/0;0/0,1/0;0/0;0/7,1/9;0/0;0/18,1/18
299.62;0;21;0;2;0/299.62;0/67.27,1/80.53;0/0;0/299.62,1/299.62;0/0;0/28,1/33;0/0;0/36,1/36;0/0;0/0,1/0;0/0;0/11,1/10;0/0;0/24,1/23
359.62;0;24;0;2;0/359.62;0/68.36,1/93.92;0/0;0/359.62,1/359.62;0/0;0/18,1/41;0/0;0/30,1/41;0/0;0/0,1/0;0/0;0/11,1/13;0/0;0/30,1/27
419.85;0;30;0;2;0/419.85;0/69.64,1/123.18;0/0;0/419.85,1/419.85;0/0;0/17,1/38;0/0;0/26,1/40;0/0;0/0,1/0;0/0;0/15,1/15;0/0;0/36,1/31
479.8;0;38;0;2;0/479.8;0/71.16,1/124.34;0/0;0/479.8,1/479.8;0/0;0/28,1/39;0/0;0/36,1/42;0/0;0/0,1/0;0/0;0/20,1/18;0/0;0/42,1/37
539.75;0;44;0;2;0/539.75;0/72.72,1/125.97;0/0;0/539.75,1/539.75;0/0;0/30,1/32;0/0;0/36,1/36;0/0;0/0,1/0;0/0;0/23,1/21;0/0;0/48,1/43
