#TimeStamp;TripTime;Type
53;20;O
56;28;O
66;33;O
71;50;O
73;24;O
76;35;O
77;33;O
79;40;O
80;25;O
88;26;O
95;19;O
99;23;O
102;41;O
110;14;O
111;15;O
140;25;O
142;17;O
171;15;O
181;15;O
182;15;O
200;14;O
213;29;O
220;15;O
221;14;O
232;35;O
246;38;O
251;34;O
262;16;O
265;37;O
267;31;O
279;31;O
281;15;O
291;15;O
315;14;O
325;14;O
355;14;O
382;15;O
399;28;O
401;14;O
413;13;O
415;18;O
423;16;O
445;18;O
450;19;O
456;15;O
473;16;O
475;14;O
482;14;O
505;17;O
508;23;O
525;18;O
528;37;O
528;35;O
529;32;O
540;29;O
554;12;O
564;13;O
566;28;O
575;13;O
577;29;O
583;15;O
597;14;O
603;15;O
623;28;O
626;18;O
633;20;O
654;36;O
655;27;O
664;16;O
672;19;O
675;17;O
682;19;O
692;19;O
694;15;O
707;14;O
708;20;O
718;14;O
737;13;O
740;29;O
764;35;O
774;35;O
778;15;O
791;32;O
797;14;O
807;18;O
807;14;O
817;18;O
825;16;O
836;17;O
861;17;O
875;16;O
886;17;O
896;16;O
903;18;O
906;16;O
916;16;O
925;20;O
930;15;O
931;18;O
950;15;O
979;33;O
980;13;O
