Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;65.50;3.50;14;0;12;11.9090668575332;11.6909992577035;10.0444444444445;22.2895382358573;1.16666666666667;7061.77990620859;7200
OutputStation1;65.50;9.50;6;0;5;10.7015930721207;0.678484524914517;10.0716666666667;11.9617604580797;1.2;7140.66388169597;7200
