Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;45.50;9.50;179;0;97;20.2067593374602;182.462103697526;10.0772222222222;80.3333333333334;1.84536082474227;5439.96306859768;7200
OutputStation1;45.50;15.50;169;0;98;18.6730589227428;155.279627992196;10.0444444444443;92.3611111111112;1.72448979591837;5535.76723130334;7200
