#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.67;0;0;0;2;0/59.67;0/59.67,1/59.67;0/0;0/59.67,1/59.67;0/0;0/37,1/29;0/0;0/39,1/33;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.73;0;8;0;2;0/119.73;0/68.57,1/71.53;0/0;0/119.73,1/119.73;0/0;0/45,1/30;0/0;0/46,1/34;0/0;0/0,1/0;0/0;0/4,1/4;0/0;0/6,1/5
179.78;0;16;0;2;0/179.78;0/70.31,1/73.21;0/0;0/179.78,1/179.78;0/0;0/43,1/37;0/0;0/44,1/41;0/0;0/0,1/0;0/0;0/8,1/8;0/0;0/12,1/11
239.73;0;20;0;2;0/239.73;0/71.46,1/74.49;0/0;0/239.73,1/239.73;0/0;0/35,1/37;0/0;0/38,1/38;0/0;0/0,1/0;0/0;0/9,1/11;0/0;0/18,1/17
299.99;0;28;0;2;0/299.99;0/72.82,1/75.34;0/0;0/299.99,1/299.99;0/0;0/36,1/32;0/0;0/38,1/35;0/0;0/0,1/0;0/0;0/14,1/14;0/0;0/24,1/23
359.77;0;35;0;2;0/359.77;0/73.87,1/82.56;0/0;0/359.77,1/359.77;0/0;0/35,1/41;0/0;0/39,1/41;0/0;0/0,1/0;0/0;0/16,1/19;0/0;0/30,1/29
419.81;0;38;0;2;0/419.81;0/75.64,1/117.41;0/0;0/419.81,1/419.81;0/0;0/32,1/38;0/0;0/36,1/39;0/0;0/0,1/0;0/0;0/18,1/20;0/0;0/36,1/31
479.93;0;44;0;2;0/479.93;0/76.78,1/130.77;0/0;0/479.93,1/479.93;0/0;0/32,1/38;0/0;0/35,1/40;0/0;0/0,1/0;0/0;0/22,1/22;0/0;0/41,1/36
539.67;0;51;0;2;0/539.67;0/83.77,1/132.56;0/0;0/539.67,1/539.67;0/0;0/36,1/38;0/0;0/38,1/41;0/0;0/0,1/0;0/0;0/25,1/26;0/0;0/47,1/42
599.81;0;56;0;2;0/599.81;0/98.39,1/149.58;0/0;0/599.81,1/599.81;0/0;0/35,1/37;0/0;0/37,1/40;0/0;0/0,1/0;0/0;0/27,1/29;0/0;0/51,1/46
659.98;0;62;0;2;0/659.98;0/116.88,1/150.71;0/0;0/659.98,1/659.98;0/0;0/32,1/36;0/0;0/35,1/38;0/0;0/0,1/0;0/0;0/30,1/32;0/0;0/56,1/52
719.89;0;63;0;2;0/719.89;0/118.13,1/187.97;0/0;0/719.89,1/719.89;0/0;0/27,1/39;0/0;0/32,1/39;0/0;0/0,1/0;0/0;0/30,1/33;0/0;0/62,1/54
779.72;0;67;0;2;0/779.72;0/119.7,1/237.85;0/0;0/779.72,1/779.72;0/0;0/26,1/37;0/0;0/29,1/38;0/0;0/0,1/0;0/0;0/33,1/34;0/0;0/68,1/55
839.65;0;73;0;2;0/839.65;0/120.85,1/269.81;0/0;0/839.65,1/839.65;0/0;0/26,1/35;0/0;0/27,1/39;0/0;0/0,1/0;0/0;0/37,1/36;0/0;0/74,1/58
899.94;0;77;0;2;0/899.94;0/122.94,1/271.12;0/0;0/899.94,1/899.94;0/0;0/28,1/34;0/0;0/30,1/37;0/0;0/0,1/0;0/0;0/38,1/39;0/0;0/80,1/64
959.98;0;82;0;2;0/959.98;0/140.84,1/272.65;0/0;0/959.98,1/959.98;0/0;0/31,1/34;0/0;0/33,1/38;0/0;0/0,1/0;0/0;0/41,1/41;0/0;0/84,1/70
1020;0;85;0;2;0/1020;0/154.97,1/274.13;0/0;0/1020,1/1020;0/0;0/36,1/30;0/0;0/38,1/34;0/0;0/0,1/0;0/0;0/42,1/43;0/0;0/88,1/76
1079.74;0;87;0;2;0/1079.74;0/194.89,1/275.09;0/0;0/1079.74,1/1079.74;0/0;0/38,1/23;0/0;0/39,1/28;0/0;0/0,1/0;0/0;0/44,1/43;0/0;0/90,1/82
1139.62;0;92;0;2;0/1139.62;0/220.91,1/276.62;0/0;0/1139.62,1/1139.62;0/0;0/34,1/35;0/0;0/38,1/37;0/0;0/0,1/0;0/0;0/45,1/47;0/0;0/94,1/88
1199.87;0;94;0;2;0/1199.87;0/221.78,1/294.22;0/0;0/1199.87,1/1199.87;0/0;0/27,1/41;0/0;0/32,1/42;0/0;0/0,1/0;0/0;0/46,1/48;0/0;0/100,1/92
1259.7;0;99;0;2;0/1259.7;0/223.71,1/323.46;0/0;0/1259.7,1/1259.7;0/0;0/33,1/37;0/0;0/36,1/38;0/0;0/0,1/0;0/0;0/49,1/50;0/0;0/106,1/96
1319.9;0;106;0;2;0/1319.9;0/225.26,1/349.37;0/0;0/1319.9,1/1319.9;0/0;0/32,1/33;0/0;0/36,1/35;0/0;0/0,1/0;0/0;0/53,1/53;0/0;0/112,1/99
1379.73;0;113;0;2;0/1379.73;0/226.95,1/357.75;0/0;0/1379.73,1/1379.73;0/0;0/37,1/29;0/0;0/38,1/33;0/0;0/0,1/0;0/0;0/57,1/56;0/0;0/118,1/104
1439.93;0;118;0;2;0/1439.93;0/252.26,1/359.58;0/0;0/1439.93,1/1439.93;0/0;0/33,1/30;0/0;0/35,1/34;0/0;0/0,1/0;0/0;0/59,1/59;0/0;0/121,1/110
1499.63;0;124;0;2;0/1499.63;0/261.16,1/361.44;0/0;0/1499.63,1/1499.63;0/0;0/33,1/28;0/0;0/33,1/34;0/0;0/0,1/0;0/0;0/63,1/61;0/0;0/126,1/116
