#TimeStamp;Runtime;Requests
0.88;0.02;6
2.93;0;1
4.02;0;2
9.13;0;2
10.85;0;1
12.18;0;2
13.19;0;1
14.27;0;2
15.32;0;1
16.32;0;1
17.4;0;2
20.15;0;1
21.24;0;1
23.16;0;1
26.86;0;1
27.95;0;1
28.99;0;1
29.99;0;2
30.99;0;1
32.04;0;2
33.08;0;1
34.13;0;3
35.17;0;2
36.55;0;1
37.84;0;4
39.09;0;1
40.42;0;1
41.78;0;1
42.87;0;1
43.96;0;1
47.04;0;1
49.07;0;1
50.16;0;1
51.38;0;1
52.47;0;1
53.91;0;1
55.1;0;1
56.19;0;1
58.6;0;1
59.62;0;1
62.4;0;1
65.25;0;1
66.5;0;1
67.79;0;1
68.88;0;1
70.77;0;1
71.86;0;1
74.25;0;1
75.6;0;1
76.69;0;1
77.78;0;1
79.25;0;1
80.41;0;1
81.51;0;2
82.57;0;1
83.97;0;1
86.42;0;1
87.68;0;1
88.77;0;1
91.93;0;1
93.6;0;1
94.6;0;2
95.65;0;1
98.81;0;1
100.1;0;1
101.19;0;1
103.64;0;1
104.79;0;2
106.19;0;1
108.27;0;1
109.34;0;1
110.36;0;1
112.41;0;1
114.18;0;2
115.18;0;1
119.68;0;1
120.73;0;1
121.74;0;1
123.6;0;1
124.67;0;1
125.73;0;1
132.18;0;1
134.96;0;1
140.46;0;1
141.89;0;1
144.51;0;1
145.96;0;1
147.1;0;1
148.1;0;1
150.01;0;1
152.44;0;1
154.93;0;1
155.98;0;2
157.27;0;1
158.27;0;1
160.44;0;1
162.31;0;1
164.85;0;1
165.9;0;1
167.1;0;1
168.19;0;1
169.19;0;1
170.35;0;1
171.94;0;1
175.02;0;1
176.02;0;1
177.02;0;2
178.02;0;1
179.07;0;1
182.13;0;1
185.44;0;1
186.53;0;1
190.94;0;1
192.13;0;1
195.11;0;1
196.44;0;1
200.66;0;1
202.04;0;1
204.78;0;1
205.87;0;1
208.74;0;1
210.28;0;1
212.13;0;1
214.45;0;1
215.53;0;1
222.13;0;1
225.44;0;1
232;0;1
235.48;0;1
241.5;0;1
242.59;0;1
244.17;0;1
245.26;0;1
247.43;0;1
249.4;0;1
251.73;0;1
252.82;0;1
254.27;0;1
255.55;0;1
257.65;0;1
258.73;0;1
262.25;0;1
264.49;0;1
265.58;0;1
267.08;0;1
271.08;0;1
272.66;0;1
273.92;0;1
275.54;0;1
276.59;0;2
279.73;0;1
281.04;0;1
282.44;0;1
283.47;0;1
285.22;0;1
286.55;0;1
287.55;0;1
288.55;0;2
289.55;0;1
290.73;0;1
293.02;0;1
295.6;0;1
296.9;0;2
298.27;0;1
299.27;0;1
301.11;0;1
303.04;0;1
306.16;0;1
307.24;0;1
308.3;0;2
309.3;0;2
310.32;0;1
312.43;0;1
315;0;1
316.17;0;1
317.27;0;1
319.04;0;2
320.5;0;1
321.56;0;1
322.92;0;1
324.1;0;2
325.1;0;1
326.1;0;1
327.13;0;1
328.35;0;1
329.4;0;1
330.81;0;1
332.22;0;2
333.4;0;2
334.46;0;1
335.72;0;1
337.33;0;1
338.34;0;1
341.84;0;1
343.22;0;3
346.68;0;1
348.72;0;1
349.81;0;1
352.17;0;1
353.35;0;1
354.51;0;1
357.38;0;1
362.07;0;1
363.27;0;1
368.13;0;1
372.13;0;1
373.22;0;1
374.35;0;1
376.3;0;1
378.39;0;1
381.84;0;1
382.93;0;1
386.01;0;1
388.89;0;1
389.97;0;1
393.02;0;1
395.42;0;1
397.63;0;1
398.72;0;1
402.85;0;1
