#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.5;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.67;39.83;0.29;PP/0.04,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.73;39.92;0.33;PP/0.05,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
179.78;39.93;0.35;PP/0.05,TA/0.04,IS/0,PS/0,RB/0,OB/0.01,RP/0
239.73;40.33;0.37;PP/0.05,TA/0.04,IS/0.01,PS/0,RB/0.01,OB/0.01,RP/0
299.99;40.52;0.42;PP/0.07,TA/0.05,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
359.77;40.28;0.45;PP/0.07,TA/0.05,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
419.81;40.28;0.49;PP/0.08,TA/0.06,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
479.93;40.28;0.51;PP/0.08,TA/0.06,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
539.67;40.57;0.57;PP/0.09,TA/0.09,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
599.81;40.45;0.62;PP/0.1,TA/0.1,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
659.98;40.74;0.66;PP/0.1,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
719.89;40.74;0.68;PP/0.11,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
779.72;40.74;0.7;PP/0.11,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
839.65;40.58;0.74;PP/0.12,TA/0.13,IS/0.03,PS/0,RB/0.01,OB/0.02,RP/0
899.94;40.58;0.76;PP/0.12,TA/0.13,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
959.98;40.58;0.78;PP/0.12,TA/0.13,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1020;40.69;0.81;PP/0.13,TA/0.14,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1079.74;40.81;0.83;PP/0.14,TA/0.15,IS/0.04,PS/0,RB/0.01,OB/0.02,RP/0
1139.62;40.65;0.85;PP/0.14,TA/0.15,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
1199.87;40.65;0.87;PP/0.14,TA/0.15,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
1259.7;40.65;0.88;PP/0.15,TA/0.15,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
1319.9;40.65;0.92;PP/0.16,TA/0.17,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
1379.73;40.73;0.96;PP/0.17,TA/0.18,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
1439.93;40.73;0.98;PP/0.18,TA/0.18,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
1499.63;40.73;1.01;PP/0.18,TA/0.18,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
1559.98;40.74;1.03;PP/0.19,TA/0.18,IS/0.05,PS/0,RB/0.01,OB/0.02,RP/0
1619.91;40.84;1.06;PP/0.2,TA/0.19,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
1679.98;40.84;1.08;PP/0.2,TA/0.19,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
1739.91;40.96;1.12;PP/0.21,TA/0.19,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
1799.62;41.1;1.15;PP/0.21,TA/0.2,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
1859.83;40.95;1.18;PP/0.22,TA/0.2,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
1919.89;40.95;1.22;PP/0.23,TA/0.21,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
1979.97;40.95;1.24;PP/0.23,TA/0.21,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2039.99;40.87;1.26;PP/0.24,TA/0.21,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2099.85;40.88;1.3;PP/0.25,TA/0.21,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2159.6;40.94;1.34;PP/0.26,TA/0.23,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2219.97;41.05;1.38;PP/0.26,TA/0.27,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2279.73;41.11;1.43;PP/0.26,TA/0.31,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2339.84;41.15;1.47;PP/0.26,TA/0.35,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2399.95;41.18;1.52;PP/0.26,TA/0.39,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2459.64;41;1.57;PP/0.26,TA/0.43,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2519.66;41.04;1.62;PP/0.26,TA/0.48,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2579.66;41.08;1.67;PP/0.26,TA/0.52,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2639.66;41.12;1.72;PP/0.26,TA/0.57,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2699.66;41.16;1.76;PP/0.26,TA/0.61,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2759.66;41.2;1.81;PP/0.26,TA/0.65,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2819.66;41.23;1.85;PP/0.26,TA/0.69,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2879.66;41.28;1.9;PP/0.26,TA/0.73,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2939.66;41.32;1.94;PP/0.26,TA/0.77,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
2999.66;41.36;1.99;PP/0.26,TA/0.81,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3059.66;41.09;2.04;PP/0.26,TA/0.86,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3119.66;41.13;2.09;PP/0.26,TA/0.91,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3179.66;41.17;2.13;PP/0.26,TA/0.94,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3239.66;41.21;2.18;PP/0.26,TA/0.98,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3299.66;41.25;2.22;PP/0.26,TA/1.03,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3359.66;41.29;2.27;PP/0.26,TA/1.06,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3419.66;41.34;2.32;PP/0.26,TA/1.11,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3479.66;41.38;2.36;PP/0.26,TA/1.15,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3539.66;41.42;2.4;PP/0.26,TA/1.18,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3599.66;41.46;2.45;PP/0.26,TA/1.22,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3659.66;41.17;2.49;PP/0.26,TA/1.26,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3719.66;41.21;2.54;PP/0.26,TA/1.3,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3779.66;41.25;2.59;PP/0.26,TA/1.34,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3839.66;41.29;2.63;PP/0.26,TA/1.39,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3899.66;41.33;2.68;PP/0.26,TA/1.43,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
3959.66;41.37;2.72;PP/0.26,TA/1.46,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
4019.66;41.41;2.77;PP/0.26,TA/1.5,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
4079.66;41.45;2.81;PP/0.26,TA/1.54,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
4139.66;41.5;2.86;PP/0.26,TA/1.59,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
4199.66;41.54;2.91;PP/0.26,TA/1.63,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
4259.66;41.24;2.96;PP/0.26,TA/1.68,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
4319.66;41.28;3.01;PP/0.26,TA/1.72,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
4379.66;41.32;3.06;PP/0.26,TA/1.76,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
4439.66;41.36;3.11;PP/0.26,TA/1.81,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
4499.66;41.4;3.15;PP/0.26,TA/1.85,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
4559.66;41.44;3.2;PP/0.26,TA/1.89,IS/0.06,PS/0,RB/0.01,OB/0.02,RP/0
