#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.99;1;18;0;0;0;0;0;0;0;0;0
1199.81;1;18;0;0;0;0;0;0;0;0;0
1799.76;1;18;0;0;0;0;0;0;0;0;0
2399.99;1;18;0;0;0;0;0;0;0;0;0
2999.96;1;18;0;0;0;0;0;0;0;0;0
3599.99;1;18;0;0;0;0;0;0;0;0;0
4199.66;1;18;0;0;0;0;0;0;0;0;0
4799.96;1;18;0;0;0;0;0;0;0;0;0
5399.96;1;18;0;0;0;0;0;0;0;0;0
5999.92;1;18;0;0;0;0;0;0;0;0;0
6599.8;1;18;0;0;0;0;0;0;0;0;0
7199.87;1;18;0;0;0;0;0;0;0;0;0
