#TimeStamp;DistanceTraveled
59.86;800.89
119.93;798.79
179.95;447.79
239.61;292.12
299.87;241.73
359.82;378.12
419.63;405.48
479.9;473.33
539.92;397.83
599.99;386.61
659.98;389.3
719.67;484.82
779.69;707.08
839.96;781.91
899.76;720.48
959.9;743.19
1019.66;742.71
1079.99;750.58
1139.63;712.14
1199.81;795.93
1259.91;781.63
1319.99;724.94
1379.72;760.47
1439.93;789.23
1499.69;760.68
1559.74;803.07
1619.88;741.97
1679.99;727.95
1739.96;804.79
1799.76;713.75
1859.92;786.2
1919.99;796.05
1979.64;736.22
2039.87;757.85
2099.81;741.76
2159.84;738.99
2219.62;789.99
2279.96;713.78
2339.72;676.29
2399.99;796.59
2459.58;757.23
2519.75;793.36
2580;689.15
2639.9;722.84
2699.97;759.88
2759.71;774.47
2819.81;798.89
2879.99;690.41
2939.97;787.95
2999.96;780.12
3059.74;788.53
3119.99;790.65
3179.97;824.92
3239.96;762.1
3299.94;728.13
3359.98;745.15
3419.86;716.02
3479.98;759.25
3539.82;749.64
3599.99;729.55
3659.91;728.6
3719.86;744.07
3779.82;699.49
3839.92;811.31
3899.82;779.24
3959.9;703.28
4020;721.65
4079.86;739.93
4139.91;781.01
4199.66;723.58
4259.99;762.06
4319.77;677.46
4379.74;741.56
4439.92;828.3
4500;748.18
4559.98;762.87
4619.73;788.61
4679.96;741.34
4739.63;710.95
4799.96;707
4859.91;743.04
4919.72;729.56
4979.92;737.89
5039.87;768.5
5099.91;729.86
5159.6;764.83
5219.93;811.62
5279.85;772.24
5340;802.93
5399.96;733.71
5459.91;754.51
5519.99;776.44
5579.79;763.31
5639.84;756.89
5699.96;803.52
5759.74;794.33
5819.82;713.94
5879.73;749.66
5939.98;713.74
5999.92;723.65
6059.97;719.65
6120;754.78
6179.8;826.74
6239.96;706.29
6299.99;758.9
6359.71;789.85
6419.91;745.44
6479.73;767.61
6539.85;731.59
6599.8;744.5
6659.78;757.1
6719.96;822.98
6779.65;724.19
6839.72;745.49
6899.58;791.7
6959.87;751.14
7019.87;734.39
7079.93;777.25
7139.9;769.59
7199.87;808.19
