#TimeStamp;TripTime;Type
72;27;O
76;33;O
85;42;O
89;25;O
91;32;O
93;48;O
94;24;O
103;49;O
105;54;O
112;39;O
113;18;O
115;45;O
115;67;O
123;61;O
125;15;O
127;23;O
134;19;O
141;50;O
144;31;O
145;24;O
148;76;O
153;59;O
160;59;O
167;18;O
168;78;O
175;31;O
176;15;O
178;53;O
179;48;O
182;57;O
186;15;O
189;15;O
196;15;O
196;20;O
202;19;O
208;82;O
214;13;O
215;24;O
215;19;O
222;18;O
230;16;O
232;16;O
244;20;O
245;19;O
263;18;O
270;17;O
277;30;O
277;13;O
289;15;O
292;15;O
300;16;O
314;18;O
317;20;O
325;21;O
331;37;O
343;28;O
349;42;O
352;25;O
353;17;O
361;14;O
370;16;O
373;16;O
387;20;O
393;16;O
396;34;O
404;17;O
413;16;O
417;23;O
420;15;O
429;14;O
430;15;O
430;47;O
452;24;O
456;22;O
461;23;O
462;24;O
465;21;O
466;18;O
466;43;O
481;17;O
483;23;O
485;66;O
490;19;O
502;22;O
503;22;O
511;53;O
511;21;O
515;21;O
519;40;O
525;20;O
531;30;O
536;21;O
540;15;O
541;16;O
549;14;O
550;15;O
557;71;O
565;24;O
568;23;O
572;17;O
574;23;O
584;23;O
591;16;O
602;23;O
605;20;O
607;22;O
608;32;O
614;19;O
615;19;O
619;27;O
620;39;O
634;21;O
644;18;O
646;20;O
648;32;O
649;25;O
650;25;O
656;20;O
665;18;O
667;32;O
671;25;O
676;21;O
683;16;O
690;14;O
716;59;O
724;58;O
731;56;O
