#TimeStamp;Runtime;Requests
0.88;0.03;12
3.55;0;1
4.8;0;3
6.01;0;1
7.35;0;4
8.44;0;1
9.58;0;3
10.67;0;3
12.62;0;1
13.7;0;1
15.03;0;4
16.12;0;2
17.15;0;3
18.16;0;3
19.2;0;2
21.57;0;1
22.6;0;2
23.6;0;6
24.7;0;1
25.8;0;1
26.85;0;3
28;0;1
29.04;0;2
30.13;0;2
31.38;0;1
32.39;0;4
33.52;0;1
34.66;0;1
35.75;0;2
36.93;0;1
38.02;0;3
39.25;0;3
40.28;0;1
41.29;0;1
42.38;0;2
43.64;0;3
44.84;0;2
46.08;0;3
47.3;0;2
48.43;0;1
49.45;0;3
50.48;0;1
51.54;0;1
52.8;0;1
54.09;0;2
55.43;0;3
56.72;0;2
57.8;0;1
59.12;0;3
61.57;0;1
62.68;0;1
63.84;0;1
64.84;0;3
66.42;0;1
68.69;0;1
69.69;0;1
71.11;0;1
73.26;0;1
74.27;0;1
75.28;0;1
78.56;0;1
84.11;0;1
88.69;0;1
94.32;0;1
98.69;0;1
104.32;0;1
108.69;0;1
114.32;0;1
118.69;0;1
124.32;0;1
128.55;0;1
134.32;0;1
138.69;0;1
144.19;0;1
148.69;0;1
154.32;0;1
158.69;0;1
164.36;0;1
168.69;0;1
174.36;0;1
178.69;0;1
184.36;0;1
188.69;0;1
194.36;0;1
198.69;0;1
204.33;0;1
208.69;0;1
214.36;0;1
218.69;0;1
224.36;0;1
229.11;0;1
234.36;0;1
239.11;0;1
244.36;0;1
249.11;0;1
254.36;0;1
258.98;0;1
260;0;1
264.17;0;2
267.04;0;1
269.11;0;1
274.61;0;1
279.12;0;1
284.62;0;1
289.13;0;1
294.58;0;1
299.13;0;1
304.58;0;1
309.13;0;1
315.02;0;1
319.13;0;1
324.99;0;1
329.13;0;1
334.13;0;1
335.22;0;1
339.36;0;1
342.3;0;1
345.44;0;1
349.76;0;1
355.3;0;1
359.81;0;1
365.44;0;1
369.46;0;1
375.43;0;1
379.81;0;1
385.14;0;1
389.61;0;1
390.64;0;1
394.81;0;2
397.68;0;1
399.85;0;1
405.51;0;1
410.23;0;1
415.95;0;1
420;0;1
425.95;0;1
430.65;0;1
435.95;0;1
440.42;0;1
446.37;0;1
450.65;0;1
456.77;0;1
