#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.93;1;18;0;0;0;0;0;0;0;0;0
1199.75;0.99;18;0;0;0;0;0;0;0;0;0
1799.87;0.99;18;0;0;0;0;0;0;0;0;0
2399.76;0.99;18;0;0;0;0;0;0;0;0;0
2999.84;0.99;18;0;0;0;0;0;0;0;0;0
3599.72;0.99;18;0;0;0;0;0;0;0;0;0
4199.68;0.99;18;0;0;0;0;0;0;0;0;0
4799.86;0.99;18;0;0;0;0;0;0;0;0;0
5399.75;0.99;18;0;0;0;0;0;0;0;0;0
5999.84;0.99;18;0;0;0;0;0;0;0;0;0
6599.72;0.99;18;0;0;0;0;0;0;0;0;0
7199.68;0.99;18;0;0;0;0;0;0;0;0;0
