#TimeStamp;Bot;Pod;OutputStation
44.12;2;257;0
46.73;0;274;1
53.94;2;257;0
56.71;0;274;1
63.94;2;257;0
66.6;0;274;1
74.13;2;257;0
76.75;5;89;1
84.18;2;257;0
86.6;5;89;1
94.56;2;257;0
96.76;4;148;1
104.58;2;257;0
114.32;2;257;0
124.6;3;256;0
134.64;1;62;0
137.31;2;257;1
144.68;0;274;0
147.52;2;257;1
154.66;5;89;0
157.58;2;257;1
164.85;4;148;0
167.42;3;256;1
174.89;4;148;0
177.61;1;62;1
185.15;2;257;0
187.65;0;274;1
195.12;3;256;0
197.74;0;274;1
205.28;1;62;0
207.81;0;274;1
217.88;0;274;1
227.9;5;89;1
237.94;5;89;1
242.46;0;274;0
247.96;4;148;1
252.56;0;274;0
258.11;4;148;1
262.67;5;89;0
268.53;4;148;1
278.75;4;148;1
288.76;2;257;1
298.39;3;256;1
301.84;4;148;0
308.48;1;62;1
314.38;2;257;0
318.8;5;89;1
325.51;3;256;0
328.84;4;148;1
339.45;1;62;0
342.53;2;257;1
352.56;2;257;1
354.95;4;148;0
362.3;2;257;1
366.01;5;89;0
372.32;2;257;1
376.08;0;90;0
382.64;1;62;1
386.13;0;90;0
392.51;4;148;1
400.8;2;257;0
402.48;5;89;1
410.81;1;62;0
412.69;5;89;1
422.94;5;89;1
426.11;3;121;0
433.08;0;90;1
436.3;3;121;0
443.27;0;90;1
446.71;3;121;0
453.68;0;90;1
456.73;3;121;0
463.58;2;257;1
466.77;4;148;0
473.76;2;257;1
476.93;5;89;0
484.05;2;257;1
487.11;5;89;0
493.98;2;257;1
496.85;0;90;0
503.83;2;257;1
514.18;1;62;1
524.6;1;62;1
534.88;1;62;1
544.88;1;62;1
555;3;121;1
565.07;3;121;1
569.49;1;62;0
575.16;3;121;1
585.18;3;121;1
594.97;3;121;1
605.11;3;121;1
615.22;4;148;1
625.25;0;90;1
629.14;3;121;0
635.3;0;90;1
639.18;3;121;0
645.48;0;90;1
649.18;3;121;0
655.46;5;273;1
659.18;3;121;0
665.72;5;273;1
669.23;4;148;0
675.76;5;273;1
679.23;0;90;0
685.93;2;72;1
696.11;1;62;1
706.18;3;121;1
715.68;2;72;0
716.21;3;121;1
725.71;1;62;0
726.23;3;121;1
736.2;4;148;1
745.91;4;148;1
750.2;3;121;0
756.24;0;90;1
766.29;2;72;1
770.33;4;148;0
776.59;1;62;1
780.07;4;148;0
786.42;3;121;1
790.13;0;90;0
796.45;3;121;1
800;0;90;0
806.55;4;148;1
810.27;0;90;0
816.23;4;148;1
820.3;0;90;0
826.66;4;148;1
830.37;2;72;0
836.34;5;301;1
840;2;72;0
846.7;0;90;1
850.17;2;72;0
860.22;1;62;0
870.42;1;62;0
874.15;2;72;1
880.56;3;121;0
884.27;2;72;1
890.68;5;301;0
900.48;5;301;0
906.02;3;121;1
910.52;0;90;0
916.06;4;92;1
920.77;0;90;0
926.14;5;301;1
930.82;0;90;0
940.51;2;72;0
950.86;2;72;0
961.26;2;72;0
971.16;3;121;0
981.26;3;121;0
984.32;2;72;1
991.29;3;121;0
994.34;2;72;1
1001.18;4;92;0
1004.34;2;72;1
