#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
84.13;0;77.38;77.38;-Infinity;77.38;77.38
106.38;1;100.18;100.18;-Infinity;100.18;100.18
144.39;0;138.38;138.38;-Infinity;138.38;138.38
174.62;0;157.15;157.15;-Infinity;157.15;157.15
187.58;1;171.11;171.11;-Infinity;171.11;171.11
197.68;1;179.54;179.54;-Infinity;179.54;179.54
252.39;0;229.58;229.54;-Infinity;229.58;229.58
257.88;1;232.96;232.96;-Infinity;232.96;232.96
268.21;1;233.92;233.88;-Infinity;233.92;233.92
318.67;1;286.23;286.23;-Infinity;286.23;286.23
328.6;1;290.48;290.48;-Infinity;290.48;290.48
376.04;0;341.91;341.91;-Infinity;341.91;341.91
385.73;0;357.73;357.73;-Infinity;357.73;357.73
412.47;1;371.46;371.46;-Infinity;371.46;371.46
432.67;1;355.61;355.61;-Infinity;355.61;355.61
436.25;0;401.33;401.3;-Infinity;401.33;401.33
443.23;1;394.76;394.76;-Infinity;394.76;394.76
466.73;0;425.37;425.37;-Infinity;425.37;425.37
473.71;1;392.86;392.86;-Infinity;392.86;392.86
486.72;0;445.95;445.95;-Infinity;445.95;445.95
514.07;1;420.35;316.33;-Infinity;420.35;420.35
524.44;1;465.22;465.19;-Infinity;465.22;465.22
565.03;1;477.35;458.23;-Infinity;477.35;477.35
579.33;0;521.94;521.94;-Infinity;521.94;521.94
615.07;1;510.28;296.27;-Infinity;510.28;510.28
635.06;1;543.24;447.4;-Infinity;543.24;543.24
665.35;1;567.85;407.24;-Infinity;567.85;567.85
675.68;1;570.08;346.83;-Infinity;570.08;570.08
689.23;0;621.86;621.86;-Infinity;621.86;621.86
705.94;1;601.36;437.41;-Infinity;601.36;601.36
760.46;0;680.5;680.5;-Infinity;680.5;680.50
766.17;1;640.33;353.48;-Infinity;640.33;640.33
776.47;1;641.51;343.39;-Infinity;641.51;641.51
826.61;1;665.42;312.43;-Infinity;665.42;665.42
846.59;1;702.43;403.32;-Infinity;702.43;702.43
870.03;0;784.43;784.43;-Infinity;784.43;784.43
884.03;1;728.49;410.27;-Infinity;728.49;728.49
890.57;0;801.57;745.89;-Infinity;801.57;801.57
930.64;0;834.16;678.07;-Infinity;834.16;834.16
950.52;0;860.87;775.62;-Infinity;860.87;860.87
1031;0;921.62;654.92;-Infinity;921.62;921.62
1034.11;1;867.71;469.03;-Infinity;867.71;867.71
1051.6;0;929.88;665.47;-Infinity;929.88;929.88
1074.64;1;892.74;439.34;-Infinity;892.74;892.74
