#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.81;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.9;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
179.96;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
239.95;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
299.66;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
359.84;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
419.97;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
479.64;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
539.74;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
599.93;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.71;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
719.72;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
779.98;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
839.75;2;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
899.85;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
959.69;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1019.77;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1079.66;1;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1139.78;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1199.75;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1259.63;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1319.81;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1379.95;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1439.62;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1499.78;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
1559.61;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1620;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1679.97;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1739.81;3;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1799.87;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1859.86;0;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/5,Rest/0
1919.91;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1979.79;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2039.8;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
2099.59;3;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/4,Rest/0
2159.59;0;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/1,Rest/3
2219.62;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2279.62;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2339.75;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2399.76;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2459.89;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2519.81;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2579.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2639.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2699.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2759.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2819.87;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2879.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2939.84;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
2999.84;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3059.84;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3119.85;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3179.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3239.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3299.86;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3359.58;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3419.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3479.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3539.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3599.72;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3659.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3719.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3779.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3839.75;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3899.75;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
3959.88;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4019.8;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4079.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4139.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4199.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4259.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4319.86;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4379.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4439.84;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4499.84;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4559.84;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4619.85;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4679.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4739.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4799.86;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4859.58;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4919.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
4979.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5039.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5099.72;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5159.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5219.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5279.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5339.75;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5399.75;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5459.88;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5519.8;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5579.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5639.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5699.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5759.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5819.86;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5879.96;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5939.84;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
5999.84;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6059.84;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6119.85;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6179.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6239.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6299.86;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6359.58;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6419.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6479.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6539.59;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6599.72;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6659.98;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6719.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6779.94;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6839.75;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6899.75;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
6959.88;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
7019.8;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
7079.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
7139.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
7199.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/6
